timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737127061.6450002, 1737127061.8295324, 1737127061.984672, 1737127062.2924502, 1737127062.4496546]",1737127062.9019966,1737127062.9021559,1737127064.4478643,1737127064.4613035,1737127064.5758502,1.0,5,0.6062905788421631,0.03154420852661133,0.0764763355255127,0.18394112586975098,0.3190438747406006,0.3607630729675293,"[0.07668757438659668, 0.13921761512756348]",200000,"[9600000, 229024, 423680]","[48.0, 1.14512, 2.1184]",1737127064
"[1737127062.760789, 1737127062.902291, 1737127063.2197003, 1737127063.380633, 1737127063.5341406]",1737127063.8276129,1737127063.8277876,1737127065.1878548,1737127065.1981337,1737127065.2128892,1.0,5,0.6138725280761719,0.047406911849975586,0.054660797119140625,0.17281150817871094,0.17467856407165527,0.23015213012695312,"[0.07893896102905273, 0.1423511505126953]",200000,"[9600000, 226760, 421320]","[48.0, 1.1338, 2.1066]",1737127065
"[1737127063.6816127, 1737127063.8289971, 1737127064.1280105, 1737127064.2694976, 1737127064.4180133]",1737127064.8879874,1737127064.8880973,1737127066.2317495,1737127066.2408907,1737127066.261599,1.0,5,0.2873208522796631,0.023554563522338867,0.05676913261413574,0.13372302055358887,0.2809560298919678,0.24388837814331055,"[0.0768435001373291, 0.1361255645751953]",200000,"[9600000, 218696, 406728]","[48.0, 1.09348, 2.03364]",1737127066
"[1737127064.730033, 1737127064.8709698, 1737127065.154932, 1737127065.3202357, 1737127065.4736798]",1737127065.9636016,1737127065.9637022,1737127067.1996915,1737127067.2124507,1737127067.2306612,1.0,5,0.23369264602661133,0.021298885345458984,0.05369091033935547,0.13670778274536133,0.24871397018432617,0.2285630702972412,"[0.08174276351928711, 0.14014506340026855]",200000,"[9600000, 229096, 423272]","[48.0, 1.14548, 2.11636]",1737127067
"[1737127065.8018198, 1737127065.956903, 1737127066.2538369, 1737127066.4203753, 1737127066.5765572]",1737127066.900025,1737127066.900146,1737127068.2363963,1737127068.2494943,1737127068.271373,1.0,5,0.2677943706512451,0.022760391235351562,0.06306266784667969,0.13765311241149902,0.29376649856567383,0.23909282684326172,"[0.07900118827819824, 0.13787317276000977]",200000,"[9600000, 226800, 423536]","[48.0, 1.134, 2.11768]",1737127068
"[1737127066.734649, 1737127066.8767397, 1737127067.1631563, 1737127067.3181465, 1737127067.4570975]",1737127067.9366221,1737127067.9367886,1737127069.2262316,1737127069.2367792,1737127069.2599444,1.0,5,0.24963164329528809,0.02058243751525879,0.056241750717163086,0.1270155906677246,0.2737596035003662,0.23841476440429688,"[0.07830047607421875, 0.1309809684753418]",200000,"[9600000, 213848, 400216]","[48.0, 1.06924, 2.00108]",1737127069
"[1737127067.7766526, 1737127067.9219418, 1737127068.2276595, 1737127068.386066, 1737127068.5472422]",1737127068.840895,1737127068.841025,1737127070.238188,1737127070.2476268,1737127070.2699018,1.0,5,0.27930641174316406,0.022012948989868164,0.07187414169311523,0.1278977394104004,0.29228949546813965,0.23427557945251465,"[0.07565855979919434, 0.13356280326843262]",200000,"[9600000, 217064, 406504]","[48.0, 1.08532, 2.03252]",1737127070
"[1737127068.7012038, 1737127068.840887, 1737127069.134522, 1737127069.287291, 1737127069.438294]",1737127069.9492905,1737127069.949438,1737127071.2313454,1737127071.241811,1737127071.2524278,1.0,5,0.2676053047180176,0.022735595703125,0.061623334884643555,0.13873720169067383,0.2580735683441162,0.243011474609375,"[0.07698392868041992, 0.1374959945678711]",200000,"[9600000, 223360, 421504]","[48.0, 1.1168, 2.10752]",1737127071
"[1737127069.739302, 1737127069.8868325, 1737127070.183673, 1737127070.3335779, 1737127070.4827747]",1737127070.9609504,1737127070.9610484,1737127072.2098725,1737127072.2197425,1737127072.2317843,1.0,5,0.28192138671875,0.022551298141479492,0.06516194343566895,0.13196182250976562,0.2509140968322754,0.21459293365478516,"[0.07273030281066895, 0.1322321891784668]",200000,"[9600000, 214472, 402920]","[48.0, 1.07236, 2.0146]",1737127072
"[1737127070.800887, 1737127070.9537833, 1737127071.259361, 1737127071.415179, 1737127071.5681763]",1737127071.9266684,1737127071.9312937,1737127073.209484,1737127073.2186,1737127073.2317924,1.0,5,0.26323962211608887,0.024202585220336914,0.04491829872131348,0.13175606727600098,0.271899938583374,0.23672008514404297,"[0.07553553581237793, 0.13355040550231934]",200000,"[9600000, 214080, 401856]","[48.0, 1.0704, 2.00928]",1737127073
"[1737127071.719989, 1737127071.868198, 1737127072.1658359, 1737127072.3256044, 1737127072.4777198]",1737127072.9340122,1737127072.9340992,1737127074.2159574,1737127074.2253773,1737127074.2413082,1.0,5,0.252094030380249,0.022136211395263672,0.058049917221069336,0.13100862503051758,0.28760695457458496,0.24046969413757324,"[0.07531023025512695, 0.13309812545776367]",200000,"[9600000, 212920, 398360]","[48.0, 1.0646, 1.9918]",1737127074
"[1737127072.7777965, 1737127072.9323907, 1737127073.2282197, 1737127073.3884494, 1737127073.5459592]",1737127073.84955,1737127073.8496537,1737127075.2149963,1737127075.225334,1737127075.2497926,1.0,5,0.283078670501709,0.02255988121032715,0.0489351749420166,0.12914133071899414,0.2758760452270508,0.22289419174194336,"[0.07101869583129883, 0.13003253936767578]",200000,"[9600000, 208648, 392424]","[48.0, 1.04324, 1.96212]",1737127075
"[1737127073.700241, 1737127073.8443084, 1737127074.1331103, 1737127074.279161, 1737127074.429594]",1737127074.873172,1737127074.8732646,1737127076.1967063,1737127076.2066164,1737127076.2212749,1.0,5,0.27574634552001953,0.02161693572998047,0.05341291427612305,0.13666510581970215,0.2448594570159912,0.23126983642578125,"[0.07620120048522949, 0.13485264778137207]",200000,"[9600000, 214976, 400224]","[48.0, 1.07488, 2.00112]",1737127076
"[1737127074.7349873, 1737127074.870943, 1737127075.1552556, 1737127075.307515, 1737127075.6057017]",1737127075.9053872,1737127075.9055045,1737127077.1882439,1737127077.1980102,1737127077.2110226,1.0,5,0.26044750213623047,0.022535324096679688,0.029012203216552734,0.13957786560058594,0.25716161727905273,0.23744916915893555,"[0.0816338062286377, 0.13619780540466309]",200000,"[9600000, 224112, 412848]","[48.0, 1.12056, 2.06424]",1737127077
"[1737127075.7452257, 1737127075.8795266, 1737127076.1580048, 1737127076.3091838, 1737127076.5981953]",1737127076.9017997,1737127076.9018762,1737127078.1555758,1737127078.1656396,1737127078.1809707,1.0,5,0.28851938247680664,0.024051189422607422,0.046163082122802734,0.1366879940032959,0.27222657203674316,0.15595340728759766,"[0.08251380920410156, 0.15106678009033203]",200000,"[9600000, 240008, 447752]","[48.0, 1.20004, 2.23876]",1737127078
"[1737127076.7539701, 1737127076.9004817, 1737127077.1834285, 1737127077.331848, 1737127077.6240919]",1737127078.0042698,1737127078.1434104,1737127079.1970398,1737127079.2071106,1737127079.228774,1.0,5,0.2646772861480713,0.02173757553100586,0.03525733947753906,0.150864839553833,0.27988648414611816,0.2409665584564209,"[0.08311796188354492, 0.14953207969665527]",200000,"[9600000, 239416, 443768]","[48.0, 1.19708, 2.21884]",1737127079
"[1737127077.7764168, 1737127077.934491, 1737127078.2197008, 1737127078.374253, 1737127078.5140343]",1737127078.8134103,1737127078.8135042,1737127080.1598842,1737127080.1691134,1737127080.1924984,1.0,5,0.21634149551391602,0.02969956398010254,0.06266474723815918,0.1561896800994873,0.2804386615753174,0.2332136631011963,"[0.08176589012145996, 0.13855290412902832]",200000,"[9600000, 228848, 424912]","[48.0, 1.14424, 2.12456]",1737127080
"[1737127078.6585786, 1737127078.812131, 1737127079.1125345, 1737127079.2797232, 1737127079.4435358]",1737127079.9386437,1737127079.9387197,1737127081.077141,1737127081.085645,1737127081.1004515,1.0,5,0.2351694107055664,0.021865129470825195,0.03100728988647461,0.13235116004943848,0.25117945671081543,0.2101438045501709,"[0.07243585586547852, 0.12964677810668945]",200000,"[9600000, 215712, 396544]","[48.0, 1.07856, 1.98272]",1737127081
"[1737127079.7700598, 1737127079.924168, 1737127080.2415075, 1737127080.3961112, 1737127080.5577095]",1737127080.8740802,1737127080.8742018,1737127082.1008742,1737127082.1131885,1737127082.1310163,1.0,5,0.2733948230743408,0.0227506160736084,0.04714846611022949,0.1387643814086914,0.276355504989624,0.2340221405029297,"[0.07825183868408203, 0.1388411521911621]",200000,"[9600000, 223616, 415136]","[48.0, 1.11808, 2.07568]",1737127082
"[1737127080.711589, 1737127080.8584712, 1737127081.1384254, 1737127081.2903402, 1737127081.5861635]",1737127081.8827488,1737127081.882873,1737127083.1331732,1737127083.1439304,1737127083.1610372,1.0,5,0.2821345329284668,0.02274942398071289,0.055942535400390625,0.16230177879333496,0.2716968059539795,0.23086333274841309,"[0.08034181594848633, 0.14139413833618164]",200000,"[9600000, 228280, 424280]","[48.0, 1.1414, 2.1214]",1737127083
"[1737127081.7352834, 1737127081.8812993, 1737127082.179698, 1737127082.334574, 1737127082.489039]",1737127082.834941,1737127082.8350475,1737127084.149587,1737127084.1580234,1737127084.1720734,1.0,5,0.2725038528442383,0.02209925651550293,0.03183579444885254,0.14060640335083008,0.26392102241516113,0.22951078414916992,"[0.08298206329345703, 0.14719295501708984]",200000,"[9600000, 219592, 405448]","[48.0, 1.09796, 2.02724]",1737127084
"[1737127082.648348, 1737127082.7966928, 1737127083.0864727, 1737127083.235395, 1737127083.3819318]",1737127083.8408327,1737127083.8409696,1737127085.1090422,1737127085.1163383,1737127085.1309438,1.0,5,0.25972676277160645,0.021448373794555664,0.07078886032104492,0.1308426856994629,0.2569870948791504,0.22501659393310547,"[0.07870602607727051, 0.13372373580932617]",200000,"[9600000, 218024, 403592]","[48.0, 1.09012, 2.01796]",1737127085
"[1737127083.6904333, 1737127083.833774, 1737127084.1257217, 1737127084.2854173, 1737127084.4419842]",1737127084.895654,1737127084.8957767,1737127086.1574695,1737127086.1674805,1737127086.1897547,1.0,5,0.2769925594329834,0.022487401962280273,0.06662797927856445,0.13015985488891602,0.29438209533691406,0.2347869873046875,"[0.0782766342163086, 0.1421351432800293]",200000,"[9600000, 228176, 424528]","[48.0, 1.14088, 2.12264]",1737127086
"[1737127084.740589, 1737127084.8834743, 1737127085.176023, 1737127085.334323, 1737127085.4892511]",1737127086.0151603,1737127086.150815,1737127087.1260295,1737127087.141007,1737127087.1668305,1.0,5,0.27148008346557617,0.02200913429260254,0.0443572998046875,0.1333935260772705,0.3107907772064209,0.15075063705444336,"[0.0741262435913086, 0.14098453521728516]",200000,"[9600000, 222960, 414736]","[48.0, 1.1148, 2.07368]",1737127087
"[1737127085.7880707, 1737127085.9414947, 1737127086.244982, 1737127086.4093308, 1737127086.5627599]",1737127086.8738754,1737127086.8739712,1737127088.2041445,1737127088.2135992,1737127088.2264898,1.0,5,0.2817978858947754,0.023467302322387695,0.053479671478271484,0.1556410789489746,0.3009521961212158,0.24532341957092285,"[0.082244873046875, 0.14841508865356445]",200000,"[9600000, 234248, 437608]","[48.0, 1.17124, 2.18804]",1737127088
"[1737127086.721203, 1737127086.8693783, 1737127087.167709, 1737127087.3257525, 1737127087.4709587]",1737127087.919358,1737127087.919485,1737127089.164546,1737127089.1765466,1737127089.1906867,1.0,5,0.24809885025024414,0.02176189422607422,0.0679476261138916,0.1450042724609375,0.26609134674072266,0.20679974555969238,"[0.07681703567504883, 0.1406843662261963]",200000,"[9600000, 223128, 414936]","[48.0, 1.11564, 2.07468]",1737127089
