timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
[1736609551.0549214],1736609552.0587533,1736609552.0590584,1736609552.557725,1736609552.559969,1736609553.0104973,1.0,1,0.16054344177246094,0.0214998722076416,0.029050588607788086,0.09385538101196289,0.05160021781921387,"[0.06541705131530762, 0.05062532424926758]","[0.024019241333007812, 0.03157663345336914]",11816,"[16, 16, 16]","[0.0013540961408259986, 0.0013540961408259986, 0.0013540961408259986]",1736609553
[1736609552.0533447],1736609553.0565681,1736609553.0569391,1736609553.5653703,1736609553.569434,1736609554.0107486,1.0,1,0.16867494583129883,0.01952052116394043,0.02384352684020996,0.09190773963928223,0.05172419548034668,"[0.0726015567779541, 0.05190324783325195]","[0.02660822868347168, 0.028670072555541992]",10773,"[16, 16, 16]","[0.001485194467650608, 0.001485194467650608, 0.001485194467650608]",1736609554
[1736609553.0508957],1736609554.0557575,1736609554.0560555,1736609554.529363,1736609554.531115,1736609555.0102508,1.0,1,0.15459895133972168,0.020235538482666016,0.027781963348388672,0.09259915351867676,0.04822516441345215,"[0.06208944320678711, 0.047815561294555664]","[0.02102375030517578, 0.02384161949157715]",9811,"[16, 16, 16]","[0.0016308225461217, 0.0016308225461217, 0.0016308225461217]",1736609555
[1736609554.0501068],1736609555.0575666,1736609555.0579035,1736609555.5349581,1736609555.5363529,1736609556.010368,1.0,1,0.1559162139892578,0.01920485496520996,0.023090124130249023,0.09888958930969238,0.04322504997253418,"[0.062286376953125, 0.04988551139831543]","[0.0230867862701416, 0.023549318313598633]",8999,"[16, 16, 16]","[0.0017779753305922881, 0.0017779753305922881, 0.0017779753305922881]",1736609556
[1736609555.0519745],1736609556.106498,1736609556.1068032,1736609556.5814044,1736609556.5833874,1736609557.012701,1.0,1,0.16335701942443848,0.018617630004882812,0.021426916122436523,0.0721428394317627,0.04279041290283203,"[0.07410812377929688, 0.04995155334472656]","[0.02406144142150879, 0.02386164665222168]",10763,"[16, 16, 16]","[0.001486574375174208, 0.001486574375174208, 0.001486574375174208]",1736609557
[1736609556.0993624],1736609557.0593452,1736609557.0596251,1736609557.6141913,1736609557.6160903,1736609558.010805,1.0,1,0.17419767379760742,0.02188873291015625,0.023169755935668945,0.11142969131469727,0.040863990783691406,"[0.0650324821472168, 0.06322288513183594]","[0.04170417785644531, 0.033540964126586914]",12467,"[16, 16, 16]","[0.0012833881447020133, 0.0012833881447020133, 0.0012833881447020133]",1736609558
[1736609557.0534692],1736609558.057663,1736609558.0579765,1736609558.5750384,1736609558.5767183,1736609559.0105402,1.0,1,0.17128396034240723,0.020200490951538086,0.02326488494873047,0.1349196434020996,0.043953657150268555,"[0.0603179931640625, 0.03432440757751465]","[0.02196979522705078, 0.028044939041137695]",11799,"[16, 16, 16]","[0.0013560471226375117, 0.0013560471226375117, 0.0013560471226375117]",1736609559
[1736609558.0514312],1736609559.0585148,1736609559.0587914,1736609559.5470204,1736609559.5484893,1736609560.0054226,1.0,1,0.17969703674316406,0.02090930938720703,0.02234935760498047,0.09347128868103027,0.04342198371887207,"[0.06283140182495117, 0.03705763816833496]","[0.025702953338623047, 0.025447845458984375]",11676,"[16, 16, 16]","[0.0013703323055841042, 0.0013703323055841042, 0.0013703323055841042]",1736609560
[1736609559.0527298],1736609560.0749023,1736609560.0752068,1736609560.5889215,1736609560.591111,1736609561.0115626,1.0,1,0.16643118858337402,0.02107405662536621,0.022284269332885742,0.10109853744506836,0.039995670318603516,"[0.06672286987304688, 0.05519866943359375]","[0.027536392211914062, 0.029168367385864258]",12477,"[16, 16, 16]","[0.0012823595415564638, 0.0012823595415564638, 0.0012823595415564638]",1736609561
[1736609560.0691023],1736609561.055171,1736609561.055456,1736609561.5791655,1736609561.581127,1736609562.0114145,1.0,1,0.17531585693359375,0.018265485763549805,0.023537874221801758,0.10486435890197754,0.04276561737060547,"[0.06406354904174805, 0.057951927185058594]","[0.028824567794799805, 0.029308080673217773]",12620,"[16, 16, 16]","[0.0012678288431061807, 0.0012678288431061807, 0.0012678288431061807]",1736609562
[1736609561.0497727],1736609562.0582874,1736609562.0585792,1736609562.5618186,1736609562.5641825,1736609563.0109878,1.0,1,0.1738429069519043,0.018584728240966797,0.022304534912109375,0.09283852577209473,0.043633222579956055,"[0.06394386291503906, 0.053633928298950195]","[0.024489879608154297, 0.030901670455932617]",12813,"[16, 16, 16]","[0.0012487317568094904, 0.0012487317568094904, 0.0012487317568094904]",1736609563
[1736609562.052912],1736609563.0557141,1736609563.0560324,1736609563.5140493,1736609563.515749,1736609564.010836,1.0,1,0.16206884384155273,0.015311002731323242,0.015195369720458984,0.06818532943725586,0.03637051582336426,"[0.0697946548461914, 0.053537607192993164]","[0.0252377986907959, 0.025084733963012695]",10862,"[16, 16, 16]","[0.0014730252255569876, 0.0014730252255569876, 0.0014730252255569876]",1736609564
[1736609563.0498593],1736609564.0565524,1736609564.0568562,1736609564.548314,1736609564.5502653,1736609565.0097647,1.0,1,0.16809725761413574,0.0194551944732666,0.022325992584228516,0.09445881843566895,0.04257822036743164,"[0.07021260261535645, 0.04567885398864746]","[0.021686077117919922, 0.02677774429321289]",10855,"[16, 16, 16]","[0.0014739751266697374, 0.0014739751266697374, 0.0014739751266697374]",1736609565
[1736609564.0506053],1736609565.0563004,1736609565.0565856,1736609565.50722,1736609565.5087965,1736609566.0103414,1.0,1,0.15324091911315918,0.019923925399780273,0.02197575569152832,0.08314275741577148,0.038455963134765625,"[0.07153630256652832, 0.0397341251373291]","[0.017832279205322266, 0.023084640502929688]",9848,"[16, 16, 16]","[0.0016246953696181965, 0.0016246953696181965, 0.0016246953696181965]",1736609566
[1736609565.0505378],1736609566.0554876,1736609566.0557556,1736609566.538832,1736609566.5400543,1736609567.0093067,1.0,1,0.1608445644378662,0.023235797882080078,0.02901744842529297,0.08968305587768555,0.04781651496887207,"[0.07056879997253418, 0.04656505584716797]","[0.018252134323120117, 0.021636962890625]",9577,"[16, 16, 16]","[0.0016706693118930772, 0.0016706693118930772, 0.0016706693118930772]",1736609567
[1736609566.0502703],1736609567.0954556,1736609567.0957255,1736609567.557391,1736609567.559272,1736609568.0108795,1.0,1,0.16273188591003418,0.018727779388427734,0.014910697937011719,0.07529973983764648,0.039437294006347656,"[0.06696557998657227, 0.05673813819885254]","[0.02225327491760254, 0.023165225982666016]",9271,"[16, 16, 16]","[0.0017258116708014238, 0.0017258116708014238, 0.0017258116708014238]",1736609568
[1736609567.0904315],1736609568.0561585,1736609568.0564702,1736609568.6150858,1736609568.6168776,1736609569.0109363,1.0,1,0.17970800399780273,0.021251201629638672,0.025171756744384766,0.11592984199523926,0.04630541801452637,"[0.06602358818054199, 0.056954145431518555]","[0.037919044494628906, 0.03311300277709961]",13650,"[16, 16, 16]","[0.0011721611721611722, 0.0011721611721611722, 0.0011721611721611722]",1736609569
[1736609568.0502348],1736609569.0587077,1736609569.05902,1736609569.5029829,1736609569.505279,1736609570.0093794,1.0,1,0.17029237747192383,0.01775670051574707,0.021632671356201172,0.08515596389770508,0.0393214225769043,"[0.0560460090637207, 0.03492379188537598]","[0.017377614974975586, 0.022428512573242188]",12110,"[16, 16, 16]","[0.0013212221304706854, 0.0013212221304706854, 0.0013212221304706854]",1736609570
[1736609569.0527],1736609570.0775073,1736609570.0778198,1736609570.5188828,1736609570.520508,1736609571.0100155,1.0,1,0.16893887519836426,0.01793050765991211,0.01627349853515625,0.05931973457336426,0.047365427017211914,"[0.07475757598876953, 0.0365138053894043]","[0.024532318115234375, 0.019565820693969727]",11918,"[16, 16, 16]","[0.0013425071320691392, 0.0013425071320691392, 0.0013425071320691392]",1736609571
[1736609570.072432],1736609571.0578203,1736609571.0581255,1736609571.5283651,1736609571.5305386,1736609572.0098004,1.0,1,0.15155982971191406,0.01810002326965332,0.021265029907226562,0.08216643333435059,0.04019284248352051,"[0.07396268844604492, 0.04697084426879883]","[0.02496623992919922, 0.0295259952545166]",12201,"[16, 16, 16]","[0.0013113679206622408, 0.0013113679206622408, 0.0013113679206622408]",1736609572
[1736609571.051807],1736609572.0575337,1736609572.0578544,1736609572.5440798,1736609572.5459616,1736609573.0104177,1.0,1,0.16360783576965332,0.020539045333862305,0.021816492080688477,0.08430242538452148,0.04501843452453613,"[0.06657576560974121, 0.05163931846618652]","[0.026807069778442383, 0.027637243270874023]",11143,"[16, 16, 16]","[0.0014358790271919591, 0.0014358790271919591, 0.0014358790271919591]",1736609573
[1736609572.0516746],1736609573.0548246,1736609573.0549145,1736609573.5315948,1736609573.5335598,1736609574.00897,1.0,1,0.1476442813873291,0.017444610595703125,0.022919893264770508,0.08885359764099121,0.04715251922607422,"[0.0717935562133789, 0.056900739669799805]","[0.027983665466308594, 0.02841472625732422]",11837,"[16, 16, 16]","[0.0013516938413449353, 0.0013516938413449353, 0.0013516938413449353]",1736609574
[1736609573.0522196],1736609574.0561223,1736609574.0564237,1736609574.527313,1736609574.5288737,1736609575.009528,1.0,1,0.15554213523864746,0.02007007598876953,0.02182912826538086,0.08140063285827637,0.04254794120788574,"[0.07246160507202148, 0.0469365119934082]","[0.02276325225830078, 0.02546834945678711]",8702,"[16, 16, 16]","[0.0018386577798207308, 0.0018386577798207308, 0.0018386577798207308]",1736609575
[1736609574.0506916],1736609575.0580366,1736609575.0583427,1736609575.4931796,1736609575.4946542,1736609576.009445,1.0,1,0.16480040550231934,0.019722938537597656,0.01700568199157715,0.08165383338928223,0.044776201248168945,"[0.057602882385253906, 0.03702664375305176]","[0.016202688217163086, 0.020510196685791016]",8531,"[16, 16, 16]","[0.0018755128355409682, 0.0018755128355409682, 0.0018755128355409682]",1736609576
[1736609575.0522857],1736609576.0586936,1736609576.0590138,1736609576.5054238,1736609576.5065885,1736609577.010109,1.0,1,0.16270875930786133,0.018229961395263672,0.014913558959960938,0.06885004043579102,0.03840231895446777,"[0.07178282737731934, 0.05131387710571289]","[0.019958972930908203, 0.016910552978515625]",8689,"[16, 16, 16]","[0.0018414086776383934, 0.0018414086776383934, 0.0018414086776383934]",1736609577
[1736609576.052877],1736609577.0576434,1736609577.0579362,1736609577.5032647,1736609577.5053563,1736609578.0086367,1.0,1,0.14347028732299805,0.01757192611694336,0.015589714050292969,0.07894349098205566,0.03952836990356445,"[0.07081222534179688, 0.05474567413330078]","[0.021402597427368164, 0.019854068756103516]",7489,"[16, 16, 16]","[0.002136466817999733, 0.002136466817999733, 0.002136466817999733]",1736609578
[1736609577.0518916],1736609578.0575924,1736609578.0578954,1736609578.480339,1736609578.482071,1736609579.0063977,1.0,1,0.13823771476745605,0.01572704315185547,0.02148604393005371,0.07913374900817871,0.04333662986755371,"[0.06670594215393066, 0.04386305809020996]","[0.016401290893554688, 0.021199941635131836]",8851,"[16, 16, 16]","[0.0018077053440289234, 0.0018077053440289234, 0.0018077053440289234]",1736609579
[1736609578.051824],1736609579.0578244,1736609579.0581417,1736609579.5285842,1736609579.5305078,1736609580.0094056,1.0,1,0.15646672248840332,0.0222322940826416,0.02140665054321289,0.07736349105834961,0.04673600196838379,"[0.06995844841003418, 0.05506634712219238]","[0.02349376678466797, 0.0218355655670166]",8781,"[16, 16, 16]","[0.0018221159321261816, 0.0018221159321261816, 0.0018221159321261816]",1736609580
[1736609579.0517342],1736609580.0577734,1736609580.0580485,1736609580.516524,1736609580.5183556,1736609581.0129435,1.0,1,0.15880942344665527,0.021080493927001953,0.021227121353149414,0.08294010162353516,0.038121938705444336,"[0.07276391983032227, 0.03926229476928711]","[0.018779516220092773, 0.02343893051147461]",8936,"[16, 16, 16]","[0.0017905102954341987, 0.0017905102954341987, 0.0017905102954341987]",1736609581
[1736609580.0522547],1736609581.059031,1736609581.0593061,1736609581.520817,1736609581.522495,1736609582.006688,1.0,1,0.15606260299682617,0.021023273468017578,0.0221250057220459,0.08300065994262695,0.04448080062866211,"[0.06295132637023926, 0.048738718032836914]","[0.021295547485351562, 0.020802736282348633]",9525,"[16, 16, 16]","[0.0016797900262467192, 0.0016797900262467192, 0.0016797900262467192]",1736609582
[1736609581.053312],1736609582.1198015,1736609582.1200867,1736609582.5846384,1736609582.5860353,1736609583.010156,1.0,1,0.1497042179107666,0.020503759384155273,0.022843360900878906,0.07953906059265137,0.0475316047668457,"[0.07189106941223145, 0.04555964469909668]","[0.02282261848449707, 0.02589559555053711]",9684,"[16, 16, 16]","[0.0016522098306484924, 0.0016522098306484924, 0.0016522098306484924]",1736609583
[1736609582.1134214],1736609583.059461,1736609583.0597517,1736609583.5921733,1736609583.5951765,1736609584.0088358,1.0,1,0.17682290077209473,0.02022576332092285,0.021661996841430664,0.12178182601928711,0.038724422454833984,"[0.06417012214660645, 0.05361437797546387]","[0.023723840713500977, 0.02808403968811035]",20000,"[16, 16, 16]","[0.0008, 0.0008, 0.0008]",1736609584
[1736609583.05343],1736609584.0583882,1736609584.0587082,1736609584.4936304,1736609584.4956846,1736609585.009749,1.0,1,0.15663671493530273,0.019778966903686523,0.020017147064208984,0.06769990921020508,0.03749656677246094,"[0.0681772232055664, 0.0545194149017334]","[0.01035761833190918, 0.01230168342590332]",8682,"[16, 16, 16]","[0.0018428933425478, 0.0018428933425478, 0.0018428933425478]",1736609585
[1736609584.0521238],1736609585.05834,1736609585.0586243,1736609585.496925,1736609585.4990175,1736609586.0100057,1.0,1,0.15062785148620605,0.02092456817626953,0.02073192596435547,0.07640886306762695,0.04230475425720215,"[0.0666964054107666, 0.058440208435058594]","[0.00991678237915039, 0.011411905288696289]",9196,"[16, 16, 16]","[0.0017398869073510222, 0.0017398869073510222, 0.0017398869073510222]",1736609586
[1736609585.052871],1736609586.0588121,1736609586.059103,1736609586.4962418,1736609586.498054,1736609587.0108256,1.0,1,0.15630221366882324,0.022171497344970703,0.025562763214111328,0.06853199005126953,0.054030418395996094,"[0.06838369369506836, 0.05381417274475098]","[0.011911392211914062, 0.009612083435058594]",8235,"[16, 16, 16]","[0.0019429265330904676, 0.0019429265330904676, 0.0019429265330904676]",1736609587
[1736609586.0527244],1736609587.0583375,1736609587.0586317,1736609587.4508247,1736609587.4520795,1736609588.003322,1.0,1,0.14446353912353516,0.017441987991333008,0.012807607650756836,0.06325292587280273,0.039524078369140625,"[0.0735011100769043, 0.04005265235900879]","[0.01062154769897461, 0.010218620300292969]",8401,"[16, 16, 16]","[0.001904535174384002, 0.001904535174384002, 0.001904535174384002]",1736609588
