timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736608674.001483, 1736608674.3304052, 1736608674.701718]",1736608675.0746126,1736608675.0751016,1736608676.5822659,1736608676.5900416,1736608676.6853561,1.0,3,0.48476696014404297,0.02683258056640625,0.034430742263793945,0.18371176719665527,0.09338593482971191,"[0.24541759490966797, 0.1969740390777588]","[0.020199298858642578, 0.04283761978149414]",25361,"[16, 16, 16]","[0.0006308899491344978, 0.0006308899491344978, 0.0006308899491344978]",1736608676
"[1736608675.0676367, 1736608675.4101484, 1736608675.7561202]",1736608676.0268252,1736608676.0275047,1736608676.7576945,1736608676.760441,1736608677.013146,1.0,3,0.27100539207458496,0.018812894821166992,0.051439762115478516,0.12722301483154297,0.11276078224182129,"[0.0825657844543457, 0.06019425392150879]","[0.011236429214477539, 0.019379138946533203]",25252,"[16, 16, 16]","[0.0006336131791541264, 0.0006336131791541264, 0.0006336131791541264]",1736608677
"[1736608676.0196545, 1736608676.3736272, 1736608676.7049937]",1736608677.0445812,1736608677.0451958,1736608677.6270382,1736608677.6303537,1736608678.0180635,1.0,3,0.13712525367736816,0.013983011245727539,0.0330049991607666,0.09041070938110352,0.17383432388305664,"[0.13644933700561523, 0.07227420806884766]","[0.017348527908325195, 0.020805835723876953]",24827,"[16, 16, 16]","[0.0006444596608531035, 0.0006444596608531035, 0.0006444596608531035]",1736608678
"[1736608677.0392501, 1736608677.4028327, 1736608677.6695323]",1736608678.0079596,1736608678.0082624,1736608678.6111627,1736608678.6151993,1736608679.015341,1.0,3,0.16017651557922363,0.016840696334838867,0.04117441177368164,0.10375165939331055,0.137343168258667,"[0.14338970184326172, 0.07664060592651367]","[0.018299579620361328, 0.019794225692749023]",26189,"[16, 16, 16]","[0.0006109435259078239, 0.0006109435259078239, 0.0006109435259078239]",1736608679
"[1736608678.003108, 1736608678.33742, 1736608678.6799726]",1736608679.0079925,1736608679.0082958,1736608679.6122286,1736608679.614469,1736608680.0139208,1.0,3,0.169600248336792,0.020903348922729492,0.054956674575805664,0.08686614036560059,0.14197278022766113,"[0.13436031341552734, 0.07186365127563477]","[0.016942977905273438, 0.02064228057861328]",25396,"[16, 16, 16]","[0.0006300204756654591, 0.0006300204756654591, 0.0006300204756654591]",1736608680
"[1736608679.0028336, 1736608679.337688, 1736608679.6692872]",1736608680.0103972,1736608680.0106807,1736608680.583134,1736608680.5857902,1736608681.0157356,1.0,3,0.17225956916809082,0.012953996658325195,0.04503345489501953,0.10381841659545898,0.13891267776489258,"[0.1045994758605957, 0.07236599922180176]","[0.01631331443786621, 0.02068781852722168]",25298,"[16, 16, 16]","[0.0006324610641157403, 0.0006324610641157403, 0.0006324610641157403]",1736608681
"[1736608680.004639, 1736608680.3588524, 1736608680.6841123]",1736608681.0128982,1736608681.0131958,1736608681.5841973,1736608681.5867784,1736608682.0136547,1.0,3,0.15357184410095215,0.014999151229858398,0.048242807388305664,0.08372950553894043,0.12023329734802246,"[0.13098931312561035, 0.07542896270751953]","[0.018167495727539062, 0.021311283111572266]",25638,"[16, 16, 16]","[0.0006240736406896014, 0.0006240736406896014, 0.0006240736406896014]",1736608682
"[1736608681.0074878, 1736608681.3001542, 1736608681.647434]",1736608682.0137928,1736608682.0140758,1736608682.736649,1736608682.742282,1736608683.018738,1.0,3,0.1971759796142578,0.010743379592895508,0.04143977165222168,0.14131689071655273,0.10847949981689453,"[0.14963388442993164, 0.0779116153717041]","[0.03589129447937012, 0.04149961471557617]",38798,"[16, 16, 16]","[0.0004123923913603794, 0.0004123923913603794, 0.0004123923913603794]",1736608683
"[1736608682.0074873, 1736608682.3069184, 1736608682.648543]",1736608683.0117478,1736608683.0120664,1736608683.6827059,1736608683.6860876,1736608684.0162346,1.0,3,0.17772650718688965,0.01876521110534668,0.05684971809387207,0.1306750774383545,0.11465048789978027,"[0.10942316055297852, 0.06823420524597168]","[0.034848928451538086, 0.04627847671508789]",37101,"[16, 16, 16]","[0.0004312552222312067, 0.0004312552222312067, 0.0004312552222312067]",1736608684
"[1736608683.0055203, 1736608683.3065388, 1736608683.6426919]",1736608684.0134113,1736608684.0136938,1736608684.8043907,1736608684.807168,1736608685.0183587,1.0,3,0.22426581382751465,0.020220041275024414,0.06005501747131348,0.13975930213928223,0.13840866088867188,"[0.1451709270477295, 0.07628965377807617]","[0.04479789733886719, 0.04792332649230957]",38049,"[16, 16, 16]","[0.0004205103944913138, 0.0004205103944913138, 0.0004205103944913138]",1736608685
"[1736608684.0075464, 1736608684.356213, 1736608684.6799502]",1736608685.0125093,1736608685.012843,1736608685.672968,1736608685.6754715,1736608686.01509,1.0,3,0.1797339916229248,0.02580857276916504,0.038314104080200195,0.13593363761901855,0.11469769477844238,"[0.09155631065368652, 0.06775474548339844]","[0.039339303970336914, 0.052507877349853516]",36162,"[16, 16, 16]","[0.000442453404125878, 0.000442453404125878, 0.000442453404125878]",1736608686
"[1736608685.0059698, 1736608685.35108, 1736608685.6704917]",1736608686.0104291,1736608686.0107374,1736608686.68476,1736608686.6869085,1736608687.0150416,1.0,3,0.18118882179260254,0.021422386169433594,0.057276248931884766,0.12525033950805664,0.1331162452697754,"[0.11139869689941406, 0.07046389579772949]","[0.03772854804992676, 0.04378843307495117]",28004,"[16, 16, 16]","[0.0005713469504356521, 0.0005713469504356521, 0.0005713469504356521]",1736608687
