timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737366783.8685694, 1737366784.023484, 1737366784.1432102, 1737366784.252734, 1737366784.3619516, 1737366784.4933906, 1737366784.6268065, 1737366784.7598073]",1737366784.9481952,1737366784.9483805,1737366786.1853054,1737366786.1945164,1737366786.313382,1.0,8,0.4926910400390625,0.0467677116394043,0.040168046951293945,0.20157432556152344,0.34122776985168457,0.20511507987976074,"[0.056734561920166016, 0.09897184371948242]",105715,"[5074320, 174208, 302912]","[48.0, 1.6479023790379794, 2.865364423213357]",1737366786
"[1737366784.8936725, 1737366785.0259492, 1737366785.1584756, 1737366785.2924168, 1737366785.4252677, 1737366785.4938715, 1737366785.6263833, 1737366785.7649872]",1737366785.9461005,1737366785.946165,1737366787.0200198,1737366787.0265853,1737366787.0374746,1.0,8,0.28498268127441406,0.018542766571044922,0.030364274978637695,0.12598896026611328,0.32474231719970703,0.16118431091308594,"[0.06064486503601074, 0.1006784439086914]",106139,"[5094672, 168656, 295344]","[48.0, 1.589010636994884, 2.782615249813923]",1737366787
"[1737366785.8934534, 1737366786.0258362, 1737366786.1592524, 1737366786.2958534, 1737366786.4257193, 1737366786.493119, 1737366786.6264424, 1737366786.760047]",1737366787.0186496,1737366787.0227199,1737366788.0394368,1737366788.0503068,1737366788.0574753,1.0,8,0.21128153800964355,0.0191042423248291,0.03738284111022949,0.0992889404296875,0.42812681198120117,0.19794106483459473,"[0.06081891059875488, 0.10038375854492188]",102403,"[4915344, 169376, 296192]","[48.0, 1.6540140425573469, 2.8924152612716423]",1737366788
"[1737366786.8926656, 1737366787.0265517, 1737366787.1627367, 1737366787.2929492, 1737366787.3601205, 1737366787.4923582, 1737366787.6266415, 1737366787.7669196]",1737366788.0329828,1737366788.0389924,1737366788.8201964,1737366788.828238,1737366789.0120842,1.0,8,0.18200182914733887,0.019333839416503906,0.04491567611694336,0.12863826751708984,0.3089308738708496,0.11490130424499512,"[0.056885719299316406, 0.10082268714904785]",102324,"[4911552, 169216, 295872]","[48.0, 1.6537273757867168, 2.891521050779876]",1737366789
"[1737366787.8932512, 1737366788.026452, 1737366788.1668339, 1737366788.2929206, 1737366788.4252038, 1737366788.4923542, 1737366788.6256783, 1737366788.75958]",1737366788.946659,1737366788.9467504,1737366789.6885526,1737366789.6936707,1737366790.0117304,1.0,8,0.1529979705810547,0.017075538635253906,0.0345461368560791,0.11207294464111328,0.3034532070159912,0.10277676582336426,"[0.057935237884521484, 0.09956479072570801]",100848,"[4840704, 169160, 297256]","[48.0, 1.677375852768523, 2.9475646517531335]",1737366790
"[1737366788.8930886, 1737366789.0266423, 1737366789.1593218, 1737366789.2917817, 1737366789.4262965, 1737366789.4929717, 1737366789.626132, 1737366789.7603824]",1737366789.9475164,1737366789.947611,1737366790.8122513,1737366790.8169637,1737366791.012329,1.0,8,0.18157577514648438,0.026617050170898438,0.05882692337036133,0.12035346031188965,0.32523226737976074,0.1715257167816162,"[0.0628054141998291, 0.09920215606689453]",101464,"[4870272, 170296, 298328]","[48.0, 1.6783883939131121, 2.940234960182922]",1737366791
"[1737366789.894001, 1737366790.0286753, 1737366790.161169, 1737366790.2943006, 1737366790.425777, 1737366790.4939933, 1737366790.627175, 1737366790.7611587]",1737366790.945581,1737366790.9456532,1737366791.8126216,1737366791.8173556,1737366792.0125813,1.0,8,0.21224737167358398,0.022260189056396484,0.056987762451171875,0.13245725631713867,0.3185086250305176,0.16412115097045898,"[0.05997872352600098, 0.09991192817687988]",105095,"[5044560, 168984, 295864]","[48.0, 1.6079166468433321, 2.8152052904514964]",1737366792
"[1737366790.8935995, 1737366791.0289433, 1737366791.1600254, 1737366791.293211, 1737366791.4261262, 1737366791.4933238, 1737366791.627094, 1737366791.7603]",1737366791.947662,1737366791.9477537,1737366792.821646,1737366792.8268082,1737366794.379249,1.0,8,0.20339727401733398,0.019824504852294922,0.049180030822753906,0.12786078453063965,0.3151061534881592,0.17035961151123047,"[0.062027692794799805, 0.09896326065063477]",105853,"[5080944, 168872, 295368]","[48.0, 1.5953444871661644, 2.7903602165266927]",1737366793
"[1737366791.894122, 1737366792.0289128, 1737366792.1603684, 1737366792.2951274, 1737366792.3627286, 1737366792.4931953, 1737366792.6275463, 1737366792.7605002]",1737366792.9477382,1737366792.9478137,1737366794.9440923,1737366794.949049,1737366794.9629133,1.0,8,0.2222898006439209,0.01840972900390625,0.0536494255065918,0.12752509117126465,1.411571741104126,0.16990947723388672,"[0.06687116622924805, 0.10284161567687988]",102619,"[4925712, 173392, 303056]","[48.0, 1.6896676054142021, 2.9532152915152166]",1737366794
"[1737366792.8944178, 1737366793.02745, 1737366793.161177, 1737366793.293883, 1737366793.4271014, 1737366793.4936469, 1737366793.627271, 1737366793.761062]",1737366793.946884,1737366793.9469707,1737366795.5119326,1737366795.5181866,1737366795.5375407,1.0,8,0.1816728115081787,0.02939128875732422,0.05781722068786621,0.1406548023223877,0.5484199523925781,0.17265033721923828,"[0.06293249130249023, 0.10894227027893066]",102370,"[4913760, 172008, 299944]","[48.0, 1.6802578880531405, 2.9299990231513138]",1737366795
