timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737033203.157388, 1737033203.3579981, 1737033203.5012937, 1737033203.6326761, 1737033203.8321164, 1737033203.9656498]",1737033204.234427,1737033204.2346091,1737033205.7678144,1737033205.7782333,1737033205.9041615,1.0,6,0.6063342094421387,0.040750980377197266,0.035455942153930664,0.19947409629821777,0.3045799732208252,0.39044928550720215,"[0.0692899227142334, 0.12066030502319336]",103146,"[4951008, 201480, 349288]","[48.0, 1.9533476819265896, 3.3863455684175827]",1737033205
"[1737033204.165437, 1737033204.313553, 1737033204.4837587, 1737033204.6409037, 1737033204.8024504, 1737033205.022923]",1737033205.2605498,1737033205.2606754,1737033206.8271344,1737033206.837525,1737033206.854666,1.0,6,0.6726584434509277,0.016418933868408203,0.027782201766967773,0.19323992729187012,0.33736443519592285,0.31165289878845215,"[0.08573198318481445, 0.13328862190246582]",125452,"[6021696, 228232, 403944]","[48.0, 1.819277492586806, 3.219908809743966]",1737033206
"[1737033205.186954, 1737033205.3356724, 1737033205.502691, 1737033205.667799, 1737033205.8336678, 1737033206.00768]",1737033206.2460194,1737033206.246091,1737033207.6920567,1737033207.7010252,1737033207.7249634,1.0,6,0.6805586814880371,0.02199387550354004,0.029189586639404297,0.16299891471862793,0.31081438064575195,0.21417665481567383,"[0.08417320251464844, 0.13968896865844727]",134760,"[6468480, 237776, 424720]","[48.0, 1.7644404867913328, 3.151677055506085]",1737033207
"[1737033206.178752, 1737033206.3199873, 1737033206.5364704, 1737033206.6636071, 1737033206.8607976, 1737033206.996841]",1737033207.2649097,1737033207.2650304,1737033208.594437,1737033208.601822,1737033208.6182501,1.0,6,0.61979079246521,0.02350163459777832,0.029476404190063477,0.17287087440490723,0.31813669204711914,0.14089536666870117,"[0.06801104545593262, 0.1180272102355957]",103889,"[4986672, 204704, 358496]","[48.0, 1.9704107268334472, 3.450759945711288]",1737033208
"[1737033207.2068186, 1737033207.3961377, 1737033207.5201256, 1737033207.7104774, 1737033207.8472757, 1737033208.0621595]",1737033208.2652092,1737033208.2652647,1737033209.3453534,1737033209.3507566,1737033209.3672285,1.0,6,0.44416379928588867,0.03341841697692871,0.02721238136291504,0.15224719047546387,0.2731449604034424,0.16442203521728516,"[0.06894993782043457, 0.11463117599487305]",101523,"[4873104, 197088, 340640]","[48.0, 1.941313790963624, 3.355298799286861]",1737033209
"[1737033208.207123, 1737033208.3981729, 1737033208.5289152, 1737033208.7336297, 1737033208.8813844, 1737033209.0177655]",1737033209.3422234,1737033209.34541,1737033210.1851046,1737033210.1902897,1737033210.2051618,1.0,6,0.21603059768676758,0.01873493194580078,0.03427267074584961,0.1429140567779541,0.2564840316772461,0.16837668418884277,"[0.06766867637634277, 0.11429500579833984]",100937,"[4844976, 195968, 336544]","[48.0, 1.9414882550501797, 3.3341985594975085]",1737033210
"[1737033209.2143588, 1737033209.411416, 1737033209.55736, 1737033209.7019641, 1737033209.9021556, 1737033210.0337255]",1737033210.230913,1737033210.230997,1737033211.1296782,1737033211.1338973,1737033211.1538646,1.0,6,0.21544265747070312,0.018898487091064453,0.048882246017456055,0.1408836841583252,0.29874157905578613,0.17918086051940918,"[0.07452559471130371, 0.11419534683227539]",104928,"[5036544, 200392, 344648]","[48.0, 1.9098048185422385, 3.284614211649893]",1737033211
"[1737033210.167483, 1737033210.3014255, 1737033210.514521, 1737033210.655314, 1737033210.858212, 1737033210.9880786]",1737033211.2453074,1737033211.2454126,1737033212.1188939,1737033212.1288888,1737033212.1436114,1.0,6,0.21737194061279297,0.01966547966003418,0.05231046676635742,0.15670204162597656,0.28966665267944336,0.16578006744384766,"[0.06943440437316895, 0.1150503158569336]",101302,"[4862496, 199272, 343848]","[48.0, 1.9671082505774813, 3.3942863911867485]",1737033212
"[1737033211.1839817, 1737033211.3158882, 1737033211.5288475, 1737033211.6745408, 1737033211.8755267, 1737033212.002988]",1737033212.266597,1737033212.2667282,1737033213.1751769,1737033213.1817288,1737033213.1946256,1.0,6,0.23786664009094238,0.01627659797668457,0.035245656967163086,0.169938325881958,0.3144240379333496,0.15465641021728516,"[0.06740474700927734, 0.11707949638366699]",103001,"[4944048, 201752, 347288]","[48.0, 1.958738264677042, 3.371695420432811]",1737033213
"[1737033212.203257, 1737033212.3363872, 1737033212.5554993, 1737033212.704333, 1737033212.8435094, 1737033213.0437098]",1737033213.2383292,1737033213.2384238,1737033214.0990496,1737033214.1048558,1737033214.123936,1.0,6,0.19014549255371094,0.028664350509643555,0.02748847007751465,0.15174627304077148,0.2949562072753906,0.17454099655151367,"[0.06741070747375488, 0.11768150329589844]",110776,"[5317248, 204944, 353648]","[48.0, 1.8500758286993573, 3.1924604607496208]",1737033214
