timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032091.7812352, 1737032091.9167764, 1737032092.1014223, 1737032092.2719955, 1737032092.4277494, 1737032092.5938168]",1737032092.849817,1737032092.8500695,1737032095.4603643,1737032095.4737194,1737032095.5724242,1.0,6,0.8489224910736084,0.15018129348754883,0.1581590175628662,0.3460814952850342,0.34431958198547363,0.41826391220092773,"[0.11384367942810059, 0.17682576179504395]",110126,"[5286048, 328488, 540840]","[48.0, 2.9828378402920293, 4.911101828814267]",1737032095
"[1737032092.8441246, 1737032093.008797, 1737032093.196811, 1737032093.3510664, 1737032093.5460117, 1737032093.7085764]",1737032093.793112,1737032093.7932985,1737032096.1934714,1737032096.2042427,1737032096.2205882,1.0,6,0.5181291103363037,0.1460249423980713,0.08385682106018066,0.8246731758117676,0.3393435478210449,0.23573565483093262,"[0.11288595199584961, 0.1741487979888916]",108671,"[5216208, 318096, 527376]","[48.0, 2.927147076957054, 4.8529598512942735]",1737032096
"[1737032093.7895417, 1737032093.964154, 1737032094.1464958, 1737032094.2470455, 1737032094.429423, 1737032094.5973256]",1737032094.8510325,1737032094.8512638,1737032097.1797411,1737032097.1873274,1737032097.20444,1.0,6,1.3310630321502686,0.11983752250671387,0.08396100997924805,0.18389010429382324,0.3828258514404297,0.22593903541564941,"[0.1381840705871582, 0.22140741348266602]",123106,"[5909088, 405264, 667536]","[48.0, 3.2919922668269623, 5.422448946436404]",1737032097
"[1737032094.8475833, 1737032094.9933126, 1737032095.1626215, 1737032095.315423, 1737032095.528566, 1737032095.6850455]",1737032095.842725,1737032095.8428025,1737032097.9978209,1737032098.0045025,1737032098.019709,1.0,6,0.4155235290527344,0.05894637107849121,0.5542588233947754,0.28453516960144043,0.7740752696990967,0.20786595344543457,"[0.10463571548461914, 0.16618871688842773]",106437,"[5108976, 298776, 496472]","[48.0, 2.8070689703768426, 4.664468183056644]",1737032098
"[1737032095.8354757, 1737032096.0017326, 1737032096.149284, 1737032096.3655865, 1737032096.5226252, 1737032096.707262]",1737032096.9538548,1737032097.1786938,1737032099.024692,1737032099.0329995,1737032099.0487475,1.0,6,0.7936277389526367,0.10947370529174805,0.15766072273254395,0.18592333793640137,0.29981064796447754,0.23434710502624512,"[0.12799978256225586, 0.203599214553833]",118347,"[5680656, 364128, 605280]","[48.0, 3.076782681436792, 5.114451570382013]",1737032099
"[1737032096.8561769, 1737032097.0072105, 1737032097.1679149, 1737032097.379029, 1737032097.5333574, 1737032097.6868043]",1737032097.9844263,1737032097.9895744,1737032099.9426832,1737032099.954137,1737032100.0125656,1.0,6,0.43254899978637695,0.027988195419311523,0.6068191528320312,0.2805619239807129,0.7111473083496094,0.2391049861907959,"[0.13146305084228516, 0.19644474983215332]",109852,"[5272896, 353840, 581200]","[48.0, 3.2210610639769874, 5.2907548337763535]",1737032100
"[1737032097.834228, 1737032098.006313, 1737032098.1356537, 1737032098.3530002, 1737032098.4996047, 1737032098.652242]",1737032098.8170474,1737032099.0067077,1737032100.869806,1737032100.8780236,1737032101.0129795,1.0,6,0.8610272407531738,0.1151278018951416,0.09420442581176758,0.16852355003356934,0.3754255771636963,0.2442035675048828,"[0.11909246444702148, 0.17627549171447754]",104581,"[5019888, 317536, 523168]","[48.0, 3.0362685382622083, 5.002514797142885]",1737032101
"[1737032098.8046749, 1737032098.956389, 1737032099.101617, 1737032099.2624228, 1737032099.4346025, 1737032099.6634712]",1737032099.925301,1737032099.9305432,1737032101.8340182,1737032101.840682,1737032102.010674,1.0,6,0.38894104957580566,0.0630483627319336,0.5195326805114746,0.3210270404815674,0.6598572731018066,0.24033331871032715,"[0.12935209274291992, 0.20025873184204102]",114151,"[5479248, 366928, 603984]","[48.0, 3.214408984590586, 5.291096880447828]",1737032102
"[1737032099.8366346, 1737032100.0177608, 1737032100.192696, 1737032100.367846, 1737032100.534759, 1737032100.6966584]",1737032100.8727314,1737032100.8729148,1737032102.9340787,1737032102.9466615,1737032103.0158775,1.0,6,0.9342710971832275,0.032773494720458984,0.16982078552246094,0.25306224822998047,0.3409764766693115,0.26196885108947754,"[0.14187836647033691, 0.23155522346496582]",127186,"[6104928, 408680, 678440]","[48.0, 3.2132467409935055, 5.334234900067617]",1737032103
"[1737032100.7822142, 1737032100.9514146, 1737032101.1158245, 1737032101.2707927, 1737032101.4384751, 1737032101.631424]",1737032101.8564823,1737032101.8565507,1737032103.8024116,1737032103.808237,1737032104.0089467,1.0,6,0.45728111267089844,0.07453680038452148,0.5855226516723633,0.287067174911499,0.7766578197479248,0.1720750331878662,"[0.13570761680603027, 0.21599197387695312]",118319,"[5679312, 384472, 631160]","[48.0, 3.2494527506148634, 5.334392616570458]",1737032104
"[1737032101.8547864, 1737032102.02316, 1737032102.1545045, 1737032102.37306, 1737032102.5062568, 1737032102.6552198]",1737032102.9122927,1737032102.923045,1737032104.515519,1737032104.5205135,1737032105.0118377,1.0,6,0.8240375518798828,0.024288415908813477,0.026681184768676758,0.12403488159179688,0.2720520496368408,0.1890392303466797,"[0.09569978713989258, 0.15136051177978516]",91728,"[4402944, 269416, 446056]","[48.0, 2.937118437118437, 4.86281179138322]",1737032105
