timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032966.402136, 1737032966.86953]",1737032967.4593801,1737032967.4595342,1737032968.309838,1737032968.3137398,1737032968.4346035,1.0,2,0.48833131790161133,0.03342103958129883,0.014229297637939453,0.0791940689086914,0.05621051788330078,0.14892244338989258,"[0.0178987979888916, 0.026244401931762695]",22162,"[1063776, 47656, 80392]","[48.0, 2.1503474415666455, 3.6274704449056943]",1737032968
"[1737032967.402828, 1737032967.9358757]",1737032968.449781,1737032968.4498467,1737032968.8812206,1737032968.8838031,1737032969.0037622,1.0,2,0.16376876831054688,0.013208150863647461,0.013221263885498047,0.07926106452941895,0.06129646301269531,0.09369659423828125,"[0.027255773544311523, 0.033857107162475586]",24942,"[1197216, 51192, 86680]","[48.0, 2.052441664662016, 3.475262609253468]",1737032969
"[1737032968.402794, 1737032968.8709571]",1737032969.4572384,1737032969.4573216,1737032969.812772,1737032969.8154914,1737032970.004172,1.0,2,0.13002800941467285,0.02452850341796875,0.016655921936035156,0.06780529022216797,0.06648063659667969,0.0644996166229248,"[0.01624917984008789, 0.02659916877746582]",20326,"[975648, 46216, 78312]","[48.0, 2.2737380694676768, 3.8527993702646857]",1737032970
"[1737032969.403849, 1737032969.9368618]",1737032970.4572322,1737032970.4573183,1737032970.8765583,1737032970.878589,1737032971.0034928,1.0,2,0.1287064552307129,0.02478647232055664,0.030344247817993164,0.07233285903930664,0.06295108795166016,0.09076690673828125,"[0.029165983200073242, 0.03418087959289551]",21219,"[1018512, 48000, 80576]","[48.0, 2.2621235684999292, 3.797351430321881]",1737032971
"[1737032970.4035933, 1737032970.937016]",1737032971.4557245,1737032971.455815,1737032971.8908591,1737032971.8941133,1737032972.0034764,1.0,2,0.12892723083496094,0.026664257049560547,0.027531862258911133,0.0722503662109375,0.06905984878540039,0.09808158874511719,"[0.03189587593078613, 0.038930416107177734]",24394,"[1170912, 48248, 81720]","[48.0, 1.9778634090350087, 3.350004099368697]",1737032972
"[1737032971.403699, 1737032971.870749]",1737032972.45605,1737032972.4561822,1737032972.879108,1737032972.8822443,1737032973.0042028,1.0,2,0.13019561767578125,0.026580333709716797,0.026471376419067383,0.0753939151763916,0.07115817070007324,0.09455561637878418,"[0.026114225387573242, 0.03425121307373047]",22514,"[1080672, 47376, 80528]","[48.0, 2.1042906635871015, 3.5767966598560896]",1737032973
"[1737032972.4039426, 1737032972.8709073]",1737032973.4555213,1737032973.45561,1737032973.8924313,1737032973.8949966,1737032974.0045855,1.0,2,0.13042593002319336,0.02372002601623535,0.02767777442932129,0.07477021217346191,0.0741569995880127,0.10476374626159668,"[0.03164196014404297, 0.03331780433654785]",21175,"[1016400, 49232, 82704]","[48.0, 2.3250059031877215, 3.9057378984651714]",1737032974
"[1737032973.4045026, 1737032973.8709593]",1737032974.456673,1737032974.4567413,1737032974.7627678,1737032974.7646391,1737032975.0060418,1.0,2,0.10070347785949707,0.013237476348876953,0.014596700668334961,0.07078695297241211,0.0644063949584961,0.05399274826049805,"[0.016485214233398438, 0.027468204498291016]",20872,"[1001856, 48400, 80720]","[48.0, 2.318896128784975, 3.867382138750479]",1737032975
"[1737032974.4043865, 1737032974.8722577]",1737032975.4592633,1737032975.45933,1737032975.8035133,1737032975.80635,1737032976.0060093,1.0,2,0.14476418495178223,0.014883279800415039,0.013221502304077148,0.07314610481262207,0.0694112777709961,0.0435638427734375,"[0.017575740814208984, 0.02787160873413086]",21206,"[1017888, 48832, 81792]","[48.0, 2.30274450627181, 3.8570215976610394]",1737032976
"[1737032975.4058259, 1737032975.9387333]",1737032976.4578683,1737032976.457955,1737032976.8735454,1737032976.8758218,1737032977.0059595,1.0,2,0.12608981132507324,0.023871660232543945,0.015196084976196289,0.07427859306335449,0.06908607482910156,0.09430718421936035,"[0.032389163970947266, 0.03677630424499512]",22807,"[1094736, 50240, 84704]","[48.0, 2.2028324637172796, 3.7139474722672863]",1737032977
"[1737032976.405074, 1737032976.8727682]",1737032977.4557362,1737032977.4558232,1737032977.8100328,1737032977.8122256,1737032978.0053532,1.0,2,0.1259901523590088,0.012667417526245117,0.02644968032836914,0.08273482322692871,0.0694432258605957,0.050934553146362305,"[0.017768383026123047, 0.02830028533935547]",22539,"[1081872, 49480, 83272]","[48.0, 2.195305914193176, 3.694573849771507]",1737032978
"[1737032977.4050746, 1737032977.8726032]",1737032978.4581213,1737032978.4582095,1737032978.853399,1737032978.8551483,1737032979.0037909,1.0,2,0.11122560501098633,0.015008926391601562,0.0316009521484375,0.06633710861206055,0.07300615310668945,0.10504460334777832,"[0.02515864372253418, 0.03157329559326172]",20391,"[978768, 46800, 78416]","[48.0, 2.2951302045019863, 3.845618164876661]",1737032979
"[1737032978.4052773, 1737032978.8724627]",1737032979.4575136,1737032979.4575984,1737032979.8807933,1737032979.882935,1737032980.0061035,1.0,2,0.1543281078338623,0.01439523696899414,0.013872623443603516,0.07171106338500977,0.06327128410339355,0.09366798400878906,"[0.030119657516479492, 0.0364682674407959]",20949,"[1005552, 48144, 81392]","[48.0, 2.298152656451382, 3.8852451190987636]",1737032980
"[1737032979.4053755, 1737032979.8723571]",1737032980.4587488,1737032980.4588382,1737032980.8581738,1737032980.8600066,1737032981.0055585,1.0,2,0.13130664825439453,0.025159597396850586,0.017315149307250977,0.06696224212646484,0.06488871574401855,0.09114885330200195,"[0.025986194610595703, 0.03188896179199219]",20950,"[1005600, 46416, 78384]","[48.0, 2.2155608591885443, 3.7414797136038187]",1737032981
"[1737032980.4056866, 1737032980.872564]",1737032981.457561,1737032981.457656,1737032981.8765233,1737032981.8790407,1737032982.00572,1.0,2,0.1289656162261963,0.024485349655151367,0.015527486801147461,0.0737764835357666,0.06590771675109863,0.0981287956237793,"[0.031502485275268555, 0.03707313537597656]",22007,"[1056336, 47304, 80584]","[48.0, 2.149497887035943, 3.661743990548462]",1737032982
"[1737032981.4058685, 1737032981.8727689]",1737032982.4588675,1737032982.4589565,1737032982.8468251,1737032982.8489149,1737032983.006245,1.0,2,0.11919164657592773,0.012351036071777344,0.017689228057861328,0.0663764476776123,0.06241321563720703,0.09624052047729492,"[0.027521848678588867, 0.039974212646484375]",20077,"[963696, 47352, 79512]","[48.0, 2.358519699158241, 3.9603526423270408]",1737032983
"[1737032982.4061043, 1737032982.8731084]",1737032983.456928,1737032983.4570148,1737032983.8684733,1737032983.870395,1737032984.005911,1.0,2,0.1325085163116455,0.024622440338134766,0.015059709548950195,0.06958675384521484,0.06624460220336914,0.09456562995910645,"[0.030641794204711914, 0.035802364349365234]",20284,"[973632, 45760, 76032]","[48.0, 2.2559652928416485, 3.7483731019522777]",1737032984
"[1737032983.4063947, 1737032983.8732023]",1737032984.4585612,1737032984.4586318,1737032984.8532262,1737032984.8552382,1737032985.0058038,1.0,2,0.0982663631439209,0.0158236026763916,0.037776947021484375,0.07486534118652344,0.08059191703796387,0.09501218795776367,"[0.02597951889038086, 0.03891253471374512]",18668,"[896064, 46496, 77024]","[48.0, 2.490679237197343, 4.125991000642811]",1737032985
"[1737032984.4066136, 1737032984.873405]",1737032985.4588206,1737032985.458908,1737032985.8595786,1737032985.8614838,1737032986.0062304,1.0,2,0.1314256191253662,0.02315378189086914,0.022252559661865234,0.07323169708251953,0.06421184539794922,0.08600544929504395,"[0.02472090721130371, 0.03114008903503418]",19714,"[946272, 44736, 75008]","[48.0, 2.2692502789895506, 3.804808765344425]",1737032986
"[1737032985.4066837, 1737032985.8733635]",1737032986.4614394,1737032986.4615073,1737032986.7989929,1737032986.8011901,1737032987.0037189,1.0,2,0.12988066673278809,0.024427413940429688,0.01604151725769043,0.06949901580810547,0.061962127685546875,0.04473471641540527,"[0.01836085319519043, 0.027925729751586914]",22976,"[1102848, 46592, 78464]","[48.0, 2.0278551532033426, 3.415041782729805]",1737032987
"[1737032986.4073734, 1737032986.8749213]",1737032987.4595473,1737032987.4596322,1737032987.8525379,1737032987.8544545,1737032988.0053296,1.0,2,0.11844277381896973,0.014517068862915039,0.017106056213378906,0.06830954551696777,0.06372475624084473,0.0973200798034668,"[0.027177810668945312, 0.04064059257507324]",20988,"[1007424, 47448, 80408]","[48.0, 2.260720411663808, 3.8311416047265103]",1737032988
"[1737032987.4068813, 1737032987.874434]",1737032988.4581323,1737032988.45822,1737032988.8525336,1737032988.8543682,1737032989.0059543,1.0,2,0.09835529327392578,0.015189647674560547,0.036928653717041016,0.07935118675231934,0.07932782173156738,0.0887453556060791,"[0.026769161224365234, 0.03868556022644043]",19487,"[935376, 46208, 77696]","[48.0, 2.3712218402011596, 3.9870683019448863]",1737032989
"[1737032988.4083605, 1737032988.9413025]",1737032989.460064,1737032989.460152,1737032989.8412485,1737032989.8430536,1737032990.0066538,1.0,2,0.1043539047241211,0.015064001083374023,0.029105424880981445,0.0740816593170166,0.07251310348510742,0.08613300323486328,"[0.02505779266357422, 0.037705421447753906]",20406,"[979488, 46376, 77448]","[48.0, 2.272664902479663, 3.795354307556601]",1737032990
"[1737032989.40765, 1737032989.8750408]",1737032990.4612095,1737032990.4612987,1737032990.804464,1737032990.8066585,1737032991.0052757,1.0,2,0.12894272804260254,0.024201631546020508,0.014814138412475586,0.07099747657775879,0.07083773612976074,0.04511618614196777,"[0.018538236618041992, 0.03180098533630371]",22138,"[1062624, 49424, 82960]","[48.0, 2.232541331646942, 3.747402656066492]",1737032991
"[1737032990.4079456, 1737032990.941239]",1737032991.460175,1737032991.4602554,1737032991.8693466,1737032991.8716314,1737032992.0055513,1.0,2,0.12752318382263184,0.023526430130004883,0.014560699462890625,0.06640148162841797,0.06636929512023926,0.09852075576782227,"[0.032494306564331055, 0.035965919494628906]",19117,"[917616, 46560, 77760]","[48.0, 2.4355285871214103, 4.067583825914108]",1737032992
"[1737032991.4075959, 1737032991.8743567]",1737032992.4598126,1737032992.459894,1737032992.8752978,1737032992.8772416,1737032993.0064461,1.0,2,0.12920141220092773,0.02343440055847168,0.01607036590576172,0.06873798370361328,0.063201904296875,0.09876370429992676,"[0.03259110450744629, 0.03674197196960449]",21041,"[1009968, 48952, 82488]","[48.0, 2.3265053942303124, 3.920345991160116]",1737032993
"[1737032992.4077196, 1737032992.8745418]",1737032993.4592466,1737032993.4593346,1737032994.0163338,1737032994.0181108,1737032994.0242953,1.0,2,0.13057661056518555,0.023618459701538086,0.014059066772460938,0.0614316463470459,0.2928941249847412,0.07225680351257324,"[0.021393299102783203, 0.030591249465942383]",23189,"[1113072, 48984, 81144]","[48.0, 2.1123808702402003, 3.4992453318383716]",1737032994
"[1737032993.4076557, 1737032993.906994]",1737032994.4568365,1737032994.4569228,1737032994.8288968,1737032994.8304412,1737032995.0056372,1.0,2,0.13326478004455566,0.023647069931030273,0.014403581619262695,0.06903076171875,0.06800341606140137,0.06699109077453613,"[0.022153139114379883, 0.03384661674499512]",19645,"[942960, 48312, 81016]","[48.0, 2.4592517179944005, 4.124001018070756]",1737032995
"[1737032994.407675, 1737032994.8744638]",1737032995.4600422,1737032995.4601316,1737032995.869024,1737032995.8709261,1737032996.0065818,1.0,2,0.13102936744689941,0.02530694007873535,0.015696287155151367,0.07209968566894531,0.06700301170349121,0.08862948417663574,"[0.030554771423339844, 0.036177873611450195]",20777,"[997296, 51608, 85848]","[48.0, 2.483900466862396, 4.131876594311017]",1737032996
"[1737032995.4083757, 1737032995.9416351]",1737032996.4587736,1737032996.4588606,1737032996.8628182,1737032996.864889,1737032997.0060196,1.0,2,0.10825967788696289,0.014406919479370117,0.017647743225097656,0.07825613021850586,0.06998920440673828,0.10249209403991699,"[0.034098148345947266, 0.03980255126953125]",21591,"[1036368, 47600, 80816]","[48.0, 2.2046222963271735, 3.7430410819322866]",1737032997
"[1737032996.4086983, 1737032996.891554]",1737032997.4625926,1737032997.4626834,1737032997.7938635,1737032997.796284,1737032998.0058806,1.0,2,0.09817719459533691,0.014479637145996094,0.03613090515136719,0.07874011993408203,0.07753133773803711,0.048345088958740234,"[0.018497705459594727, 0.027751445770263672]",20062,"[962976, 47672, 80728]","[48.0, 2.3762336756056226, 4.023925829927226]",1737032998
"[1737032997.4090514, 1737032997.8762474]",1737032998.4619508,1737032998.4620287,1737033000.3312342,1737033000.3337288,1737033000.3422039,1.0,2,0.10129690170288086,0.015465736389160156,0.03139996528625488,0.06045031547546387,1.591137170791626,0.09741735458374023,"[0.028361082077026367, 0.04094123840332031]",21645,"[1038960, 49936, 84720]","[48.0, 2.307045507045507, 3.914067914067914]",1737033000
"[1737032998.4085896, 1737032998.6088405]",1737033000.2297945,1737033000.2299354,1737033000.774474,1737033000.7771688,1737033001.0058336,1.0,2,0.10465598106384277,0.0237884521484375,0.01910114288330078,0.07217669486999512,0.06255173683166504,0.13858962059020996,"[0.03629779815673828, 0.04332709312438965]",20730,"[995040, 50400, 84352]","[48.0, 2.431259044862518, 4.069078630004824]",1737033001
"[1737033000.1281898, 1737033000.37568]",1737033000.5030248,1737033000.5031004,1737033001.0749848,1737033001.0770195,1737033002.0060956,1.0,2,0.2737588882446289,0.012903451919555664,0.028602123260498047,0.07715773582458496,0.06985878944396973,0.09589958190917969,"[0.030661344528198242, 0.03568243980407715]",19949,"[957552, 47800, 80408]","[48.0, 2.3961100807058, 4.030678229485187]",1737033002
"[1737033000.4472544, 1737033000.9427736]",1737033001.46306,1737033001.463147,1737033001.8538303,1737033001.855688,1737033003.0094194,1.0,2,0.10096001625061035,0.013868331909179688,0.032806396484375,0.0675966739654541,0.07438111305236816,0.09819936752319336,"[0.02709174156188965, 0.04042768478393555]",21640,"[1038720, 47560, 79880]","[48.0, 2.1977818853974123, 3.6913123844731976]",1737033003
"[1737033001.409603, 1737033001.876097]",1737033002.4632597,1737033002.4633527,1737033002.8278,1737033002.8297668,1737033004.005796,1.0,2,0.10345840454101562,0.013041496276855469,0.012253522872924805,0.06719326972961426,0.06679081916809082,0.09740114212036133,"[0.027195453643798828, 0.034264326095581055]",21799,"[1046352, 49848, 83672]","[48.0, 2.2867103995596127, 3.838341208312308]",1737033004
"[1737033002.4099574, 1737033002.8769338]",1737033003.461518,1737033003.4616356,1737033003.8643498,1737033003.866619,1737033005.0038745,1.0,2,0.11010885238647461,0.012989282608032227,0.012613296508789062,0.08332633972167969,0.07104134559631348,0.10137557983398438,"[0.028655052185058594, 0.04288983345031738]",23196,"[1113408, 50352, 86064]","[48.0, 2.1707190894981894, 3.710294878427315]",1737033005
"[1737033003.410741, 1737033003.9443622]",1737033004.4609108,1737033004.460981,1737033004.8119404,1737033004.8146214,1737033006.004175,1.0,2,0.13369035720825195,0.02617049217224121,0.018358707427978516,0.0726172924041748,0.06715512275695801,0.04534316062927246,"[0.017714500427246094, 0.030606985092163086]",24694,"[1185312, 51288, 88568]","[48.0, 2.0769417672309065, 3.586620231635215]",1737033006
"[1737033004.4094927, 1737033004.8765323]",1737033005.4624155,1737033005.4624877,1737033005.7985253,1737033005.8003764,1737033007.003506,1.0,2,0.12751221656799316,0.024680137634277344,0.017931699752807617,0.0642702579498291,0.06467986106872559,0.04584193229675293,"[0.01737213134765625, 0.028376102447509766]",22152,"[1063296, 49152, 83936]","[48.0, 2.218851570964247, 3.789093535572409]",1737033007
"[1737033005.409646, 1737033005.8764608]",1737033006.4625752,1737033006.4626439,1737033006.8798523,1737033006.8820884,1737033008.0035763,1.0,2,0.13244986534118652,0.02355504035949707,0.022830724716186523,0.0665433406829834,0.06993532180786133,0.096435546875,"[0.030803203582763672, 0.037424325942993164]",21659,"[1039632, 49720, 85976]","[48.0, 2.2955815134586084, 3.969527679024886]",1737033008
"[1737033006.409938, 1737033006.8766575]",1737033007.463325,1737033007.463391,1737033007.8929462,1737033007.8954167,1737033009.003979,1.0,2,0.1308598518371582,0.025786876678466797,0.02420830726623535,0.07362771034240723,0.07425189018249512,0.10320544242858887,"[0.028711318969726562, 0.03557229042053223]",22666,"[1087968, 49976, 85880]","[48.0, 2.2048883790699727, 3.7889349686755494]",1737033009
"[1737033007.4099755, 1737033007.9432917]",1737033008.4666445,1737033008.4667284,1737033008.9203718,1737033008.9234176,1737033010.0044203,1.0,2,0.13234329223632812,0.025072336196899414,0.0287933349609375,0.07929515838623047,0.0689849853515625,0.10573101043701172,"[0.029947519302368164, 0.044058799743652344]",26085,"[1252080, 54080, 92576]","[48.0, 2.0732221583285413, 3.549012842629864]",1737033010
"[1737033008.410063, 1737033008.8791416]",1737033009.4658704,1737033009.4659562,1737033009.8286653,1737033009.8310766,1737033011.003858,1.0,2,0.16745328903198242,0.017415285110473633,0.013913154602050781,0.06727147102355957,0.07102489471435547,0.05045723915100098,"[0.013204574584960938, 0.023992061614990234]",22310,"[1070880, 39296, 67136]","[48.0, 1.761362617660242, 3.009233527566114]",1737033011
"[1737033009.4102216, 1737033009.87776]",1737033010.4636545,1737033010.4637241,1737033010.7820897,1737033010.7836514,1737033012.0043526,1.0,2,0.12627506256103516,0.026590347290039062,0.01695394515991211,0.06622862815856934,0.05940985679626465,0.04129457473754883,"[0.012889623641967773, 0.021329164505004883]",18179,"[872592, 34856, 58760]","[48.0, 1.917377193464987, 3.232301006656032]",1737033012
"[1737033010.4106934, 1737033010.8774667]",1737033011.4647372,1737033011.4648316,1737033011.825231,1737033011.8274267,1737033013.0059865,1.0,2,0.12944388389587402,0.026874303817749023,0.019847393035888672,0.07975172996520996,0.06346940994262695,0.05397915840148926,"[0.014997005462646484, 0.02636432647705078]",20756,"[996288, 39968, 68960]","[48.0, 1.9256118712661399, 3.322412796299865]",1737033013
"[1737033011.4126828, 1737033011.944561]",1737033012.465146,1737033012.4652214,1737033012.8020294,1737033012.8034112,1737033014.0038364,1.0,2,0.13247990608215332,0.027779817581176758,0.019964933395385742,0.06412816047668457,0.06559443473815918,0.048552513122558594,"[0.014157295227050781, 0.022114992141723633]",18859,"[905232, 32464, 58704]","[48.0, 1.7214062251444933, 3.112784346996129]",1737033014
"[1737033012.4131856, 1737033012.9448116]",1737033013.4627628,1737033013.4628627,1737033013.8648043,1737033013.866717,1737033015.0037487,1.0,2,0.13168978691101074,0.02501964569091797,0.020460128784179688,0.0680837631225586,0.08585357666015625,0.09407448768615723,"[0.023699045181274414, 0.03013324737548828]",18286,"[877728, 31936, 56064]","[48.0, 1.746472711363885, 3.0659520944985235]",1737033015
"[1737033013.4112012, 1737033013.881641]",1737033014.4627628,1737033014.4628434,1737033014.7851744,1737033014.7865531,1737033016.00609,1.0,2,0.12968087196350098,0.026659488677978516,0.0180971622467041,0.05565309524536133,0.06081724166870117,0.0498809814453125,"[0.01468348503112793, 0.020864486694335938]",16148,"[775104, 25872, 44976]","[48.0, 1.6021798365122615, 2.7852365618033192]",1737033016
"[1737033014.411379, 1737033014.8787332]",1737033015.4614923,1737033015.4615614,1737033015.85293,1737033015.854718,1737033017.0055726,1.0,2,0.13497614860534668,0.024030208587646484,0.0239107608795166,0.07382488250732422,0.0596776008605957,0.08485627174377441,"[0.01852703094482422, 0.024613618850708008]",16431,"[788688, 26088, 46184]","[48.0, 1.587730509402958, 2.810784492727162]",1737033017
"[1737033015.4114661, 1737033015.8782609]",1737033016.4653504,1737033016.4654262,1737033016.8481758,1737033016.8499162,1737033018.0057642,1.0,2,0.13275694847106934,0.02344226837158203,0.01846003532409668,0.06298279762268066,0.06325364112854004,0.08829045295715332,"[0.02035212516784668, 0.027548789978027344]",17348,"[832704, 29016, 50840]","[48.0, 1.6725847359926216, 2.930597186995619]",1737033018
"[1737033016.4112906, 1737033016.8786788]",1737033017.54997,1737033017.550047,1737033017.928042,1737033017.9298763,1737033019.0042675,1.0,2,0.12586021423339844,0.015400171279907227,0.017069101333618164,0.06686568260192871,0.06275653839111328,0.09065508842468262,"[0.02079033851623535, 0.025519847869873047]",16202,"[777696, 27440, 47504]","[48.0, 1.6936180718429823, 2.9319837057153437]",1737033019
"[1737033017.4803932, 1737033018.0111446]",1737033018.4586012,1737033018.4586694,1737033018.798551,1737033018.800163,1737033020.006425,1.0,2,0.10710906982421875,0.013520479202270508,0.012789011001586914,0.06885552406311035,0.06834554672241211,0.08287477493286133,"[0.020308971405029297, 0.027077913284301758]",16735,"[803280, 29936, 51472]","[48.0, 1.788825814161936, 3.0757095906782195]",1737033020
"[1737033018.4114392, 1737033018.8807929]",1737033019.4780521,1737033019.4781404,1737033019.7640092,1737033019.7656536,1737033021.0044045,1.0,2,0.1070713996887207,0.024859189987182617,0.017406940460205078,0.04941582679748535,0.057169198989868164,0.050560712814331055,"[0.00801706314086914, 0.013147592544555664]",11953,"[573744, 21288, 36232]","[48.0, 1.7809754873253576, 3.0312055550907724]",1737033021
"[1737033019.4119911, 1737033019.945451]",1737033020.4592028,1737033020.459275,1737033020.8487833,1737033020.8507004,1737033022.0060148,1.0,2,0.10776710510253906,0.014530420303344727,0.018619298934936523,0.0931844711303711,0.08079218864440918,0.09383440017700195,"[0.020270824432373047, 0.032375335693359375]",20836,"[1000128, 34344, 61448]","[48.0, 1.6483010174697639, 2.949126511806489]",1737033022
"[1737033020.4108036, 1737033020.8783731]",1737033021.462202,1737033021.462275,1737033021.7944157,1737033021.796031,1737033023.0056164,1.0,2,0.10462689399719238,0.013555526733398438,0.021649599075317383,0.06433582305908203,0.06241798400878906,0.09098935127258301,"[0.011020660400390625, 0.019010066986083984]",14926,"[716448, 25856, 44512]","[48.0, 1.7322792442717405, 2.9821787484925633]",1737033023
"[1737033021.4112506, 1737033021.8781145]",1737033022.4699662,1737033022.4700665,1737033022.7964556,1737033022.7987182,1737033024.0065532,1.0,2,0.10569977760314941,0.012593984603881836,0.029242992401123047,0.07681512832641602,0.0734097957611084,0.05194544792175293,"[0.011292219161987305, 0.019116640090942383]",16871,"[809808, 26480, 46288]","[48.0, 1.5695572283800605, 2.7436429375852054]",1737033024
"[1737033022.4134803, 1737033022.94487]",1737033023.4642785,1737033023.4643605,1737033023.7742953,1737033023.776116,1737033025.0056672,1.0,2,0.10391473770141602,0.014615297317504883,0.032125234603881836,0.06842684745788574,0.0812067985534668,0.04842090606689453,"[0.012455940246582031, 0.022623538970947266]",16524,"[793152, 27808, 48288]","[48.0, 1.682885499878964, 2.9222948438634715]",1737033025
"[1737033023.4114227, 1737033023.944556]",1737033024.4682064,1737033024.4682975,1737033024.7928655,1737033024.7951603,1737033026.0040388,1.0,2,0.1100454330444336,0.013561487197875977,0.025793790817260742,0.06606388092041016,0.0695803165435791,0.0655357837677002,"[0.014310359954833984, 0.020522356033325195]",16899,"[811152, 26320, 45648]","[48.0, 1.5574886087934197, 2.701224924551749]",1737033026
"[1737033024.4114537, 1737033024.9446754]",1737033025.4667456,1737033025.4668224,1737033025.8289213,1737033025.8305438,1737033027.0053682,1.0,2,0.12920093536376953,0.023253917694091797,0.01848316192626953,0.07022380828857422,0.05843496322631836,0.07339310646057129,"[0.014769315719604492, 0.025269508361816406]",14696,"[705408, 27544, 47864]","[48.0, 1.874251497005988, 3.256940664126293]",1737033027
"[1737033025.4119947, 1737033025.9451332]",1737033026.4657247,1737033026.4657972,1737033026.7463632,1737033026.747837,1737033028.0041773,1.0,2,0.11582303047180176,0.010932445526123047,0.021001100540161133,0.04483628273010254,0.06210136413574219,0.04606056213378906,"[0.013741016387939453, 0.020738840103149414]",15312,"[734976, 27176, 46504]","[48.0, 1.7748171368861023, 3.037095088819227]",1737033028
"[1737033026.411903, 1737033026.9443712]",1737033027.4635265,1737033027.4635932,1737033027.7147133,1737033027.7162435,1737033029.0055454,1.0,2,0.09934353828430176,0.011768817901611328,0.011581897735595703,0.06014609336853027,0.06112313270568848,0.036530494689941406,"[0.008945941925048828, 0.015793561935424805]",15244,"[731712, 27936, 48800]","[48.0, 1.832589871424823, 3.2012595119391234]",1737033029
"[1737033027.4116602, 1737033027.879127]",1737033028.454685,1737033028.4547625,1737033028.801979,1737033028.804144,1737033030.0032773,1.0,2,0.11675834655761719,0.011645078659057617,0.011448860168457031,0.06398916244506836,0.07216644287109375,0.08930540084838867,"[0.01917099952697754, 0.025507450103759766]",19652,"[943296, 31624, 54984]","[48.0, 1.6092000814166496, 2.7978831671076736]",1737033030
"[1737033028.4122899, 1737033028.9451175]",1737033029.4528344,1737033029.4529276,1737033029.7778041,1737033029.7796025,1737033031.1729217,1.0,2,0.10998392105102539,0.012668132781982422,0.010947942733764648,0.053924560546875,0.06087446212768555,0.08523702621459961,"[0.01824784278869629, 0.025646209716796875]",15619,"[749712, 30712, 53528]","[48.0, 1.9663230680581343, 3.4271080094756385]",1737033031
"[1737033029.4121492, 1737033029.9453156]",1737033030.4522886,1737033030.452383,1737033030.7811575,1737033030.7822819,1737033032.5697181,1.0,2,0.11092352867126465,0.01254415512084961,0.011754989624023438,0.05992627143859863,0.05825471878051758,0.08263707160949707,"[0.01690506935119629, 0.02532505989074707]",14411,"[691728, 28296, 48968]","[48.0, 1.9635001040871556, 3.397959891749358]",1737033032
"[1737033030.4112585, 1737033030.8785987]",1737033031.455718,1737033031.4557998,1737033031.7281103,1737033031.729492,1737033033.5157475,1.0,2,0.10854196548461914,0.012354373931884766,0.011245012283325195,0.05494403839111328,0.0572352409362793,0.04608416557312012,"[0.012265682220458984, 0.019239425659179688]",14494,"[695712, 26928, 47408]","[48.0, 1.857872222988823, 3.2708707051193597]",1737033033
"[1737033031.413489, 1737033031.9455945]",1737033032.4602532,1737033032.460345,1737033032.765242,1737033032.766659,1737033034.0051694,1.0,2,0.12901902198791504,0.01202392578125,0.02596306800842285,0.05394554138183594,0.057907819747924805,0.04409456253051758,"[0.010824918746948242, 0.01951313018798828]",15617,"[749616, 27144, 47368]","[48.0, 1.7381059102260357, 3.033104949734264]",1737033034
"[1737033032.411351, 1737033032.9447641]",1737033033.4616745,1737033033.4617429,1737033033.705129,1737033033.7067413,1737033035.0054643,1.0,2,0.08943462371826172,0.01322031021118164,0.013337850570678711,0.05723214149475098,0.058922767639160156,0.04030561447143555,"[0.008424758911132812, 0.01484823226928711]",14885,"[714480, 26880, 46560]","[48.0, 1.8058448102116225, 3.1279811891165603]",1737033035
