timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032374.9727335, 1737032375.1322908, 1737032375.293762, 1737032375.4415576, 1737032375.611974, 1737032375.8380806]",1737032375.992669,1737032375.9929533,1737032378.38463,1737032378.3964806,1737032378.5573676,1.0,6,0.714123010635376,0.1853945255279541,0.14493894577026367,0.34146785736083984,0.3075439929962158,0.28504419326782227,"[0.13024330139160156, 0.21373224258422852]",109444,"[5253312, 394824, 643816]","[48.0, 3.6075435839333356, 5.882606629874639]",1737032378
"[1737032375.987192, 1737032376.1365001, 1737032376.2923782, 1737032376.4483752, 1737032376.6800623, 1737032376.8244317]",1737032377.0457132,1737032377.045912,1737032379.2149668,1737032379.2260416,1737032379.2471714,1.0,6,0.5208067893981934,0.161024808883667,0.0763556957244873,0.76566481590271,0.7827081680297852,0.2572777271270752,"[0.1396775245666504, 0.21167373657226562]",109909,"[5275632, 394960, 644336]","[48.0, 3.5935182742086633, 5.862449844871667]",1737032379
"[1737032377.0421226, 1737032377.1959035, 1737032377.356847, 1737032377.5745447, 1737032377.742983, 1737032377.9092748]",1737032377.9877257,1737032377.9879725,1737032380.371054,1737032380.379029,1737032380.3987577,1.0,6,0.959352970123291,0.0844888687133789,0.13469767570495605,0.23759746551513672,0.26307058334350586,0.2218031883239746,"[0.12735557556152344, 0.20744872093200684]",107604,"[5164992, 386184, 631720]","[48.0, 3.5889372142299543, 5.8707854726590085]",1737032380
"[1737032377.980331, 1737032378.1324685, 1737032378.288811, 1737032378.5118892, 1737032378.6786633, 1737032378.8226614]",1737032379.1957338,1737032379.200933,1737032381.305098,1737032381.3126464,1737032381.3209066,1.0,6,0.45641517639160156,0.04050874710083008,0.5859403610229492,0.2825021743774414,0.7088687419891357,0.23476600646972656,"[0.13242149353027344, 0.2133016586303711]",105171,"[5048208, 393816, 642200]","[48.0, 3.744530336309439, 6.1062460183891]",1737032381
"[1737032379.0512643, 1737032379.2182345, 1737032379.375248, 1737032379.5227766, 1737032379.7418067, 1737032379.892234]",1737032380.0348258,1737032380.0349135,1737032382.232317,1737032382.238435,1737032382.253192,1.0,6,0.8785378932952881,0.09944748878479004,0.11580801010131836,0.1691911220550537,0.28635478019714355,0.22400426864624023,"[0.12140774726867676, 0.1872878074645996]",103053,"[4946544, 347024, 570288]","[48.0, 3.3674322921215296, 5.533929143256382]",1737032382
"[1737032380.0273478, 1737032380.176861, 1737032380.375783, 1737032380.540257, 1737032380.6883578, 1737032380.8819573]",1737032381.0867724,1737032381.2867463,1737032383.0660837,1737032383.074968,1737032383.0933802,1.0,6,0.39842987060546875,0.06144976615905762,0.5034675598144531,0.29029154777526855,0.6458971500396729,0.21321964263916016,"[0.10199642181396484, 0.15720295906066895]",96760,"[4644480, 287376, 479632]","[48.0, 2.9699875981810666, 4.956924348904506]",1737032383
"[1737032381.0227287, 1737032381.165383, 1737032381.3266757, 1737032381.527848, 1737032381.6910858, 1737032381.8473365]",1737032382.036553,1737032382.2103915,1737032383.9956532,1737032384.0066216,1737032384.0212643,1.0,6,0.8048782348632812,0.030869722366333008,0.1381216049194336,0.20972919464111328,0.29090118408203125,0.23591876029968262,"[0.12298345565795898, 0.1847822666168213]",112013,"[5376624, 341960, 563304]","[48.0, 3.0528599359002975, 5.02891628650246]",1737032384
"[1737032381.991197, 1737032382.1615095, 1737032382.3220494, 1737032382.4677641, 1737032382.632804, 1737032382.793304]",1737032383.058035,1737032383.0656412,1737032384.8548956,1737032384.8624885,1737032385.0155241,1.0,6,0.9018764495849609,0.0264129638671875,0.06605911254882812,0.2665131092071533,0.3575453758239746,0.21700739860534668,"[0.10623288154602051, 0.1693744659423828]",114362,"[5489376, 303584, 502208]","[48.0, 2.6545880624683025, 4.391388748010703]",1737032385
"[1737032383.0199602, 1737032383.1981728, 1737032383.332116, 1737032383.5554423, 1737032383.7157547, 1737032383.8729491]",1737032384.051383,1737032384.05195,1737032385.8419259,1737032385.8478854,1737032386.011116,1.0,6,0.7608497142791748,0.026981592178344727,0.06524968147277832,0.19423580169677734,0.3652350902557373,0.3229992389678955,"[0.12340879440307617, 0.16920065879821777]",108058,"[5186784, 305656, 504472]","[48.0, 2.8286290695737475, 4.6685298635917745]",1737032386
"[1737032384.0457811, 1737032384.1904268, 1737032384.3502774, 1737032384.517676, 1737032384.6963985, 1737032384.85098]",1737032385.0225143,1737032385.0225902,1737032386.8388464,1737032386.8472447,1737032387.0115395,1.0,6,0.7048578262329102,0.027126312255859375,0.06516885757446289,0.1932234764099121,0.3759770393371582,0.3031296730041504,"[0.12117624282836914, 0.1853489875793457]",113564,"[5451072, 331560, 547144]","[48.0, 2.9195871931245816, 4.817935261174315]",1737032387
