timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032523.3994613, 1737032523.5768127, 1737032523.7374814, 1737032523.8972409, 1737032524.0547075, 1737032524.263508]",1737032526.5278041,1737032526.5283592,1737032528.5502746,1737032528.5614002,1737032528.6726873,1.0,6,0.7898106575012207,0.058035850524902344,0.0886378288269043,0.2733020782470703,0.27645134925842285,0.2625110149383545,"[0.12102460861206055, 0.19356751441955566]",102783,"[4933584, 366752, 593504]","[48.0, 3.568216533862604, 5.774340114610393]",1737032528
"[1737032527.4161177, 1737032527.586303, 1737032527.7545476, 1737032527.920499, 1737032528.0826669, 1737032528.24316]",1737032528.5332425,1737032528.5434582,1737032529.8495185,1737032529.8619452,1737032529.8773212,1.0,6,0.3144078254699707,0.03397989273071289,0.06839942932128906,0.21859407424926758,0.38889098167419434,0.21909165382385254,"[0.13271594047546387, 0.2214055061340332]",119671,"[5744208, 398208, 652064]","[48.0, 3.3275229587786517, 5.448805475010654]",1737032529
"[1737032528.4197984, 1737032528.5978065, 1737032528.7561374, 1737032528.9433374, 1737032529.089832, 1737032529.2418664]",1737032529.433098,1737032529.433187,1737032530.9911046,1737032530.9998376,1737032531.0132046,1.0,6,0.2776203155517578,0.03252220153808594,0.04783272743225098,0.18294119834899902,0.3658931255340576,0.21280741691589355,"[0.10743117332458496, 0.17332148551940918]",107867,"[5177616, 316336, 520848]","[48.0, 2.932648539405008, 4.828613014174864]",1737032531
"[1737032530.4486074, 1737032530.629484, 1737032530.804561, 1737032530.9767716, 1737032531.1463168, 1737032531.316353]",1737032531.4249659,1737032531.4251075,1737032532.730788,1737032532.7456295,1737032532.7624035,1.0,6,0.3592827320098877,0.03295183181762695,0.0666663646697998,0.18579792976379395,0.3510451316833496,0.21552753448486328,"[0.1341249942779541, 0.2181258201599121]",126107,"[6053136, 395864, 652728]","[48.0, 3.1391120239161983, 5.175985472654174]",1737032532
"[1737032531.4211488, 1737032531.606723, 1737032531.7825804, 1737032531.8926337, 1737032532.0534482, 1737032532.2199457]",1737032532.5124445,1737032532.7041636,1737032534.1490629,1737032534.156974,1737032534.1748617,1.0,6,0.3354802131652832,0.02739691734313965,0.06334066390991211,0.2138054370880127,0.37082481384277344,0.35097336769104004,"[0.13610386848449707, 0.20945477485656738]",126609,"[6077232, 382992, 632944]","[48.0, 3.024998222875151, 4.999202268401141]",1737032534
"[1737032532.479346, 1737032532.6501412, 1737032532.8500872, 1737032532.9410462, 1737032533.129331, 1737032533.2783117]",1737032533.4205844,1737032533.4206796,1737032535.1354396,1737032535.1413617,1737032535.1553674,1.0,6,0.8122737407684326,0.027863740921020508,0.04909634590148926,0.1746530532836914,0.3162550926208496,0.22597599029541016,"[0.13437318801879883, 0.21230721473693848]",124649,"[5983152, 396136, 648136]","[48.0, 3.178011857295285, 5.199688725942447]",1737032535
