timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737129756.596357, 1737129756.7978919, 1737129757.020475, 1737129757.1838791, 1737129757.3592417]",1737129757.6893055,1737129757.6894126,1737129758.5162005,1737129758.5241027,1737129758.5362895,1.0,5,0.20843958854675293,0.018730640411376953,0.05517435073852539,0.1309833526611328,0.23405194282531738,0.18713808059692383,"[0.06852316856384277, 0.11141347885131836]",96702,"[4641696, 181200, 320432]","[48.0, 1.873797853198486, 3.3136026142168724]",1737129758
"[1737129757.606656, 1737129757.780824, 1737129758.0309584, 1737129758.1887074, 1737129758.4134526]",1737129758.6666102,1737129758.6667533,1737129759.5053787,1737129759.5120797,1737129759.527172,1.0,5,0.2153167724609375,0.021453380584716797,0.047430992126464844,0.12465572357177734,0.2565040588378906,0.17943048477172852,"[0.06512188911437988, 0.10395598411560059]",109054,"[5234592, 172200, 307176]","[48.0, 1.579034239917839, 2.8167329946631945]",1737129759
"[1737129758.6138701, 1737129758.7983787, 1737129758.9969492, 1737129759.1975071, 1737129759.3967886]",1737129759.6466713,1737129759.646753,1737129760.3673642,1737129760.3709104,1737129760.3778832,1.0,5,0.21575021743774414,0.018166780471801758,0.03598976135253906,0.11851668357849121,0.22961211204528809,0.14194202423095703,"[0.0468592643737793, 0.0696878433227539]",60527,"[2905296, 113112, 195960]","[48.0, 1.8687858311166918, 3.237563401457201]",1737129760
"[1737129759.597727, 1737129759.7988853, 1737129759.9985018, 1737129760.1971598, 1737129760.396727]",1737129760.6467474,1737129760.6468213,1737129761.27753,1737129761.2800624,1737129761.2882957,1.0,5,0.17981266975402832,0.016910076141357422,0.03607344627380371,0.0953378677368164,0.20514369010925293,0.13162755966186523,"[0.040643930435180664, 0.0625925064086914]",49090,"[2356320, 90952, 159112]","[48.0, 1.8527602363006723, 3.241230393155429]",1737129761
"[1737129760.5979464, 1737129760.802795, 1737129760.996234, 1737129761.1967647, 1737129761.3983793]",1737129761.6492674,1737129761.649363,1737129762.3252501,1737129762.3285491,1737129762.3387744,1.0,5,0.20269536972045898,0.026407957077026367,0.04748797416687012,0.09933829307556152,0.23289990425109863,0.12050247192382812,"[0.04076409339904785, 0.06559872627258301]",59034,"[2833632, 102288, 181264]","[48.0, 1.7326964122370159, 3.0705017447572587]",1737129762
"[1737129761.5985699, 1737129761.7983088, 1737129761.999494, 1737129762.1975172, 1737129762.3982797]",1737129762.651806,1737129762.6518736,1737129763.370507,1737129763.3744566,1737129763.3889203,1.0,5,0.2042067050933838,0.018475055694580078,0.04664778709411621,0.10469508171081543,0.228865385055542,0.14522290229797363,"[0.05108833312988281, 0.06597781181335449]",70272,"[3373056, 109584, 193136]","[48.0, 1.5594262295081966, 2.748406193078324]",1737129763
"[1737129762.5980299, 1737129762.7984316, 1737129762.9994545, 1737129763.196874, 1737129763.3968415]",1737129763.6507761,1737129763.650873,1737129764.3591611,1737129764.3627715,1737129764.368567,1.0,5,0.22091960906982422,0.019881486892700195,0.03456830978393555,0.09636950492858887,0.21018385887145996,0.14043235778808594,"[0.04649972915649414, 0.07454085350036621]",73499,"[3527952, 116808, 207080]","[48.0, 1.5892461121920025, 2.817453298684336]",1737129764
"[1737129763.5971024, 1737129763.7989187, 1737129763.9998448, 1737129764.1977005, 1737129764.3969965]",1737129764.650821,1737129764.6509094,1737129765.3490577,1737129765.3523436,1737129765.3588085,1.0,5,0.22429847717285156,0.018390178680419922,0.04359126091003418,0.08978128433227539,0.20931601524353027,0.13792800903320312,"[0.04459953308105469, 0.07195925712585449]",66916,"[3211968, 111512, 196632]","[48.0, 1.6664474864008607, 2.9384900472233846]",1737129765
"[1737129764.5977798, 1737129764.7970288, 1737129764.9977338, 1737129765.1973295, 1737129765.3970613]",1737129765.6494544,1737129765.6495452,1737129766.3341694,1737129766.3391016,1737129766.349583,1.0,5,0.20442938804626465,0.018229961395263672,0.04421401023864746,0.09316301345825195,0.21265816688537598,0.12658119201660156,"[0.04907035827636719, 0.06756734848022461]",61824,"[2967552, 104936, 184808]","[48.0, 1.6973343685300206, 2.98925983436853]",1737129766
"[1737129765.5977306, 1737129765.7971616, 1737129765.9977028, 1737129766.1977253, 1737129766.3976617]",1737129766.649667,1737129766.6497622,1737129767.3390322,1737129767.3422763,1737129767.3489811,1.0,5,0.20987629890441895,0.02045893669128418,0.03483414649963379,0.11704778671264648,0.22991728782653809,0.12717628479003906,"[0.04282784461975098, 0.06701350212097168]",64096,"[3076608, 103200, 182592]","[48.0, 1.6100848726909636, 2.8487269096355465]",1737129767
"[1737129766.5972729, 1737129766.797394, 1737129766.998803, 1737129767.198053, 1737129767.397127]",1737129767.6491804,1737129767.6492813,1737129768.3684998,1737129768.3712633,1737129768.378498,1.0,5,0.21149134635925293,0.01750802993774414,0.03125929832458496,0.12384843826293945,0.23925280570983887,0.14399933815002441,"[0.047891855239868164, 0.06177520751953125]",62669,"[3008112, 99800, 176376]","[48.0, 1.5924938965038535, 2.8144058465908186]",1737129768
"[1737129767.5980122, 1737129767.797389, 1737129767.9977777, 1737129768.1979628, 1737129768.3971932]",1737129768.6498344,1737129768.6499012,1737129769.3590631,1737129769.3620093,1737129769.3682294,1.0,5,0.21469736099243164,0.017527341842651367,0.03143739700317383,0.11963677406311035,0.22770023345947266,0.14098620414733887,"[0.04540061950683594, 0.06959676742553711]",66516,"[3192768, 103680, 182144]","[48.0, 1.5587227133321306, 2.7383486679896567]",1737129769
"[1737129768.5978317, 1737129768.7976458, 1737129768.998536, 1737129769.1983156, 1737129769.3979146]",1737129769.6500282,1737129769.6501262,1737129770.3421896,1737129770.3452327,1737129770.3592257,1.0,5,0.20870018005371094,0.016999244689941406,0.028463363647460938,0.11729812622070312,0.22031688690185547,0.13481974601745605,"[0.044344425201416016, 0.06712102890014648]",65972,"[3166656, 102728, 180936]","[48.0, 1.5571454556478506, 2.7426180803977447]",1737129770
"[1737129769.5981474, 1737129769.798018, 1737129769.9987476, 1737129770.1980147, 1737129770.398447]",1737129770.6552377,1737129770.6553342,1737129771.2400534,1737129771.242796,1737129771.2474184,1.0,5,0.16996169090270996,0.016520023345947266,0.04103970527648926,0.13170433044433594,0.21712493896484375,0.07958126068115234,"[0.03570055961608887, 0.0616755485534668]",62851,"[3016848, 105128, 185096]","[48.0, 1.6726543730410017, 2.9449968974240663]",1737129771
"[1737129770.600318, 1737129770.7986844, 1737129770.9990587, 1737129771.1976125, 1737129771.400266]",1737129771.6556845,1737129771.6557508,1737129772.3612294,1737129772.3649247,1737129772.373659,1.0,5,0.20343399047851562,0.017078399658203125,0.0249941349029541,0.1257948875427246,0.22690868377685547,0.14270997047424316,"[0.04628634452819824, 0.06580734252929688]",63743,"[3059664, 104216, 184248]","[48.0, 1.6349403071709834, 2.890482092151295]",1737129772
"[1737129771.6003087, 1737129771.7995162, 1737129771.9996037, 1737129772.200189, 1737129772.3998668]",1737129772.6497664,1737129772.6498368,1737129773.312347,1737129773.315256,1737129773.3291461,1.0,5,0.21431374549865723,0.017180919647216797,0.030897140502929688,0.10718631744384766,0.21217799186706543,0.12298393249511719,"[0.03924131393432617, 0.06166648864746094]",65611,"[3149328, 103488, 183008]","[48.0, 1.5772964899178492, 2.7892883815213914]",1737129773
"[1737129772.5983202, 1737129772.8020566, 1737129773.0065114, 1737129773.1979494, 1737129773.3978748]",1737129773.6614764,1737129773.6615477,1737129774.3330882,1737129774.335971,1737129774.3489254,1.0,5,0.17800021171569824,0.011034727096557617,0.05456376075744629,0.10885834693908691,0.23529314994812012,0.12563848495483398,"[0.04889941215515137, 0.07027530670166016]",66689,"[3201072, 113112, 200600]","[48.0, 1.696111802546147, 3.0079923225719383]",1737129774
"[1737129773.5987964, 1737129773.8051536, 1737129773.9989755, 1737129774.1984634, 1737129774.398156]",1737129774.6542163,1737129774.6542847,1737129775.3647084,1737129775.3684666,1737129775.3811538,1.0,5,0.17255258560180664,0.0219879150390625,0.05052661895751953,0.11197423934936523,0.21354198455810547,0.16209697723388672,"[0.05465197563171387, 0.08545231819152832]",84330,"[4047840, 139784, 251112]","[48.0, 1.6575833036878929, 2.9777303450729278]",1737129775
"[1737129774.5984747, 1737129774.7978578, 1737129774.9991117, 1737129775.1983867, 1737129775.3986936]",1737129775.6526132,1737129775.652682,1737129776.3628728,1737129776.368758,1737129776.3795893,1.0,5,0.16971468925476074,0.015418052673339844,0.05511188507080078,0.10600805282592773,0.2069704532623291,0.16600704193115234,"[0.06058669090270996, 0.08312368392944336]",82988,"[3983424, 131408, 234864]","[48.0, 1.5834578493276137, 2.8300959174820455]",1737129776
"[1737129775.5992184, 1737129775.8007343, 1737129775.9994712, 1737129776.1989493, 1737129776.3990047]",1737129776.6544468,1737129776.6545627,1737129777.4093027,1737129777.4126625,1737129777.4196408,1.0,5,0.21215271949768066,0.01941680908203125,0.04193305969238281,0.11022758483886719,0.22936558723449707,0.16029858589172363,"[0.05430722236633301, 0.07703042030334473]",77537,"[3721776, 119344, 215344]","[48.0, 1.5391877426261011, 2.7773063182738564]",1737129777
"[1737129776.5991926, 1737129776.8022494, 1737129776.9993253, 1737129777.1991053, 1737129777.3995504]",1737129777.6558383,1737129777.6559381,1737129778.3092885,1737129778.3155508,1737129778.3295484,1.0,5,0.16317319869995117,0.016785860061645508,0.04212331771850586,0.09986662864685059,0.18201923370361328,0.15473532676696777,"[0.05117678642272949, 0.0808873176574707]",80749,"[3875952, 132808, 240488]","[48.0, 1.6447014823712987, 2.9782164485009104]",1737129778
"[1737129777.5995314, 1737129777.7996767, 1737129777.9997015, 1737129778.200199, 1737129778.3984065]",1737129778.6554575,1737129778.6555655,1737129779.3831196,1737129779.3869197,1737129779.3997664,1.0,5,0.2169497013092041,0.013900041580200195,0.024638652801513672,0.1065223217010498,0.2062218189239502,0.14769315719604492,"[0.05184316635131836, 0.08409786224365234]",84161,"[4039728, 134944, 241600]","[48.0, 1.6034030013901925, 2.8706883235703]",1737129779
"[1737129778.5997858, 1737129778.7997932, 1737129779.0033548, 1737129779.2013302, 1737129779.4137988]",1737129779.6461432,1737129779.6462371,1737129780.4325593,1737129780.4396255,1737129780.4492826,1.0,5,0.22665810585021973,0.021512746810913086,0.037891387939453125,0.13058853149414062,0.2524869441986084,0.15363430976867676,"[0.05201101303100586, 0.08661913871765137]",86701,"[4161648, 136056, 243704]","[48.0, 1.569255256571435, 2.810855699472901]",1737129780
"[1737129779.5992923, 1737129779.7991416, 1737129779.9995346, 1737129780.1986394, 1737129780.3982475]",1737129780.6519217,1737129780.6520507,1737129781.3553104,1737129781.35817,1737129781.3714464,1.0,5,0.2024226188659668,0.017770767211914062,0.046469688415527344,0.09941434860229492,0.22327208518981934,0.13187098503112793,"[0.04723525047302246, 0.07322096824645996]",64327,"[3087696, 110584, 196760]","[48.0, 1.719091516781445, 3.058746715997948]",1737129781
"[1737129780.5987048, 1737129780.7983935, 1737129780.9987662, 1737129781.198595, 1737129781.3983357]",1737129781.6526906,1737129781.6527927,1737129782.3483639,1737129782.3526044,1737129782.3597045,1.0,5,0.17452764511108398,0.011768341064453125,0.046537160873413086,0.11545777320861816,0.23302459716796875,0.13605403900146484,"[0.050402164459228516, 0.07723355293273926]",72141,"[3462768, 121976, 213496]","[48.0, 1.6907999611871196, 2.959426678310531]",1737129782
"[1737129781.598964, 1737129781.8010447, 1737129782.0012803, 1737129782.201286, 1737129782.4013472]",1737129782.6547754,1737129782.6548753,1737129783.383971,1737129783.3873599,1737129783.3998225,1.0,5,0.20452022552490234,0.020204782485961914,0.04125642776489258,0.10150885581970215,0.22686982154846191,0.14541244506835938,"[0.0499725341796875, 0.07963347434997559]",75356,"[3617088, 125816, 221656]","[48.0, 1.6696215298051913, 2.9414512447582144]",1737129783
"[1737129782.6013217, 1737129782.8010552, 1737129783.0020106, 1737129783.2019925, 1737129783.4017465]",1737129783.651585,1737129783.6516798,1737129784.3850574,1737129784.3883836,1737129784.3994353,1.0,5,0.21041226387023926,0.019515037536621094,0.042867422103881836,0.10616755485534668,0.22964811325073242,0.14589452743530273,"[0.054780006408691406, 0.07272529602050781]",68144,"[3270912, 118840, 210168]","[48.0, 1.7439539798074666, 3.0841746888941066]",1737129784
"[1737129783.6000679, 1737129783.8027527, 1737129784.0015619, 1737129784.201824, 1737129784.4017248]",1737129784.6525514,1737129784.6526551,1737129785.372141,1737129785.3750691,1737129785.3890972,1.0,5,0.1837465763092041,0.02884840965270996,0.03587627410888672,0.11797618865966797,0.24614763259887695,0.14161467552185059,"[0.048859357833862305, 0.07468700408935547]",70077,"[3363696, 118088, 207688]","[48.0, 1.6851177989925368, 2.963711346090729]",1737129785
"[1737129784.5993335, 1737129784.7991283, 1737129785.000372, 1737129785.1987438, 1737129785.3988757]",1737129785.6510336,1737129785.6511474,1737129786.36758,1737129786.371237,1737129786.3805823,1.0,5,0.20406222343444824,0.019509315490722656,0.03982186317443848,0.10344624519348145,0.22298192977905273,0.13832473754882812,"[0.04810214042663574, 0.07599258422851562]",70142,"[3366816, 116768, 204224]","[48.0, 1.6647372472983377, 2.9115793675686463]",1737129786
"[1737129785.5991876, 1737129785.8001776, 1737129785.9996967, 1737129786.1994007, 1737129786.3989365]",1737129786.6557817,1737129786.6559043,1737129787.4155295,1737129787.4187868,1737129787.4295197,1.0,5,0.20689034461975098,0.020749568939208984,0.05038142204284668,0.1107032299041748,0.2435927391052246,0.15213537216186523,"[0.05552363395690918, 0.07936382293701172]",65781,"[3157488, 123816, 220968]","[48.0, 1.882245633237561, 3.3591462580380353]",1737129787
"[1737129786.5995836, 1737129786.799284, 1737129787.000315, 1737129787.199554, 1737129787.3995967]",1737129787.6545463,1737129787.6546414,1737129788.370816,1737129788.374408,1737129788.3800392,1.0,5,0.2034282684326172,0.020537614822387695,0.04116225242614746,0.0965263843536377,0.22014260292053223,0.14429306983947754,"[0.04791378974914551, 0.07711338996887207]",73734,"[3539232, 118432, 210976]","[48.0, 1.6062060921691486, 2.8613122846990535]",1737129788
"[1737129787.6003556, 1737129787.7994242, 1737129788.0005362, 1737129788.1998155, 1737129788.3991952]",1737129788.654045,1737129788.6541505,1737129789.3563921,1737129789.3601153,1737129789.372146,1.0,5,0.17366909980773926,0.01192784309387207,0.05506181716918945,0.11020398139953613,0.23917412757873535,0.13716506958007812,"[0.04822134971618652, 0.07999825477600098]",71401,"[3427248, 120408, 213208]","[48.0, 1.686362936093332, 2.9860646209436843]",1737129789
"[1737129788.5997658, 1737129788.800268, 1737129789.0000963, 1737129789.1997325, 1737129789.3997092]",1737129789.659835,1737129789.6599374,1737129790.2878256,1737129790.2923543,1737129790.2986536,1.0,5,0.17375516891479492,0.019015073776245117,0.02887272834777832,0.11606025695800781,0.22455954551696777,0.08594703674316406,"[0.04618430137634277, 0.07924914360046387]",72382,"[3474336, 130168, 231544]","[48.0, 1.79834765549446, 3.1989168577823217]",1737129790
"[1737129789.6022882, 1737129789.801109, 1737129790.0001419, 1737129790.2131844, 1737129790.4009917]",1737129790.6598616,1737129790.659976,1737129791.2726028,1737129791.2762222,1737129791.287755,1.0,5,0.15547704696655273,0.010669946670532227,0.028642654418945312,0.12720942497253418,0.2240917682647705,0.08545374870300293,"[0.04474997520446777, 0.07938289642333984]",74953,"[3597744, 128864, 228160]","[48.0, 1.719264072151882, 3.0440409323175857]",1737129791
"[1737129790.6050498, 1737129790.8002017, 1737129791.0058706, 1737129791.212204, 1737129791.41158]",1737129791.6635559,1737129791.6636553,1737129792.3610666,1737129792.3652968,1737129792.3811753,1.0,5,0.14312243461608887,0.017276287078857422,0.029655933380126953,0.10963726043701172,0.21629595756530762,0.16402316093444824,"[0.06138730049133301, 0.08724570274353027]",75453,"[3621744, 135696, 241040]","[48.0, 1.7984175579499821, 3.1945714550779956]",1737129792
"[1737129791.6093774, 1737129791.8018045, 1737129792.0032935, 1737129792.2034178, 1737129792.4036186]",1737129792.6591258,1737129792.6592226,1737129793.3912578,1737129793.3953643,1737129793.4091861,1.0,5,0.1796727180480957,0.01749873161315918,0.04342317581176758,0.1152956485748291,0.23961091041564941,0.1515183448791504,"[0.05581068992614746, 0.08446717262268066]",73462,"[3526176, 129648, 229456]","[48.0, 1.7648307968745747, 3.1234651928888404]",1737129793
"[1737129792.6046093, 1737129792.8027778, 1737129793.0081317, 1737129793.2035902, 1737129793.4034925]",1737129793.6566832,1737129793.6567798,1737129794.3996816,1737129794.4036367,1737129794.4103768,1.0,5,0.21152663230895996,0.019215106964111328,0.037268877029418945,0.11285686492919922,0.22916793823242188,0.14731478691101074,"[0.05145740509033203, 0.08161067962646484]",74876,"[3594048, 133968, 237616]","[48.0, 1.7891981409263316, 3.173460120732945]",1737129794
"[1737129793.6040473, 1737129793.8035512, 1737129794.0011363, 1737129794.206251, 1737129794.403881]",1737129794.6550508,1737129794.6551416,1737129795.3792245,1737129795.3838415,1737129795.3899827,1.0,5,0.20826172828674316,0.020113229751586914,0.03783583641052246,0.10732650756835938,0.22623991966247559,0.14114928245544434,"[0.0514683723449707, 0.0720219612121582]",71436,"[3428928, 117872, 208560]","[48.0, 1.6500363962147937, 2.9195363682177056]",1737129795
"[1737129794.6024394, 1737129794.8040202, 1737129795.0063317, 1737129795.200011, 1737129795.404642]",1737129795.6572082,1737129795.6573007,1737129796.3474576,1737129796.3520188,1737129796.359157,1.0,5,0.17285394668579102,0.019014358520507812,0.037577152252197266,0.1130361557006836,0.2286665439605713,0.1392192840576172,"[0.0490725040435791, 0.07610535621643066]",67467,"[3238416, 119376, 210928]","[48.0, 1.7693983725376852, 3.126387715475714]",1737129796
"[1737129795.605047, 1737129795.8033485, 1737129796.0070236, 1737129796.2044303, 1737129796.403146]",1737129796.6644197,1737129796.6644864,1737129797.3810844,1737129797.3846226,1737129797.3998177,1.0,5,0.21019577980041504,0.018022537231445312,0.03901267051696777,0.10322260856628418,0.22131586074829102,0.14358997344970703,"[0.05345273017883301, 0.07236766815185547]",67876,"[3258048, 119984, 212112]","[48.0, 1.7676940302905297, 3.124992633626024]",1737129797
"[1737129796.6117952, 1737129796.8156817, 1737129797.0024555, 1737129797.2009056, 1737129797.401066]",1737129797.6530094,1737129797.653094,1737129798.346729,1737129798.3499649,1737129798.3585737,1.0,5,0.18820905685424805,0.01181793212890625,0.04057812690734863,0.1172182559967041,0.22828316688537598,0.13314104080200195,"[0.055371761322021484, 0.07917165756225586]",68394,"[3282912, 121896, 217256]","[48.0, 1.7822616018949031, 3.1765359534462085]",1737129798
"[1737129797.6011329, 1737129797.7999253, 1737129798.0016894, 1737129798.2012703, 1737129798.4005423]",1737129798.654331,1737129798.654427,1737129799.3398001,1737129799.343447,1737129799.3486164,1.0,5,0.15539789199829102,0.014803409576416016,0.04523658752441406,0.10721564292907715,0.22670936584472656,0.14524316787719727,"[0.055853843688964844, 0.07800626754760742]",74431,"[3572688, 125104, 222960]","[48.0, 1.6808050409103734, 2.995526057691016]",1737129799
"[1737129798.6010911, 1737129798.800912, 1737129799.0023222, 1737129799.201367, 1737129799.4015036]",1737129799.6545453,1737129799.6546154,1737129800.3552248,1737129800.3591557,1737129800.3728638,1.0,5,0.2197122573852539,0.011102676391601562,0.025923490524291992,0.1121208667755127,0.2142956256866455,0.12984871864318848,"[0.047133684158325195, 0.0778188705444336]",74179,"[3560592, 127264, 226944]","[48.0, 1.7156338047156203, 3.059410345245959]",1737129800
"[1737129799.6010926, 1737129799.8016255, 1737129800.001995, 1737129800.2006638, 1737129800.4009972]",1737129800.6531637,1737129800.6532652,1737129801.29204,1737129801.2956562,1737129801.3086636,1.0,5,0.17690634727478027,0.01675891876220703,0.030162572860717773,0.12391424179077148,0.2295372486114502,0.08608436584472656,"[0.04390287399291992, 0.07725667953491211]",69780,"[3349440, 125800, 223880]","[48.0, 1.8028088277443393, 3.2083691602178273]",1737129801
"[1737129800.601497, 1737129800.8022616, 1737129801.002337, 1737129801.2017999, 1737129801.4018712]",1737129801.6550376,1737129801.6551328,1737129802.2814968,1737129802.2856896,1737129802.2986727,1.0,5,0.1179354190826416,0.02379441261291504,0.05163168907165527,0.11316061019897461,0.21670198440551758,0.13335108757019043,"[0.05622434616088867, 0.08087801933288574]",67117,"[3221616, 125136, 222160]","[48.0, 1.8644456695025104, 3.310040675238762]",1737129802
"[1737129801.6016958, 1737129801.801482, 1737129802.0000777, 1737129802.2021418, 1737129802.402196]",1737129802.6541119,1737129802.6541913,1737129803.4013426,1737129803.4045472,1737129803.412814,1.0,5,0.20493412017822266,0.018599748611450195,0.04293489456176758,0.0962519645690918,0.22424840927124023,0.15523791313171387,"[0.05753159523010254, 0.07956838607788086]",67864,"[3257472, 126632, 224744]","[48.0, 1.8659672285747966, 3.3116821879052223]",1737129803
"[1737129802.60189, 1737129802.8020656, 1737129803.0022995, 1737129803.2010667, 1737129803.40082]",1737129803.6518168,1737129803.6518855,1737129804.3488617,1737129804.3522222,1737129804.3626156,1.0,5,0.16411590576171875,0.013554573059082031,0.01922297477722168,0.09195089340209961,0.22072792053222656,0.16483783721923828,"[0.05678915977478027, 0.07988691329956055]",64658,"[3103584, 122896, 216816]","[48.0, 1.900708342355161, 3.3532741501438337]",1737129804
"[1737129803.6011295, 1737129803.8093452, 1737129804.002085, 1737129804.2015867, 1737129804.4016936]",1737129804.652743,1737129804.6528082,1737129805.2822812,1737129805.2868676,1737129805.3014343,1.0,5,0.13876605033874512,0.011077404022216797,0.01942610740661621,0.10297274589538574,0.2138373851776123,0.13341307640075684,"[0.04565834999084473, 0.07099318504333496]",60700,"[2913600, 109688, 192312]","[48.0, 1.8070510708401977, 3.1682372322899504]",1737129805
"[1737129804.6025026, 1737129804.8013399, 1737129805.0019374, 1737129805.201046, 1737129805.4022593]",1737129805.65912,1737129805.6591904,1737129806.3166192,1737129806.3203664,1737129806.3317437,1.0,5,0.15520238876342773,0.019256591796875,0.03678083419799805,0.11365747451782227,0.2307300567626953,0.13764262199401855,"[0.04416394233703613, 0.0691218376159668]",58222,"[2794656, 104704, 185024]","[48.0, 1.7983580090000344, 3.1779052591803785]",1737129806
"[1737129805.6024888, 1737129805.811304, 1737129805.9728258, 1737129806.207168, 1737129806.4111202]",1737129806.690875,1737129806.6909726,1737129807.4291358,1737129807.433672,1737129807.4443364,1.0,5,0.15365982055664062,0.01843714714050293,0.031224489212036133,0.13639354705810547,0.24922466278076172,0.16531729698181152,"[0.056097984313964844, 0.09491562843322754]",94008,"[4512384, 150024, 270792]","[48.0, 1.595864181771764, 2.880520806739852]",1737129807
