timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736609371.5473306, 1736609371.677427, 1736609371.7440336, 1736609371.836562, 1736609371.960797, 1736609372.0286517, 1736609372.16104, 1736609372.2197344, 1736609372.3427682, 1736609372.4767265]",1736609373.3057475,1736609373.3058996,1736609378.7677627,1736609378.7746751,1736609378.7906647,1.0,10,0.32169342041015625,0.035138607025146484,0.25635361671447754,0.35552310943603516,0.5279984474182129,"[0.43085336685180664, 0.5704588890075684]","[0.11076664924621582, 0.16803431510925293]",110645,"[16, 16, 16]","[0.00014460662479099824, 0.00014460662479099824, 0.00014460662479099824]",1736609378
"[1736609372.545754, 1736609372.6774042, 1736609372.7501702, 1736609372.8265488, 1736609372.9538586, 1736609373.0163004, 1736609373.1559563, 1736609373.2769718, 1736609373.343841, 1736609373.476585]",1736609374.7556765,1736609374.7558267,1736609380.1818783,1736609380.1877866,1736609380.2022815,1.0,10,0.3323798179626465,0.04572796821594238,0.20647215843200684,0.33555150032043457,0.6217963695526123,"[0.7258639335632324, 0.4323129653930664]","[0.1107933521270752, 0.14131808280944824]",93628,"[16, 16, 16]","[0.00017088905028410305, 0.00017088905028410305, 0.00017088905028410305]",1736609380
"[1736609373.543305, 1736609373.6112099, 1736609373.7526205, 1736609373.8115737, 1736609373.9424038, 1736609374.0124395, 1736609374.1437082, 1736609374.210326, 1736609374.3439798, 1736609374.4755063]",1736609376.12633,1736609376.1264145,1736609381.5123494,1736609381.5194886,1736609381.5374043,1.0,10,0.2914121150970459,0.04518914222717285,0.2026054859161377,0.25376391410827637,0.688542366027832,"[0.5245485305786133, 0.5528430938720703]","[0.0992746353149414, 0.1486818790435791]",98279,"[16, 16, 16]","[0.0001628018193103308, 0.0001628018193103308, 0.0001628018193103308]",1736609381
"[1736609374.542516, 1736609374.6106894, 1736609374.7439916, 1736609374.811538, 1736609374.943894, 1736609375.023942, 1736609375.14289, 1736609375.2107298, 1736609375.3436337, 1736609375.4118805]",1736609377.4916553,1736609377.4917424,1736609382.8680778,1736609382.8748693,1736609382.8875642,1.0,10,0.2822847366333008,0.034946441650390625,0.321378231048584,0.23915457725524902,0.5967113971710205,"[0.7230350971221924, 0.4073033332824707]","[0.09003233909606934, 0.12729740142822266]",86737,"[16, 16, 16]","[0.00018446568361829438, 0.00018446568361829438, 0.00018446568361829438]",1736609382
"[1736609375.5443838, 1736609375.6109962, 1736609375.7543466, 1736609375.8286753, 1736609375.9721208, 1736609376.0523007, 1736609376.1315548, 1736609376.2565513, 1736609376.3222, 1736609376.4531531]",1736609378.771824,1736609378.772486,1736609384.268651,1736609384.277397,1736609384.2981868,1.0,10,0.3687303066253662,0.04398322105407715,0.21636343002319336,0.33432435989379883,0.5515878200531006,"[0.6159744262695312, 0.46331143379211426]","[0.14029479026794434, 0.17705869674682617]",108266,"[16, 16, 16]","[0.0001477841612325199, 0.0001477841612325199, 0.0001477841612325199]",1736609384
"[1736609376.5917716, 1736609376.7244098, 1736609376.7978573, 1736609376.8734992, 1736609377.0186691, 1736609377.0918899, 1736609377.182182, 1736609377.3064997, 1736609377.4177382, 1736609377.4783375]",1736609380.1853378,1736609380.1854339,1736609385.8478491,1736609385.8584857,1736609385.8753784,1.0,10,0.34348487854003906,0.04077291488647461,0.32515501976013184,0.25368523597717285,0.6484377384185791,"[0.9757490158081055, 0.23447108268737793]","[0.16740989685058594, 0.19582486152648926]",120278,"[16, 16, 16]","[0.0001330251583830792, 0.0001330251583830792, 0.0001330251583830792]",1736609385
"[1736609377.5458784, 1736609377.677566, 1736609377.744216, 1736609377.8158908, 1736609377.9521375, 1736609378.077756, 1736609378.15925, 1736609378.2154722, 1736609378.3436959, 1736609378.476892]",1736609381.5171068,1736609381.517291,1736609387.352247,1736609387.3616333,1736609387.3714736,1.0,10,0.429912805557251,0.0501101016998291,0.18950438499450684,0.3209190368652344,0.5704002380371094,"[0.6945388317108154, 0.48444223403930664]","[0.13488388061523438, 0.1850588321685791]",124885,"[16, 16, 16]","[0.00012811786843896386, 0.00012811786843896386, 0.00012811786843896386]",1736609387
"[1736609378.5438404, 1736609378.6761367, 1736609378.7443142, 1736609378.8259346, 1736609378.957996, 1736609379.0198293, 1736609379.1625607, 1736609379.2159448, 1736609379.3424857, 1736609379.4778976]",1736609382.8725243,1736609382.872648,1736609388.7650847,1736609388.7767904,1736609388.7928448,1.0,10,0.3285558223724365,0.04196572303771973,0.3783876895904541,0.22342348098754883,0.6540303230285645,"[0.6454215049743652, 0.4563894271850586]","[0.12310123443603516, 0.18339037895202637]",125397,"[16, 16, 16]","[0.00012759475904527222, 0.00012759475904527222, 0.00012759475904527222]",1736609388
"[1736609379.545139, 1736609379.6757033, 1736609379.7565792, 1736609379.8185296, 1736609379.9581625, 1736609380.0222037, 1736609380.1840267, 1736609380.2419548, 1736609380.3710752, 1736609380.4366856]",1736609384.2719512,1736609384.2720103,1736609390.2190924,1736609390.2291682,1736609390.2484577,1.0,10,0.41052985191345215,0.05261635780334473,0.22308897972106934,0.26731204986572266,0.49273204803466797,"[0.4993889331817627, 0.5946159362792969]","[0.14051437377929688, 0.21178221702575684]",131216,"[16, 16, 16]","[0.00012193634922570419, 0.00012193634922570419, 0.00012193634922570419]",1736609390
"[1736609380.5615115, 1736609380.6934447, 1736609380.7507145, 1736609380.8813577, 1736609380.9441025, 1736609381.0869503, 1736609381.1416407, 1736609381.275131, 1736609381.3419993, 1736609381.4755216]",1736609385.8555412,1736609385.8556447,1736609391.622373,1736609391.6293416,1736609391.6521647,1.0,10,0.39322900772094727,0.03149771690368652,0.197282075881958,0.35288286209106445,0.5924546718597412,"[0.5580191612243652, 0.4976367950439453]","[0.1411879062652588, 0.201066255569458]",125849,"[16, 16, 16]","[0.00012713648896693657, 0.00012713648896693657, 0.00012713648896693657]",1736609391
"[1736609381.542182, 1736609381.60963, 1736609381.7656565, 1736609381.8226185, 1736609381.9464822, 1736609382.0102596, 1736609382.151187, 1736609382.2754683, 1736609382.3421538, 1736609382.4095712]",1736609387.3580923,1736609387.3582475,1736609392.9703152,1736609392.9774313,1736609392.987715,1.0,10,0.3438396453857422,0.018843889236450195,0.18211698532104492,0.34743523597717285,0.5492751598358154,"[0.6006300449371338, 0.43993115425109863]","[0.1257801055908203, 0.17688202857971191]",122155,"[16, 16, 16]","[0.0001309811305308829, 0.0001309811305308829, 0.0001309811305308829]",1736609392
"[1736609382.5453212, 1736609382.6768963, 1736609382.7624702, 1736609382.8211143, 1736609382.9450178, 1736609383.0759459, 1736609383.1422658, 1736609383.2754993, 1736609383.342306, 1736609383.4752247]",1736609388.7708013,1736609388.770883,1736609394.3476524,1736609394.3563006,1736609394.371768,1.0,10,0.38154029846191406,0.038840293884277344,0.38319897651672363,0.2254927158355713,0.6524653434753418,"[0.6121315956115723, 0.47539520263671875]","[0.12503862380981445, 0.15963101387023926]",108708,"[16, 16, 16]","[0.00014718327997939435, 0.00014718327997939435, 0.00014718327997939435]",1736609394
"[1736609383.5422685, 1736609383.609559, 1736609383.760084, 1736609383.8181572, 1736609383.9504397, 1736609384.013521, 1736609384.1424549, 1736609384.2092032, 1736609384.3425562, 1736609384.409249]",1736609390.2230396,1736609390.2231045,1736609395.8345578,1736609395.845267,1736609395.8614972,1.0,10,0.3720526695251465,0.03950619697570801,0.3373687267303467,0.22829961776733398,0.6629400253295898,"[0.7658591270446777, 0.4464914798736572]","[0.12314391136169434, 0.1461644172668457]",104079,"[16, 16, 16]","[0.00015372937864506768, 0.00015372937864506768, 0.00015372937864506768]",1736609395
"[1736609384.5430145, 1736609384.6099656, 1736609384.7597542, 1736609384.8351707, 1736609384.9099188, 1736609385.0474107, 1736609385.1538103, 1736609385.2757277, 1736609385.3421018, 1736609385.4756527]",1736609391.626683,1736609391.6267502,1736609397.349552,1736609397.3579407,1736609397.3757505,1.0,10,0.282808780670166,0.03803062438964844,0.2014918327331543,0.3360326290130615,0.5145659446716309,"[0.7676138877868652, 0.507495641708374]","[0.09762120246887207, 0.1378931999206543]",97449,"[16, 16, 16]","[0.00016418844729037754, 0.00016418844729037754, 0.00016418844729037754]",1736609397
"[1736609385.542947, 1736609385.610942, 1736609385.74393, 1736609385.8195112, 1736609385.9486694, 1736609386.013857, 1736609386.1434608, 1736609386.275705, 1736609386.342204, 1736609386.4755046]",1736609392.973939,1736609392.9740043,1736609398.5337365,1736609398.5421414,1736609398.5572796,1.0,10,0.32432103157043457,0.03756594657897949,0.21341800689697266,0.36180591583251953,0.6184861660003662,"[0.5516059398651123, 0.39732933044433594]","[0.08954119682312012, 0.14187932014465332]",99620,"[16, 16, 16]","[0.00016061031921300943, 0.00016061031921300943, 0.00016061031921300943]",1736609398
"[1736609386.5426795, 1736609386.6119387, 1736609386.7455664, 1736609386.8221807, 1736609386.954751, 1736609387.0279875, 1736609387.1144056, 1736609387.2511435, 1736609387.310217, 1736609387.4551187]",1736609394.3527138,1736609394.3528018,1736609399.9193563,1736609399.927815,1736609399.9376776,1.0,10,0.4020872116088867,0.04517841339111328,0.22951197624206543,0.3484001159667969,0.5838310718536377,"[0.575852632522583, 0.4950246810913086]","[0.13344144821166992, 0.17741823196411133]",114182,"[16, 16, 16]","[0.00014012716540260286, 0.00014012716540260286, 0.00014012716540260286]",1736609399
"[1736609387.5828407, 1736609387.7161908, 1736609387.7739244, 1736609387.9155104, 1736609387.9822881, 1736609388.1159766, 1736609388.1730688, 1736609388.2972558, 1736609388.3554049, 1736609388.4758508]",1736609395.839453,1736609395.8396153,1736609401.5398488,1736609401.5539973,1736609401.5724828,1.0,10,0.44130849838256836,0.025162935256958008,0.2565281391143799,0.352374792098999,0.6374924182891846,"[0.7721631526947021, 0.48185276985168457]","[0.14965009689331055, 0.21284699440002441]",131959,"[16, 16, 16]","[0.00012124978212929773, 0.00012124978212929773, 0.00012124978212929773]",1736609401
"[1736609388.542644, 1736609388.6094224, 1736609388.7447743, 1736609388.823549, 1736609388.963232, 1736609389.0184736, 1736609389.164308, 1736609389.2168221, 1736609389.3441336, 1736609389.411382]",1736609397.355042,1736609397.3551338,1736609403.0761213,1736609403.0859828,1736609403.106281,1.0,10,0.3231978416442871,0.03602242469787598,0.1492905616760254,0.279404878616333,0.5426778793334961,"[0.785759449005127, 0.45914602279663086]","[0.12903404235839844, 0.15746784210205078]",118278,"[16, 16, 16]","[0.00013527452273457446, 0.00013527452273457446, 0.00013527452273457446]",1736609403
"[1736609389.5451093, 1736609389.6118615, 1736609389.761226, 1736609389.8385952, 1736609389.9499598, 1736609390.0153577, 1736609390.1670337, 1736609390.239059, 1736609390.3270864, 1736609390.448417]",1736609398.5388184,1736609398.5392334,1736609404.381984,1736609404.3910248,1736609404.4074311,1.0,10,0.34740471839904785,0.04433870315551758,0.32454872131347656,0.20244455337524414,0.6222584247589111,"[0.5776257514953613, 0.4529757499694824]","[0.11643862724304199, 0.1557755470275879]",113879,"[16, 16, 16]","[0.00014050000439062512, 0.00014050000439062512, 0.00014050000439062512]",1736609404
"[1736609390.5648413, 1736609390.63101, 1736609390.782278, 1736609390.8951042, 1736609390.9567788, 1736609391.0768285, 1736609391.1449187, 1736609391.2777705, 1736609391.3444831, 1736609391.4776797]",1736609399.924248,1736609399.9248981,1736609405.6594596,1736609405.6684005,1736609405.6845136,1.0,10,0.34636473655700684,0.05422544479370117,0.253734827041626,0.39896607398986816,0.5829854011535645,"[0.46712207794189453, 0.529970645904541]","[0.11410140991210938, 0.16151070594787598]",114248,"[16, 16, 16]","[0.00014004621525103285, 0.00014004621525103285, 0.00014004621525103285]",1736609405
"[1736609391.5442162, 1736609391.6777694, 1736609391.75908, 1736609391.8321998, 1736609391.9684796, 1736609392.0374687, 1736609392.1204405, 1736609392.2333128, 1736609392.3650663, 1736609392.4209461]",1736609401.5471709,1736609401.5479946,1736609407.006697,1736609407.0159965,1736609407.0346725,1.0,10,0.4063725471496582,0.05657768249511719,0.255124568939209,0.40356016159057617,0.5653388500213623,"[0.5347583293914795, 0.4584474563598633]","[0.14312291145324707, 0.20789599418640137]",127633,"[16, 16, 16]","[0.00012535942898780095, 0.00012535942898780095, 0.00012535942898780095]",1736609407
"[1736609392.5440838, 1736609392.6767447, 1736609392.749009, 1736609392.8279054, 1736609392.953358, 1736609393.010151, 1736609393.1629598, 1736609393.2171974, 1736609393.3445764, 1736609393.4110396]",1736609403.0820417,1736609403.0821686,1736609408.3185143,1736609408.3250384,1736609408.3407705,1.0,10,0.36429524421691895,0.03540444374084473,0.29847192764282227,0.2062060832977295,0.546734094619751,"[0.6023731231689453, 0.41207098960876465]","[0.1366100311279297, 0.15590333938598633]",105153,"[16, 16, 16]","[0.00015215923463904977, 0.00015215923463904977, 0.00015215923463904977]",1736609408
"[1736609393.5446289, 1736609393.6112075, 1736609393.745698, 1736609393.811316, 1736609393.9448557, 1736609394.0768802, 1736609394.1459181, 1736609394.2253814, 1736609394.3451743, 1736609394.4114826]",1736609404.3874178,1736609404.387576,1736609409.332275,1736609409.337674,1736609409.3494208,1.0,10,0.35192418098449707,0.0380706787109375,0.264235258102417,0.22699499130249023,0.625568151473999,"[0.3564620018005371, 0.4360384941101074]","[0.08403801918029785, 0.1339125633239746]",92918,"[16, 16, 16]","[0.00017219483845971718, 0.00017219483845971718, 0.00017219483845971718]",1736609409
"[1736609394.5431008, 1736609394.610607, 1736609394.760749, 1736609394.814935, 1736609394.9461336, 1736609395.021456, 1736609395.146004, 1736609395.222439, 1736609395.3447533, 1736609395.4114046]",1736609405.6654735,1736609405.665545,1736609410.444443,1736609410.4510057,1736609410.4599304,1.0,10,0.2794022560119629,0.03425025939941406,0.3553652763366699,0.1976001262664795,0.6411664485931396,"[0.6603426933288574, 0.21337056159973145]","[0.10698986053466797, 0.1281881332397461]",91507,"[16, 16, 16]","[0.000174850011474532, 0.000174850011474532, 0.000174850011474532]",1736609410
"[1736609395.544695, 1736609395.611796, 1736609395.7642052, 1736609395.8191674, 1736609395.943455, 1736609396.010257, 1736609396.1433256, 1736609396.2765312, 1736609396.3433712, 1736609396.47706]",1736609407.0123346,1736609407.0124216,1736609411.451308,1736609411.4580421,1736609411.469514,1.0,10,0.3185107707977295,0.028143882751464844,0.2017829418182373,0.3652372360229492,0.6294159889221191,"[0.4472050666809082, 0.36490440368652344]","[0.07704496383666992, 0.11152315139770508]",77493,"[16, 16, 16]","[0.00020647026183010078, 0.00020647026183010078, 0.00020647026183010078]",1736609411
"[1736609396.5452862, 1736609396.612311, 1736609396.7773516, 1736609396.842063, 1736609396.9773004, 1736609397.0525298, 1736609397.1630223, 1736609397.2230527, 1736609397.34336, 1736609397.4770513]",1736609408.3219774,1736609408.3220437,1736609412.47763,1736609412.482663,1736609412.4898672,1.0,10,0.28763604164123535,0.022277355194091797,0.18166422843933105,0.1847391128540039,0.5236091613769531,"[0.49866676330566406, 0.3250713348388672]","[0.08205223083496094, 0.11684608459472656]",82113,"[16, 16, 16]","[0.0001948534336828517, 0.0001948534336828517, 0.0001948534336828517]",1736609412
"[1736609397.5443008, 1736609397.6116345, 1736609397.753282, 1736609397.8768957, 1736609397.9438558, 1736609398.0155168, 1736609398.1599507, 1736609398.216356, 1736609398.3440142, 1736609398.4769585]",1736609409.3354747,1736609409.3355439,1736609413.5255182,1736609413.531133,1736609413.540951,1.0,10,0.31743621826171875,0.03476572036743164,0.0945274829864502,0.19954824447631836,0.4996161460876465,"[0.409649133682251, 0.41758108139038086]","[0.08589863777160645, 0.130415678024292]",95862,"[16, 16, 16]","[0.00016690659489683086, 0.00016690659489683086, 0.00016690659489683086]",1736609413
"[1736609398.5442333, 1736609398.6110427, 1736609398.7566156, 1736609398.8308194, 1736609398.9616559, 1736609399.0339026, 1736609399.1126559, 1736609399.2354546, 1736609399.3435388, 1736609399.411146]",1736609410.4492865,1736609410.449442,1736609414.501437,1736609414.5066614,1736609414.5201063,1.0,10,0.25050854682922363,0.03290677070617676,0.09192109107971191,0.24761056900024414,0.44490814208984375,"[0.3560774326324463, 0.40482091903686523]","[0.08140063285827637, 0.1303236484527588]",87451,"[16, 16, 16]","[0.0001829596002332735, 0.0001829596002332735, 0.0001829596002332735]",1736609414
"[1736609399.5441434, 1736609399.6125767, 1736609399.7545397, 1736609399.8276112, 1736609399.968003, 1736609400.0363226, 1736609400.152478, 1736609400.2773104, 1736609400.3441994, 1736609400.410963]",1736609411.4563458,1736609411.4565055,1736609415.596537,1736609415.603216,1736609415.6103683,1.0,10,0.3002004623413086,0.028415203094482422,0.09482502937316895,0.24206948280334473,0.43076419830322266,"[0.620028018951416, 0.22724175453186035]","[0.11978292465209961, 0.1229393482208252]",82207,"[16, 16, 16]","[0.00019463062756212976, 0.00019463062756212976, 0.00019463062756212976]",1736609415
"[1736609400.544664, 1736609400.612, 1736609400.7453089, 1736609400.8144662, 1736609400.9456093, 1736609401.0242698, 1736609401.1450086, 1736609401.2778494, 1736609401.3453326, 1736609401.4121366]",1736609412.4807496,1736609412.4808207,1736609416.4945145,1736609416.498808,1736609416.5104508,1.0,10,0.2770569324493408,0.02817249298095703,0.18745636940002441,0.17000913619995117,0.504554271697998,"[0.31900787353515625, 0.3854236602783203]","[0.07346057891845703, 0.11705756187438965]",83902,"[16, 16, 16]","[0.0001906986722604944, 0.0001906986722604944, 0.0001906986722604944]",1736609416
"[1736609401.5457213, 1736609401.612917, 1736609401.7558568, 1736609401.8774786, 1736609401.9459252, 1736609402.0167162, 1736609402.1449459, 1736609402.2124445, 1736609402.3652892, 1736609402.4502182]",1736609413.529247,1736609413.5293205,1736609417.5703313,1736609417.5761902,1736609417.5910647,1.0,10,0.28977370262145996,0.031073808670043945,0.1778736114501953,0.17856192588806152,0.4884309768676758,"[0.5989198684692383, 0.22856974601745605]","[0.11712765693664551, 0.12614130973815918]",103444,"[16, 16, 16]","[0.00015467305981980588, 0.00015467305981980588, 0.00015467305981980588]",1736609417
"[1736609402.6058307, 1736609402.684782, 1736609402.7724469, 1736609402.9310117, 1736609403.0085669, 1736609403.074826, 1736609403.2073379, 1736609403.3201191, 1736609403.423996, 1736609403.4823852]",1736609414.5042284,1736609414.5046,1736609418.5700104,1736609418.575861,1736609418.5923712,1.0,10,0.2921407222747803,0.02904820442199707,0.09413504600524902,0.19235706329345703,0.5395486354827881,"[0.5436215400695801, 0.24654674530029297]","[0.09792041778564453, 0.10857105255126953]",122009,"[16, 16, 16]","[0.00013113786687867288, 0.00013113786687867288, 0.00013113786687867288]",1736609418
"[1736609403.5458393, 1736609403.6128743, 1736609403.746408, 1736609403.8135328, 1736609403.9464214, 1736609404.0207906, 1736609404.1545324, 1736609404.2776003, 1736609404.3443165, 1736609404.4773476]",1736609415.6011276,1736609415.6012766,1736609419.4222329,1736609419.4287863,1736609419.4400966,1.0,10,0.25365138053894043,0.028449535369873047,0.16569280624389648,0.1614060401916504,0.43163347244262695,"[0.4358246326446533, 0.3151695728302002]","[0.04015326499938965, 0.05606269836425781]",83751,"[16, 16, 16]","[0.00019104249501498489, 0.00019104249501498489, 0.00019104249501498489]",1736609419
"[1736609404.544533, 1736609404.6117709, 1736609404.757436, 1736609404.829119, 1736609404.9660914, 1736609405.033139, 1736609405.1184309, 1736609405.2339795, 1736609405.3514507, 1736609405.4140935]",1736609416.4974022,1736609416.4975152,1736609419.8977299,1736609419.9036772,1736609420.0069165,1.0,10,0.2663915157318115,0.030323505401611328,0.08581185340881348,0.17812180519104004,0.5332622528076172,"[0.18909549713134766, 0.1935732364654541]","[0.03246498107910156, 0.057537078857421875]",86793,"[16, 16, 16]","[0.0001843466639014667, 0.0001843466639014667, 0.0001843466639014667]",1736609420
"[1736609405.5452802, 1736609405.611865, 1736609405.7553942, 1736609405.822497, 1736609405.9458842, 1736609406.019201, 1736609406.159319, 1736609406.2169366, 1736609406.3452141, 1736609406.4117227]",1736609417.5736132,1736609417.5736802,1736609420.3728719,1736609420.3799074,1736609421.0071535,1.0,10,0.24665379524230957,0.02686285972595215,0.1083223819732666,0.1311655044555664,0.4760556221008301,"[0.19086456298828125, 0.18907976150512695]","[0.032263755798339844, 0.05994081497192383]",86448,"[16, 16, 16]","[0.00018508236165093466, 0.00018508236165093466, 0.00018508236165093466]",1736609421
"[1736609406.5451336, 1736609406.6133397, 1736609406.7774785, 1736609406.831321, 1736609406.9576538, 1736609407.0378838, 1736609407.154044, 1736609407.2127438, 1736609407.345015, 1736609407.4135268]",1736609418.5736055,1736609418.5736735,1736609420.83674,1736609420.8417404,1736609422.007059,1.0,10,0.2509636878967285,0.027889490127563477,0.13256478309631348,0.15927672386169434,0.40869736671447754,"[0.18858885765075684, 0.18644285202026367]","[0.030874252319335938, 0.055126190185546875]",84094,"[16, 16, 16]","[0.00019026327680928484, 0.00019026327680928484, 0.00019026327680928484]",1736609422
