timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032129.5515773, 1737032129.6871185, 1737032129.8717644, 1737032130.0423377, 1737032130.1980915, 1737032130.3641589]",1737032130.6239674,1737032130.6244388,1737032132.9798336,1737032132.9950607,1737032133.100021,1.0,6,0.8210973739624023,0.14047813415527344,0.18634295463562012,0.32355451583862305,0.29338574409484863,0.27202415466308594,"[0.10750651359558105, 0.1758406162261963]",110126,"[5286048, 328488, 540840]","[48.0, 2.9828378402920293, 4.911101828814267]",1737032133
"[1737032130.6144667, 1737032130.779139, 1737032130.967153, 1737032131.1214085, 1737032131.3163538, 1737032131.4789186]",1737032131.5648484,1737032131.5650067,1737032133.7143927,1737032133.7213478,1737032134.0076778,1.0,6,0.6287660598754883,0.0315859317779541,0.0809316635131836,0.6795628070831299,0.6203267574310303,0.2392573356628418,"[0.10792684555053711, 0.1715555191040039]",108671,"[5216208, 318096, 527376]","[48.0, 2.927147076957054, 4.8529598512942735]",1737032134
"[1737032131.5598838, 1737032131.734496, 1737032131.916838, 1737032132.0173876, 1737032132.1997652, 1737032132.3676677]",1737032132.638971,1737032132.6394136,1737032134.8816395,1737032134.8915951,1737032135.0223446,1.0,6,0.8923711776733398,0.08936524391174316,0.09370565414428711,0.2077333927154541,0.2533111572265625,0.23448681831359863,"[0.13521838188171387, 0.2235734462738037]",123106,"[5909088, 405264, 667536]","[48.0, 3.2919922668269623, 5.422448946436404]",1737032135
"[1737032132.6179254, 1737032132.7636547, 1737032132.9329636, 1737032133.0857651, 1737032133.298908, 1737032133.4553876]",1737032133.7051065,1737032133.713703,1737032135.7176006,1737032135.7239394,1737032136.0160606,1.0,6,0.4194955825805664,0.0532984733581543,0.5489449501037598,0.30403923988342285,0.7044916152954102,0.22388291358947754,"[0.10202932357788086, 0.1647789478302002]",106437,"[5108976, 298776, 496472]","[48.0, 2.8070689703768426, 4.664468183056644]",1737032136
"[1737032133.6058178, 1737032133.7720747, 1737032133.919626, 1737032134.1359286, 1737032134.2929673, 1737032134.4776042]",1737032134.6576912,1737032134.8515062,1737032136.7791903,1737032136.7874255,1737032137.0129442,1.0,6,0.8086550235748291,0.04811906814575195,0.1545097827911377,0.24778103828430176,0.3284127712249756,0.2697429656982422,"[0.13130545616149902, 0.19909310340881348]",118347,"[5680656, 364128, 605280]","[48.0, 3.076782681436792, 5.114451570382013]",1737032137
"[1737032134.626519, 1737032134.7775526, 1737032134.938257, 1737032135.1493711, 1737032135.3036995, 1737032135.4571464]",1737032135.7024717,1737032135.7170298,1737032137.6617968,1737032137.6706345,1737032138.0141609,1.0,6,0.4631335735321045,0.07253074645996094,0.55910325050354,0.26424431800842285,0.7187337875366211,0.23325347900390625,"[0.12726211547851562, 0.19106316566467285]",109852,"[5272896, 353840, 581200]","[48.0, 3.2210610639769874, 5.2907548337763535]",1737032138
"[1737032135.6045702, 1737032135.7766552, 1737032135.9059958, 1737032136.1233423, 1737032136.2699468, 1737032136.422584]",1737032136.778426,1737032136.7787874,1737032138.5741918,1737032138.583203,1737032139.013347,1.0,6,0.8617649078369141,0.030645370483398438,0.14353227615356445,0.21599340438842773,0.3065929412841797,0.22807598114013672,"[0.11220836639404297, 0.17078161239624023]",104581,"[5019888, 317536, 523168]","[48.0, 3.0362685382622083, 5.002514797142885]",1737032139
"[1737032136.575017, 1737032136.726731, 1737032136.8719592, 1737032137.032765, 1737032137.2049446, 1737032137.4338133]",1737032137.6496384,1737032137.6548543,1737032139.6053667,1737032139.611902,1737032140.0192523,1.0,6,0.88936448097229,0.0316922664642334,0.15223455429077148,0.24029111862182617,0.42084836959838867,0.2673757076263428,"[0.13088059425354004, 0.20065808296203613]",114151,"[5479248, 366928, 603984]","[48.0, 3.214408984590586, 5.291096880447828]",1737032140
"[1737032137.6069767, 1737032137.7881029, 1737032137.9630382, 1737032138.1381881, 1737032138.3051012, 1737032138.4670005]",1737032138.5743873,1737032138.580321,1737032140.6282787,1737032140.642134,1737032141.0161848,1.0,6,0.43621826171875,0.07483959197998047,0.5227334499359131,0.3160881996154785,0.6958255767822266,0.3038609027862549,"[0.14065027236938477, 0.22469377517700195]",127186,"[6104928, 408680, 678440]","[48.0, 3.2132467409935055, 5.334234900067617]",1737032141
"[1737032138.5525563, 1737032138.7217567, 1737032138.8861666, 1737032139.0411348, 1737032139.2088172, 1737032139.401766]",1737032139.6378427,1737032139.6379218,1737032141.6280763,1737032141.635846,1737032142.0200565,1.0,6,0.9806628227233887,0.031951904296875,0.12805652618408203,0.2057943344116211,0.26929664611816406,0.2774851322174072,"[0.13624310493469238, 0.20919108390808105]",118319,"[5679312, 384472, 631160]","[48.0, 3.2494527506148634, 5.334392616570458]",1737032142
