timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032004.3259418, 1737032004.461483, 1737032004.646129, 1737032004.8167021, 1737032004.972456, 1737032005.1385233]",1737032005.398585,1737032005.3990924,1737032007.796818,1737032007.8103173,1737032007.9125156,1.0,6,0.7946174144744873,0.13424897193908691,0.1433870792388916,0.34517359733581543,0.2781655788421631,0.42203426361083984,"[0.1179513931274414, 0.1777513027191162]",110126,"[5286048, 328488, 540840]","[48.0, 2.9828378402920293, 4.911101828814267]",1737032007
"[1737032005.3888311, 1737032005.5535035, 1737032005.7415175, 1737032005.895773, 1737032006.0907183, 1737032006.253283]",1737032006.3380995,1737032006.3382254,1737032008.3837566,1737032008.392432,1737032008.4012477,1.0,6,0.43912482261657715,0.18918442726135254,0.05010724067687988,0.2992987632751465,0.3663051128387451,0.3042333126068115,"[0.10876965522766113, 0.17365217208862305]",108671,"[5216208, 318096, 527376]","[48.0, 2.927147076957054, 4.8529598512942735]",1737032008
"[1737032006.3342483, 1737032006.5088606, 1737032006.6912024, 1737032006.791752, 1737032006.9741297, 1737032007.1420321]",1737032007.418538,1737032007.4186406,1737032009.6700356,1737032009.68067,1737032009.69806,1.0,6,0.818817138671875,0.10981082916259766,0.1204218864440918,0.1845405101776123,0.2794485092163086,0.2584879398345947,"[0.13994932174682617, 0.21744561195373535]",123106,"[5909088, 405264, 667536]","[48.0, 3.2919922668269623, 5.422448946436404]",1737032009
"[1737032007.3922899, 1737032007.5380192, 1737032007.707328, 1737032007.8601296, 1737032008.0732725, 1737032008.229752]",1737032008.3882487,1737032008.3883333,1737032010.5205474,1737032010.527196,1737032010.5434098,1.0,6,0.41965794563293457,0.06868505477905273,0.5895781517028809,0.31063318252563477,0.7310383319854736,0.2242124080657959,"[0.10605287551879883, 0.16279959678649902]",106437,"[5108976, 298776, 496472]","[48.0, 2.8070689703768426, 4.664468183056644]",1737032010
"[1737032008.3801823, 1737032008.5464392, 1737032008.6939905, 1737032008.910293, 1737032009.0673318, 1737032009.2519686]",1737032009.6435933,1737032009.654669,1737032011.5569246,1737032011.565593,1737032011.5804696,1.0,6,0.8160929679870605,0.037256479263305664,0.13674616813659668,0.23986196517944336,0.2589707374572754,0.29091691970825195,"[0.12674641609191895, 0.19674038887023926]",118347,"[5680656, 364128, 605280]","[48.0, 3.076782681436792, 5.114451570382013]",1737032011
"[1737032009.4008834, 1737032009.551917, 1737032009.7126215, 1737032009.9237356, 1737032010.078064, 1737032010.2315109]",1737032010.512208,1737032010.522423,1737032012.5087729,1737032012.5163472,1737032012.5239353,1.0,6,0.4386589527130127,0.07828617095947266,0.5462210178375244,0.28127193450927734,0.6950883865356445,0.2873189449310303,"[0.13292217254638672, 0.19067716598510742]",109852,"[5272896, 353840, 581200]","[48.0, 3.2210610639769874, 5.2907548337763535]",1737032012
"[1737032010.3789346, 1737032010.5510197, 1737032010.6803603, 1737032010.8977067, 1737032011.0443113, 1737032011.1969485]",1737032011.53322,1737032011.5384786,1737032013.5074773,1737032013.5143154,1737032013.5285668,1.0,6,0.9067928791046143,0.03081679344177246,0.1725170612335205,0.24645090103149414,0.3188464641571045,0.25167417526245117,"[0.11798095703125, 0.17081880569458008]",104581,"[5019888, 317536, 523168]","[48.0, 3.0362685382622083, 5.002514797142885]",1737032013
"[1737032011.3493814, 1737032011.5010955, 1737032011.6463237, 1737032011.8071294, 1737032011.979309, 1737032012.2081778]",1737032012.496993,1737032012.508116,1737032014.4799728,1737032014.487185,1737032014.5037284,1.0,6,0.4556457996368408,0.08344578742980957,0.47036314010620117,0.3069157600402832,0.6462252140045166,0.28630495071411133,"[0.14060354232788086, 0.1994619369506836]",114151,"[5479248, 366928, 603984]","[48.0, 3.214408984590586, 5.291096880447828]",1737032014
"[1737032012.3813412, 1737032012.5624673, 1737032012.7374027, 1737032012.9125526, 1737032013.0794656, 1737032013.241365]",1737032013.336462,1737032013.4971905,1737032015.6561234,1737032015.6691759,1737032015.6797233,1.0,6,0.9450030326843262,0.1135873794555664,0.13500165939331055,0.23323440551757812,0.3161032199859619,0.318737268447876,"[0.1391739845275879, 0.22430992126464844]",127186,"[6104928, 408680, 678440]","[48.0, 3.2132467409935055, 5.334234900067617]",1737032015
"[1737032013.3269207, 1737032013.4961212, 1737032013.660531, 1737032013.8154993, 1737032013.9831817, 1737032014.1761305]",1737032014.4670155,1737032014.4722242,1737032016.5056953,1737032016.5141597,1737032016.5243697,1.0,6,0.32458996772766113,0.15121126174926758,0.08555126190185547,0.808072566986084,0.8570361137390137,0.2853419780731201,"[0.1293787956237793, 0.2070317268371582]",118319,"[5679312, 384472, 631160]","[48.0, 3.2494527506148634, 5.334392616570458]",1737032016
"[1737032014.399493, 1737032014.5678666, 1737032014.6992111, 1737032014.9177666, 1737032015.0509634, 1737032015.1999264]",1737032015.4254363,1737032015.6293154,1737032017.3116505,1737032017.3157043,1737032017.3281424,1.0,6,0.9156801700592041,0.024558544158935547,0.05116009712219238,0.14631080627441406,0.3137087821960449,0.16259384155273438,"[0.09108328819274902, 0.14687585830688477]",91728,"[4402944, 269416, 446056]","[48.0, 2.937118437118437, 4.86281179138322]",1737032017
