timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737366833.73427, 1737366833.8739913, 1737366834.0145638, 1737366834.085649, 1737366834.2400582, 1737366834.371427, 1737366834.5029302, 1737366834.6367552]",1737366834.7691722,1737366834.7692559,1737366836.4231055,1737366836.430318,1737366836.4430325,1.0,8,0.675994873046875,0.02099442481994629,0.07247495651245117,0.16232085227966309,0.40585851669311523,0.2894313335418701,"[0.10260725021362305, 0.1625349521636963]",139576,"[6699648, 274624, 473376]","[48.0, 1.9675588926463001, 3.391528629563822]",1737366836
"[1737366834.7669313, 1737366834.9033163, 1737366835.0494626, 1737366835.1211448, 1737366835.2713928, 1737366835.4067044, 1737366835.5463862, 1737366835.612563]",1737366835.746389,1737366835.746487,1737366837.363884,1737366837.3725402,1737366837.3885107,1.0,8,0.6666948795318604,0.02812361717224121,0.04601240158081055,0.1602480411529541,0.36356115341186523,0.3004770278930664,"[0.10485196113586426, 0.15975522994995117]",143787,"[6901776, 278152, 478536]","[48.0, 1.9344725183778784, 3.328089465667967]",1737366837
"[1737366835.7439046, 1737366835.8849802, 1737366835.9631734, 1737366836.1049843, 1737366836.2592118, 1737366836.3364847, 1737366836.4757488, 1737366836.6123016]",1737366836.7495186,1737366836.749597,1737366838.382333,1737366838.389395,1737366838.4081328,1.0,8,0.6962826251983643,0.02917957305908203,0.0713658332824707,0.15321683883666992,0.3878352642059326,0.2712440490722656,"[0.10502982139587402, 0.15516352653503418]",142651,"[6847248, 268320, 465664]","[48.0, 1.8809542169350373, 3.2643584692711585]",1737366838
"[1737366836.747714, 1737366836.882659, 1737366837.0297542, 1737366837.1009164, 1737366837.254157, 1737366837.391767, 1737366837.4661098, 1737366837.596705]",1737366837.731296,1737366837.7314034,1737366839.316056,1737366839.32407,1737366839.3393047,1.0,8,0.6463210582733154,0.030062198638916016,0.07290172576904297,0.15662789344787598,0.3596017360687256,0.311190128326416,"[0.10087275505065918, 0.14955592155456543]",142047,"[6818256, 264248, 459480]","[48.0, 1.8602856800918006, 3.2347040064204102]",1737366839
"[1737366837.7296493, 1737366837.8662784, 1737366838.01014, 1737366838.0802882, 1737366838.2283683, 1737366838.3612845, 1737366838.4973638, 1737366838.627267]",1737366838.763275,1737366838.7633643,1737366840.3970332,1737366840.4041972,1737366840.4192374,1.0,8,0.6713471412658691,0.022077322006225586,0.04991292953491211,0.1537168025970459,0.3769810199737549,0.31325483322143555,"[0.09809684753417969, 0.14912748336791992]",137572,"[6603456, 259784, 452392]","[48.0, 1.8883493734190098, 3.2884017096502194]",1737366840
"[1737366838.7608974, 1737366838.8976545, 1737366839.045236, 1737366839.1140885, 1737366839.2630575, 1737366839.3980434, 1737366839.530771, 1737366839.6643536]",1737366839.731665,1737366839.7317567,1737366841.339415,1737366841.3495688,1737366841.3681118,1.0,8,0.6562013626098633,0.028770923614501953,0.07633614540100098,0.16130304336547852,0.3670926094055176,0.3153831958770752,"[0.10047268867492676, 0.15151071548461914]",142751,"[6852048, 264840, 461608]","[48.0, 1.855258457033576, 3.2336586083460013]",1737366841
"[1737366839.7301826, 1737366839.866009, 1737366840.006783, 1737366840.0755582, 1737366840.2241015, 1737366840.353561, 1737366840.4843006, 1737366840.6165488]",1737366840.7553108,1737366840.7554138,1737366842.2765446,1737366842.2846434,1737366842.3035047,1.0,8,0.7160303592681885,0.029397964477539062,0.0636754035949707,0.1510000228881836,0.4016454219818115,0.15453839302062988,"[0.08573603630065918, 0.14860010147094727]",139166,"[6679968, 262944, 456512]","[48.0, 1.8894270152192345, 3.280341462713594]",1737366842
"[1737366840.7526295, 1737366840.8907082, 1737366841.0301802, 1737366841.1000502, 1737366841.2512703, 1737366841.382197, 1737366841.5096939, 1737366841.6412928]",1737366841.778135,1737366841.7782025,1737366843.0924008,1737366843.0983953,1737366843.1159294,1.0,8,0.4945821762084961,0.02707815170288086,0.051381826400756836,0.14210057258605957,0.3492603302001953,0.20847058296203613,"[0.09118342399597168, 0.15562868118286133]",143882,"[6906336, 260696, 457592]","[48.0, 1.811873618659735, 3.1803283245993246]",1737366843
"[1737366841.7765803, 1737366841.9119327, 1737366841.9930255, 1737366842.1386626, 1737366842.2894347, 1737366842.424764, 1737366842.499216, 1737366842.6363802]",1737366842.784623,1737366842.7848203,1737366844.3355877,1737366844.3452928,1737366844.3684456,1.0,8,0.24680471420288086,0.028048038482666016,0.07616209983825684,0.17292428016662598,0.40754032135009766,0.31948018074035645,"[0.09839081764221191, 0.15378928184509277]",145054,"[6962592, 263832, 461464]","[48.0, 1.818853668289051, 3.1813255753029908]",1737366844
"[1737366842.775529, 1737366842.9196708, 1737366843.0007782, 1737366843.1480668, 1737366843.3031597, 1737366843.3779426, 1737366843.520159, 1737366843.6550632]",1737366843.724047,1737366843.7241366,1737366845.3652616,1737366845.3734815,1737366845.3816526,1.0,8,0.6803553104400635,0.030029773712158203,0.07615327835083008,0.16518354415893555,0.4016237258911133,0.2789576053619385,"[0.10270571708679199, 0.15701651573181152]",149032,"[7153536, 278080, 481184]","[48.0, 1.8659079929142734, 3.22872940039723]",1737366845
"[1737366843.7219121, 1737366843.8556073, 1737366843.9982986, 1737366844.0654383, 1737366844.2115371, 1737366844.3570683, 1737366844.4893205, 1737366844.6200564]",1737366844.7534478,1737366844.7535362,1737366846.4248686,1737366846.4314003,1737366846.4444137,1.0,8,0.6917917728424072,0.02911520004272461,0.07820916175842285,0.1575465202331543,0.39800310134887695,0.3177154064178467,"[0.09434366226196289, 0.15203571319580078]",134354,"[6448992, 267672, 465464]","[48.0, 1.9922890274945293, 3.4644595620524883]",1737366846
"[1737366844.7507496, 1737366844.8806121, 1737366845.025529, 1737366845.0971603, 1737366845.245937, 1737366845.38714, 1737366845.5176299, 1737366845.6459587]",1737366845.772754,1737366845.7728374,1737366847.3954542,1737366847.4020433,1737366847.4181862,1.0,8,0.7242751121520996,0.029531478881835938,0.04593467712402344,0.14790010452270508,0.39488649368286133,0.24064016342163086,"[0.09230828285217285, 0.1480269432067871]",141009,"[6768432, 255536, 444560]","[48.0, 1.8121963846279316, 3.152706564829195]",1737366847
"[1737366845.770498, 1737366845.8987467, 1737366846.0385034, 1737366846.1712155, 1737366846.2442827, 1737366846.3697634, 1737366846.493822, 1737366846.674671]",1737366846.7386067,1737366846.7387493,1737366848.3713179,1737366848.3842864,1737366848.3982844,1.0,8,0.6462020874023438,0.02740168571472168,0.07150053977966309,0.17170214653015137,0.41884469985961914,0.2923166751861572,"[0.10210895538330078, 0.15523123741149902]",122442,"[5877216, 250688, 435168]","[48.0, 2.0474020352493425, 3.554074582251188]",1737366848
"[1737366846.7360184, 1737366846.8659847, 1737366847.00083, 1737366847.131839, 1737366847.2639706, 1737366847.331329, 1737366847.464878, 1737366847.5982244]",1737366847.7360344,1737366847.7362487,1737366849.2060423,1737366849.2117772,1737366849.2230911,1.0,8,0.6385765075683594,0.023705244064331055,0.0660700798034668,0.14757585525512695,0.37024497985839844,0.2534153461456299,"[0.08334660530090332, 0.11127114295959473]",95245,"[4571760, 195232, 333056]","[48.0, 2.049787390414195, 3.496834479500236]",1737366849
"[1737366847.7333682, 1737366847.865723, 1737366847.9990134, 1737366848.132777, 1737366848.2642562, 1737366848.3315663, 1737366848.4652627, 1737366848.5986285]",1737366848.7347038,1737366848.7348218,1737366850.0226722,1737366850.0280607,1737366850.036207,1.0,8,0.5871632099151611,0.020169973373413086,0.0449986457824707,0.1278829574584961,0.3571932315826416,0.1663975715637207,"[0.06874394416809082, 0.09534215927124023]",84965,"[4078320, 167584, 284288]","[48.0, 1.9723886306126053, 3.3459424468898957]",1737366850
"[1737366848.7321258, 1737366848.8654182, 1737366848.9985611, 1737366849.1327891, 1737366849.264923, 1737366849.3320136, 1737366849.4654114, 1737366849.5987358]",1737366849.736866,1737366849.737048,1737366850.8573918,1737366850.8631523,1737366851.0131814,1.0,8,0.2708163261413574,0.01581120491027832,0.04903125762939453,0.14856672286987305,0.33158206939697266,0.16807031631469727,"[0.06100821495056152, 0.0962686538696289]",86913,"[4171824, 167288, 284760]","[48.0, 1.9247753500627063, 3.276379828103966]",1737366851
"[1737366849.7332952, 1737366849.8664246, 1737366850.0001576, 1737366850.1337905, 1737366850.2653544, 1737366850.3328793, 1737366850.4669445, 1737366850.6000204]",1737366850.759171,1737366850.759255,1737366851.7497,1737366851.754706,1737366852.0125892,1.0,8,0.17901945114135742,0.01785135269165039,0.04865455627441406,0.14441299438476562,0.3361473083496094,0.18307232856750488,"[0.07472372055053711, 0.10290122032165527]",89834,"[4312032, 174760, 298504]","[48.0, 1.945365897099094, 3.3228399047131374]",1737366852
"[1737366850.7338216, 1737366850.8669508, 1737366850.9993505, 1737366851.1344397, 1737366851.20589, 1737366851.3323772, 1737366851.4661636, 1737366851.5994608]",1737366851.7427995,1737366851.748016,1737366852.6461864,1737366852.6521845,1737366853.0093825,1.0,8,0.19866061210632324,0.011358261108398438,0.02857685089111328,0.135528564453125,0.3270986080169678,0.18094468116760254,"[0.07076025009155273, 0.10171341896057129]",89873,"[4313904, 175600, 301072]","[48.0, 1.9538682362889856, 3.349971626628687]",1737366853
"[1737366851.7329435, 1737366851.8663266, 1737366852.0011182, 1737366852.1350393, 1737366852.2158818, 1737366852.3446417, 1737366852.46706, 1737366852.5997043]",1737366852.7368405,1737366852.7370079,1737366853.8708925,1737366853.8812037,1737366854.0161068,1.0,8,0.23858070373535156,0.028841495513916016,0.060985565185546875,0.1681971549987793,0.39029431343078613,0.24076175689697266,"[0.09065389633178711, 0.14795756340026855]",133301,"[6398448, 247512, 432664]","[48.0, 1.8567902716408728, 3.2457670985213913]",1737366854
"[1737366852.7331398, 1737366852.8706079, 1737366853.0164108, 1737366853.1369874, 1737366853.2031941, 1737366853.339787, 1737366853.4719448, 1737366853.6004448]",1737366853.8694077,1737366853.8745568,1737366854.9794393,1737366854.987589,1737366855.0088928,1.0,8,0.2378392219543457,0.027801513671875,0.07350349426269531,0.1468486785888672,0.37589573860168457,0.23090553283691406,"[0.09282064437866211, 0.14834070205688477]",129818,"[6231264, 253224, 435240]","[48.0, 1.9506077739604677, 3.3526937712797915]",1737366855
"[1737366853.733273, 1737366853.867668, 1737366854.0097115, 1737366854.0781827, 1737366854.221145, 1737366854.3458185, 1737366854.4844031, 1737366854.6249068]",1737366854.8311086,1737366854.9616265,1737366856.1358726,1737366856.1418338,1737366856.1645305,1.0,8,0.23946237564086914,0.02884221076965332,0.07153820991516113,0.15309691429138184,0.3858296871185303,0.25761842727661133,"[0.09907221794128418, 0.15032958984375]",133202,"[6393696, 262248, 450888]","[48.0, 1.968799267278269, 3.3849942193060163]",1737366856
"[1737366854.770313, 1737366854.9053361, 1737366855.048742, 1737366855.1194668, 1737366855.2702382, 1737366855.404406, 1737366855.5340178, 1737366855.667427]",1737366855.7421217,1737366855.742225,1737366857.3150272,1737366857.321085,1737366857.337033,1.0,8,0.24549150466918945,0.026752233505249023,0.06773734092712402,0.17033815383911133,0.40576696395874023,0.27787256240844727,"[0.09315013885498047, 0.14798593521118164]",132099,"[6340752, 260976, 448112]","[48.0, 1.975609202189267, 3.392243696015867]",1737366857
"[1737366855.7347093, 1737366855.871898, 1737366856.0059917, 1737366856.1396563, 1737366856.212365, 1737366856.33434, 1737366856.4673436, 1737366856.6008024]",1737366856.737789,1737366856.7378662,1737366858.218945,1737366858.228587,1737366858.2468662,1.0,8,0.635667085647583,0.026364803314208984,0.05926632881164551,0.1486053466796875,0.3593416213989258,0.22339344024658203,"[0.09548783302307129, 0.1490013599395752]",133587,"[6412176, 264856, 453944]","[48.0, 1.9826480121568715, 3.3981150860487923]",1737366858
"[1737366856.7353826, 1737366856.8704846, 1737366857.009578, 1737366857.081028, 1737366857.234324, 1737366857.3654666, 1737366857.497758, 1737366857.6332843]",1737366857.772235,1737366857.772331,1737366859.37251,1737366859.3809664,1737366859.3980768,1.0,8,0.5772848129272461,0.02776932716369629,0.06897091865539551,0.15040087699890137,0.3925282955169678,0.26728320121765137,"[0.09502911567687988, 0.14330077171325684]",130264,"[6252672, 252560, 431088]","[48.0, 1.938831910581588, 3.309341030522631]",1737366859
"[1737366857.7694926, 1737366857.8991156, 1737366858.0387173, 1737366858.1749158, 1737366858.2528412, 1737366858.3879137, 1737366858.5189648, 1737366858.6467524]",1737366858.775492,1737366858.77557,1737366860.347684,1737366860.3532195,1737366860.3674903,1.0,8,0.675055742263794,0.027889251708984375,0.07447648048400879,0.15460991859436035,0.3899507522583008,0.24812746047973633,"[0.0972597599029541, 0.14583516120910645]",130622,"[6269856, 255080, 435752]","[48.0, 1.9528103994732893, 3.3359770942107763]",1737366860
"[1737366858.7736874, 1737366858.9073734, 1737366859.0423348, 1737366859.1838138, 1737366859.2619371, 1737366859.4067993, 1737366859.5367198, 1737366859.668067]",1737366859.7361512,1737366859.7362287,1737366861.2923853,1737366861.3012798,1737366861.3180444,1.0,8,0.6058118343353271,0.027321338653564453,0.060629844665527344,0.1591494083404541,0.3747434616088867,0.3052389621734619,"[0.10191011428833008, 0.15163397789001465]",131009,"[6288432, 265824, 457312]","[48.0, 2.0290514392140997, 3.490691479211352]",1737366861
"[1737366859.7347279, 1737366859.8720307, 1737366860.006123, 1737366860.138331, 1737366860.2132432, 1737366860.3420792, 1737366860.4675126, 1737366860.6013088]",1737366860.7370567,1737366860.7371633,1737366862.3494048,1737366862.3574607,1737366862.3716702,1.0,8,0.672835111618042,0.020506620407104492,0.06017255783081055,0.15122699737548828,0.37337207794189453,0.27982282638549805,"[0.09757637977600098, 0.14649367332458496]",133874,"[6425952, 259800, 443640]","[48.0, 1.9406307423398121, 3.313862288420455]",1737366862
"[1737366860.7346528, 1737366860.8693714, 1737366861.0072844, 1737366861.1445422, 1737366861.222232, 1737366861.358376, 1737366861.4871938, 1737366861.610593]",1737366861.7449822,1737366861.7451148,1737366863.3621876,1737366863.3720627,1737366863.3812,1.0,8,0.655207633972168,0.024810314178466797,0.06449055671691895,0.15144872665405273,0.3738691806793213,0.31524658203125,"[0.0980997085571289, 0.14885687828063965]",135831,"[6519888, 263104, 450528]","[48.0, 1.9369952367279928, 3.31682752832564]",1737366863
"[1737366861.7432742, 1737366861.8727653, 1737366862.0152085, 1737366862.1522744, 1737366862.2294629, 1737366862.358088, 1737366862.4929855, 1737366862.6228724]",1737366862.749329,1737366862.7494318,1737366864.360267,1737366864.367929,1737366864.3870802,1.0,8,0.6809465885162354,0.02797102928161621,0.07379865646362305,0.16591548919677734,0.40106725692749023,0.267101526260376,"[0.09854722023010254, 0.14605951309204102]",131400,"[6307200, 254192, 438416]","[48.0, 1.9344901065449012, 3.3364992389649926]",1737366864
"[1737366862.74763, 1737366862.8728013, 1737366863.0193563, 1737366863.0916047, 1737366863.2302635, 1737366863.3572545, 1737366863.4808922, 1737366863.6082149]",1737366863.7371054,1737366863.737189,1737366865.2732348,1737366865.2802274,1737366865.2964706,1.0,8,0.6183180809020996,0.02687239646911621,0.04721403121948242,0.16042590141296387,0.4029996395111084,0.2674989700317383,"[0.08752179145812988, 0.14142680168151855]",128113,"[6149424, 248408, 428216]","[48.0, 1.938975747972493, 3.342486710950489]",1737366865
"[1737366863.7352226, 1737366863.8700585, 1737366864.0135534, 1737366864.0804572, 1737366864.2165394, 1737366864.3477724, 1737366864.4784083, 1737366864.602116]",1737366864.73856,1737366864.738664,1737366866.3129025,1737366866.3196619,1737366866.338225,1.0,8,0.6631801128387451,0.022323131561279297,0.07052469253540039,0.1618819236755371,0.38377952575683594,0.25920939445495605,"[0.09773135185241699, 0.14707398414611816]",132783,"[6373584, 258816, 446784]","[48.0, 1.9491651792774678, 3.364768080251237]",1737366866
"[1737366864.736504, 1737366864.8710272, 1737366865.0078814, 1737366865.1392896, 1737366865.2150252, 1737366865.3399904, 1737366865.4688094, 1737366865.6019843]",1737366865.7385604,1737366865.738639,1737366867.3059762,1737366867.3106356,1737366867.3277264,1.0,8,0.6516745090484619,0.025626182556152344,0.05932283401489258,0.14932823181152344,0.3585817813873291,0.2755105495452881,"[0.11040091514587402, 0.1538245677947998]",129930,"[6236640, 257528, 444696]","[48.0, 1.9820518740860464, 3.4225813899792197]",1737366867
"[1737366865.7365077, 1737366865.8729298, 1737366866.0111258, 1737366866.074455, 1737366866.2229822, 1737366866.3527, 1737366866.4782119, 1737366866.6078548]",1737366866.7397642,1737366866.7398667,1737366868.2557092,1737366868.2622805,1737366868.27603,1.0,8,0.6659514904022217,0.014390707015991211,0.0397951602935791,0.14193272590637207,0.3580479621887207,0.2387378215789795,"[0.08878898620605469, 0.14665460586547852]",126323,"[6063504, 256984, 441176]","[48.0, 2.034340539727524, 3.492443972989875]",1737366868
"[1737366870.750331, 1737366870.8816733, 1737366871.0101519, 1737366871.139441, 1737366871.269473, 1737366871.402701, 1737366871.4693136, 1737366871.6026337]",1737366871.7424984,1737366871.7427924,1737366873.0459187,1737366873.0532472,1737366873.0705514,1.0,8,0.27031850814819336,0.030527353286743164,0.07274222373962402,0.16402983665466309,0.39875197410583496,0.22566866874694824,"[0.09812569618225098, 0.15320754051208496]",130258,"[6252384, 264608, 457536]","[48.0, 2.031414577223664, 3.512536658017166]",1737366873
"[1737366871.7368963, 1737366871.87128, 1737366872.013428, 1737366872.0810657, 1737366872.2277706, 1737366872.3548174, 1737366872.4722817, 1737366872.6030395]",1737366872.7413085,1737366872.7413778,1737366874.222229,1737366874.2272108,1737366874.2461665,1.0,8,0.23171186447143555,0.027720212936401367,0.061250925064086914,0.1804647445678711,0.40430450439453125,0.2657785415649414,"[0.09983205795288086, 0.15561866760253906]",125508,"[6024384, 265344, 458944]","[48.0, 2.114160053542404, 3.656691206935016]",1737366874
"[1737366872.7376847, 1737366872.8735106, 1737366873.0245407, 1737366873.0853426, 1737366873.2267704, 1737366873.367003, 1737366873.498102, 1737366873.629103]",1737366873.7639205,1737366873.764089,1737366875.399683,1737366875.4063048,1737366875.4246366,1.0,8,0.5682680606842041,0.03078937530517578,0.061972856521606445,0.16786861419677734,0.4083995819091797,0.25974130630493164,"[0.1025705337524414, 0.15739035606384277]",134802,"[6470496, 273408, 470624]","[48.0, 2.0282191658877466, 3.4912241658135637]",1737366875
"[1737366873.7598927, 1737366873.889559, 1737366874.032761, 1737366874.1040525, 1737366874.2499075, 1737366874.3906102, 1737366874.5263, 1737366874.656892]",1737366874.7280807,1737366874.7296467,1737366876.1085038,1737366876.1141865,1737366876.1280084,1.0,8,0.1709294319152832,0.0724937915802002,0.46202874183654785,0.17181015014648438,0.7671792507171631,0.18632984161376953,"[0.0904853343963623, 0.1517024040222168]",126554,"[6074592, 262040, 449560]","[48.0, 2.070578567251924, 3.552317587749103]",1737366876
"[1737366875.7396147, 1737366875.8872132, 1737366876.0193007, 1737366876.0854936, 1737366876.2193851, 1737366876.3485568, 1737366876.479402, 1737366876.612235]",1737366876.7465503,1737366876.7466936,1737366877.8933039,1737366877.9024537,1737366877.9242167,1.0,8,0.27402377128601074,0.028746604919433594,0.07893085479736328,0.17237496376037598,0.4097785949707031,0.18390393257141113,"[0.09333324432373047, 0.15921735763549805]",144167,"[6920016, 277512, 472584]","[48.0, 1.9249342776086067, 3.2780317270942727]",1737366877
"[1737366876.7430818, 1737366876.8779514, 1737366877.02314, 1737366877.098095, 1737366877.2489283, 1737366877.3798668, 1737366877.5220582, 1737366877.5907521]",1737366877.7337995,1737366877.879363,1737366879.0582063,1737366879.0683322,1737366879.0832975,1.0,8,0.27373743057250977,0.02704787254333496,0.07836365699768066,0.15753555297851562,0.39365220069885254,0.2269449234008789,"[0.09314441680908203, 0.15511679649353027]",140004,"[6720192, 270712, 462232]","[48.0, 1.9336018970886546, 3.301562812491072]",1737366879
"[1737366877.7241085, 1737366877.857341, 1737366878.0031753, 1737366878.074579, 1737366878.2206602, 1737366878.3520193, 1737366878.482771, 1737366878.6114721]",1737366878.753257,1737366878.7533886,1737366880.1492498,1737366880.1583974,1737366880.1759403,1.0,8,0.22009563446044922,0.026544809341430664,0.07452011108398438,0.1676955223083496,0.3965902328491211,0.20768404006958008,"[0.09723281860351562, 0.1546928882598877]",134158,"[6439584, 271232, 462944]","[48.0, 2.021735565527214, 3.4507371904769]",1737366880
"[1737366878.7426534, 1737366878.8754127, 1737366879.0195596, 1737366879.0911233, 1737366879.23869, 1737366879.372913, 1737366879.5016356, 1737366879.6329951]",1737366879.7707613,1737366879.7710354,1737366881.2147155,1737366881.2216225,1737366881.237253,1.0,8,0.23806095123291016,0.023752689361572266,0.028893470764160156,0.1345374584197998,0.35052490234375,0.21977996826171875,"[0.09035539627075195, 0.15189790725708008]",132167,"[6344016, 260600, 444440]","[48.0, 1.971747864444226, 3.3627153525463997]",1737366881
