timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737127649.1132872, 1737127649.3129022, 1737127649.5129561, 1737127649.712336, 1737127649.9130075]",1737127650.1647081,1737127650.1648104,1737127650.7717538,1737127650.774512,1737127651.0086644,1.0,5,0.1296067237854004,0.012395143508911133,0.019948482513427734,0.12191653251647949,0.20923495292663574,0.13322687149047852,"[0.044440507888793945, 0.06547856330871582]",53886,"[2586528, 97320, 170248]","[48.0, 1.8060349626990313, 3.159410607578963]",1737127651
"[1737127650.1126163, 1737127650.3113534, 1737127650.5162346, 1737127650.7117352, 1737127650.912912]",1737127651.1638074,1737127651.1639056,1737127651.6935365,1737127651.6961586,1737127652.0080736,1.0,5,0.14900970458984375,0.012614250183105469,0.025107860565185547,0.10554385185241699,0.20200705528259277,0.07019209861755371,"[0.033814191818237305, 0.0556490421295166]",49979,"[2398992, 93104, 164464]","[48.0, 1.8628624022089277, 3.2906620780727907]",1737127652
"[1737127651.1126313, 1737127651.3109603, 1737127651.512123, 1737127651.7126548, 1737127651.9126582]",1737127652.1664767,1737127652.1665497,1737127652.735733,1737127652.738958,1737127653.0082872,1.0,5,0.18205881118774414,0.027681827545166016,0.04111957550048828,0.11274957656860352,0.20852875709533691,0.06171083450317383,"[0.035569190979003906, 0.05672335624694824]",52557,"[2522736, 94816, 164928]","[48.0, 1.8040603535209392, 3.1380786574576174]",1737127653
"[1737127652.1127985, 1737127652.3135579, 1737127652.513411, 1737127652.7133684, 1737127652.9130566]",1737127653.163989,1737127653.1640542,1737127653.6985738,1737127653.7012844,1737127654.0056424,1.0,5,0.16004538536071777,0.010319709777832031,0.02249431610107422,0.10699272155761719,0.20156359672546387,0.07133841514587402,"[0.034864187240600586, 0.05575370788574219]",49937,"[2396976, 91856, 159632]","[48.0, 1.8394376914912791, 3.1966678014298013]",1737127654
"[1737127653.1126423, 1737127653.3145423, 1737127653.510922, 1737127653.7121441, 1737127653.9127283]",1737127654.1630898,1737127654.1631887,1737127654.7651064,1737127654.767328,1737127655.0051568,1.0,5,0.16151690483093262,0.010304927825927734,0.041146039962768555,0.0917959213256836,0.20267200469970703,0.12257814407348633,"[0.04015946388244629, 0.060192108154296875]",48920,"[2348160, 91304, 158664]","[48.0, 1.8663941128372854, 3.2433360588716273]",1737127655
"[1737127654.1128771, 1737127654.3117857, 1737127654.5125265, 1737127654.7131743, 1737127654.912894]",1737127655.1661758,1737127655.1662765,1737127655.759859,1737127655.7625237,1737127656.005137,1.0,5,0.15022778511047363,0.010303020477294922,0.0396120548248291,0.08887004852294922,0.19669747352600098,0.1254868507385254,"[0.03999471664428711, 0.05789756774902344]",52859,"[2537232, 92776, 162344]","[48.0, 1.7551599538394598, 3.0712650636599252]",1737127656
"[1737127655.1126742, 1737127655.3121333, 1737127655.5121126, 1737127655.7132683, 1737127655.9131017]",1737127656.1658578,1737127656.1659582,1737127656.8130221,1737127656.8161514,1737127657.0054355,1.0,5,0.1761012077331543,0.014971733093261719,0.05292534828186035,0.11778879165649414,0.21268892288208008,0.12741899490356445,"[0.04776930809020996, 0.05889177322387695]",50894,"[2442912, 91984, 159440]","[48.0, 1.8073643258537353, 3.132785790073486]",1737127657
"[1737127656.1129172, 1737127656.31471, 1737127656.5134149, 1737127656.7132335, 1737127656.913422]",1737127657.1643908,1737127657.1644876,1737127657.8024774,1737127657.805877,1737127658.0083199,1.0,5,0.17528271675109863,0.015525102615356445,0.03944134712219238,0.09096002578735352,0.20397210121154785,0.13939118385314941,"[0.042107343673706055, 0.06345510482788086]",51198,"[2457504, 92168, 160360]","[48.0, 1.8002265713504433, 3.1321535997499903]",1737127658
"[1737127657.112877, 1737127657.3128297, 1737127657.5126622, 1737127657.7121685, 1737127657.9118087]",1737127658.1629887,1737127658.1631284,1737127658.78169,1737127658.7852917,1737127659.0080576,1.0,5,0.16061925888061523,0.01647210121154785,0.03347468376159668,0.10284209251403809,0.2104172706604004,0.12757062911987305,"[0.04119062423706055, 0.0643317699432373]",49996,"[2399808, 93904, 162832]","[48.0, 1.8782302584206736, 3.2569005520441636]",1737127659
"[1737127658.1117926, 1737127658.3135133, 1737127658.51262, 1737127658.7118967, 1737127658.9117632]",1737127659.1721046,1737127659.172211,1737127659.7816274,1737127659.7850251,1737127660.0088258,1.0,5,0.15243768692016602,0.01840066909790039,0.02880120277404785,0.1054389476776123,0.2117600440979004,0.12741804122924805,"[0.04403567314147949, 0.05635428428649902]",54400,"[2611200, 94064, 165648]","[48.0, 1.7291176470588234, 3.045]",1737127660
"[1737127659.111799, 1737127659.313286, 1737127659.5156708, 1737127659.7125561, 1737127659.9116666]",1737127660.1671772,1737127660.1672857,1737127660.8452196,1737127660.8493595,1737127661.0089812,1.0,5,0.12894177436828613,0.015098094940185547,0.03651714324951172,0.12105655670166016,0.23488163948059082,0.15346860885620117,"[0.05552101135253906, 0.08279848098754883]",74548,"[3578304, 139704, 246040]","[48.0, 1.874014058056554, 3.300423887964801]",1737127661
"[1737127660.1117136, 1737127660.31066, 1737127660.5146375, 1737127660.7116435, 1737127660.9117885]",1737127661.1673965,1737127661.1674926,1737127661.8358576,1737127661.839663,1737127662.010053,1.0,5,0.13315653800964355,0.018102169036865234,0.035796165466308594,0.10844135284423828,0.22273921966552734,0.14937472343444824,"[0.053955793380737305, 0.08633685111999512]",72192,"[3465216, 141856, 249888]","[48.0, 1.9649822695035462, 3.461436170212766]",1737127662
"[1737127661.1116738, 1737127661.3109918, 1737127661.5104885, 1737127661.7117562, 1737127661.9117467]",1737127662.165569,1737127662.1656356,1737127662.876614,1737127662.8828683,1737127663.010567,1.0,5,0.1496584415435791,0.01600170135498047,0.033614397048950195,0.11426687240600586,0.2241649627685547,0.16395950317382812,"[0.06330752372741699, 0.08555459976196289]",76181,"[3656688, 139360, 245856]","[48.0, 1.8293275226106247, 3.2272613906354604]",1737127663
"[1737127662.1122332, 1737127662.3119547, 1737127662.514566, 1737127662.712722, 1737127662.9131444]",1737127663.172027,1737127663.172129,1737127663.8748002,1737127663.881287,1737127664.010273,1.0,5,0.16256451606750488,0.015116691589355469,0.03763723373413086,0.13263678550720215,0.21308541297912598,0.16033363342285156,"[0.06179070472717285, 0.08633041381835938]",74078,"[3555744, 139624, 246984]","[48.0, 1.884824104322471, 3.3341072923135076]",1737127664
"[1737127663.1124544, 1737127663.3138297, 1737127663.5133624, 1737127663.7151837, 1737127663.913529]",1737127664.166744,1737127664.1668417,1737127664.8831317,1737127664.8923025,1737127665.0116591,1.0,5,0.17295026779174805,0.012583255767822266,0.0560605525970459,0.13406014442443848,0.231201171875,0.1475231647491455,"[0.05483722686767578, 0.08617162704467773]",82862,"[3977376, 141984, 247808]","[48.0, 1.7134995534744515, 2.9906108952233836]",1737127665
"[1737127664.1129644, 1737127664.3112826, 1737127664.5145526, 1737127664.7128634, 1737127664.9129837]",1737127665.1671977,1737127665.1672964,1737127665.9217188,1737127665.927048,1737127666.0099432,1.0,5,0.20338153839111328,0.017579317092895508,0.029621124267578125,0.12345695495605469,0.23263859748840332,0.15537762641906738,"[0.05838894844055176, 0.08099889755249023]",70949,"[3405552, 127056, 225712]","[48.0, 1.7908074814303232, 3.181327432381006]",1737127666
"[1737127665.1126106, 1737127665.3128886, 1737127665.5137556, 1737127665.7142153, 1737127665.9129245]",1737127666.167446,1737127666.1675446,1737127666.8740501,1737127666.878074,1737127667.0106585,1.0,5,0.20487213134765625,0.01899123191833496,0.04366898536682129,0.11621809005737305,0.2080245018005371,0.1351613998413086,"[0.05355429649353027, 0.08150124549865723]",73239,"[3515472, 133472, 234624]","[48.0, 1.8224170182553012, 3.2035390980215457]",1737127667
"[1737127666.1131954, 1737127666.3144674, 1737127666.5141678, 1737127666.7125304, 1737127666.9129982]",1737127667.1935756,1737127667.1936722,1737127667.9237306,1737127667.9301617,1737127668.0099995,1.0,5,0.21118521690368652,0.019201278686523438,0.03557991981506348,0.12789034843444824,0.213623046875,0.14893817901611328,"[0.059377431869506836, 0.08152365684509277]",75962,"[3646176, 137048, 240888]","[48.0, 1.8041652405149944, 3.171164529633238]",1737127668
"[1737127667.1173968, 1737127667.2902012, 1737127667.5511649, 1737127667.708793, 1737127667.9253674]",1737127668.155103,1737127668.1552007,1737127668.9544518,1737127668.9628348,1737127669.0106776,1.0,5,0.19362950325012207,0.020287036895751953,0.056609392166137695,0.1378636360168457,0.24504637718200684,0.17897415161132812,"[0.06290888786315918, 0.10316610336303711]",107580,"[5163840, 169904, 306480]","[48.0, 1.5793270124558467, 2.848856664807585]",1737127669
"[1737127668.0877616, 1737127668.3297083, 1737127668.4981902, 1737127668.670787, 1737127668.9107354]",1737127669.1607213,1737127669.1608522,1737127669.9759688,1737127669.9843297,1737127670.012991,1.0,5,0.20453310012817383,0.019805908203125,0.048989295959472656,0.14361357688903809,0.24116969108581543,0.1785411834716797,"[0.06732416152954102, 0.10783600807189941]",117675,"[5648400, 176816, 320656]","[48.0, 1.5025791374548545, 2.7249288294030167]",1737127670
"[1737127669.0803835, 1737127669.24859, 1737127669.5129228, 1737127669.6940403, 1737127669.8561418]",1737127670.1903305,1737127670.1904309,1737127671.0545044,1737127671.0621758,1737127671.0753145,1.0,5,0.20868277549743652,0.024853944778442383,0.05270695686340332,0.12921786308288574,0.27056217193603516,0.19175386428833008,"[0.0651543140411377, 0.11191034317016602]",117699,"[5649552, 183712, 334496]","[48.0, 1.5608628790389043, 2.841961274097486]",1737127671
"[1737127670.109109, 1737127670.2774374, 1737127670.5443244, 1737127670.7238026, 1737127670.8906698]",1737127671.2123263,1737127671.2123957,1737127672.052952,1737127672.063648,1737127672.0710201,1.0,5,0.20915842056274414,0.020229339599609375,0.04130434989929199,0.13059449195861816,0.25427889823913574,0.18633770942687988,"[0.06408524513244629, 0.10946178436279297]",120398,"[5779104, 178688, 326624]","[48.0, 1.4841442548879549, 2.712868984534627]",1737127672
"[1737127671.1401296, 1737127671.300617, 1737127671.5667067, 1737127671.7432814, 1737127671.908304]",1737127672.1637375,1737127672.1638415,1737127673.0422652,1737127673.0503685,1737127673.0577977,1.0,5,0.22320818901062012,0.019025087356567383,0.05994987487792969,0.11839962005615234,0.2682018280029297,0.1935443878173828,"[0.06671881675720215, 0.11124539375305176]",118265,"[5676720, 182464, 331680]","[48.0, 1.5428402316830847, 2.8045491058216716]",1737127673
"[1737127672.082809, 1737127672.2507079, 1737127672.5244303, 1737127672.6996193, 1737127672.880144]",1737127673.2341795,1737127673.2342753,1737127674.0793507,1737127674.0866408,1737127674.0979722,1.0,5,0.20704269409179688,0.022379159927368164,0.056650638580322266,0.11583280563354492,0.26243162155151367,0.18248486518859863,"[0.06345462799072266, 0.1112675666809082]",120264,"[5772672, 180864, 330464]","[48.0, 1.5038914388345639, 2.7478214594558636]",1737127674
"[1737127673.1500835, 1737127673.3303192, 1737127673.591735, 1737127673.7779255, 1737127673.9562778]",1737127674.2211516,1737127674.2212577,1737127675.0542295,1737127675.0613098,1737127675.0681236,1.0,5,0.20941615104675293,0.019815921783447266,0.03993678092956543,0.11779165267944336,0.24157166481018066,0.18934369087219238,"[0.0655832290649414, 0.11133933067321777]",117245,"[5627760, 180912, 332016]","[48.0, 1.5430252889249008, 2.8318137233997187]",1737127675
"[1737127674.1335504, 1737127674.3164678, 1737127674.49398, 1737127674.755737, 1737127674.922763]",1737127675.2370667,1737127675.2371695,1737127676.074137,1737127676.079771,1737127676.0877697,1.0,5,0.20541882514953613,0.022699832916259766,0.04078054428100586,0.12037134170532227,0.25372958183288574,0.18583393096923828,"[0.06549191474914551, 0.11016011238098145]",116880,"[5610240, 180320, 328224]","[48.0, 1.5427789185489391, 2.8082135523613965]",1737127676
"[1737127675.1693966, 1737127675.3305328, 1737127675.5942273, 1737127675.7729418, 1737127675.9424696]",1737127676.1862876,1737127676.186381,1737127676.9756157,1737127676.9804409,1737127677.0070813,1.0,5,0.2218942642211914,0.01763439178466797,0.0498661994934082,0.13634777069091797,0.23307108879089355,0.15280532836914062,"[0.05904960632324219, 0.10726618766784668]",110003,"[5280144, 175240, 319720]","[48.0, 1.5930474623419362, 2.906466187285801]",1737127677
"[1737127676.107401, 1737127676.2781985, 1737127676.520367, 1737127676.7027233, 1737127676.8720105]",1737127677.1981945,1737127677.198274,1737127677.996187,1737127678.0022023,1737127678.0161152,1.0,5,0.1767570972442627,0.01910853385925293,0.03938555717468262,0.12911319732666016,0.25336694717407227,0.17333650588989258,"[0.06898236274719238, 0.11052703857421875]",117001,"[5616048, 180824, 328664]","[48.0, 1.5454910641789386, 2.80907000794865]",1737127678
"[1737127677.121123, 1737127677.2877393, 1737127677.552979, 1737127677.722873, 1737127677.8854995]",1737127678.2075493,1737127678.2076523,1737127678.9880667,1737127678.9943268,1737127679.0070274,1.0,5,0.17713403701782227,0.018895387649536133,0.03987240791320801,0.13185596466064453,0.2517380714416504,0.16376709938049316,"[0.06385493278503418, 0.10885214805603027]",119047,"[5714256, 176496, 322512]","[48.0, 1.4825741093853688, 2.7091148873974147]",1737127679
"[1737127678.121344, 1737127678.297354, 1737127678.5611644, 1737127678.7290761, 1737127678.8930464]",1737127679.224593,1737127679.2246616,1737127680.0341125,1737127680.0383184,1737127680.0474932,1.0,5,0.17655491828918457,0.01886916160583496,0.03786778450012207,0.14609527587890625,0.2669649124145508,0.17174720764160156,"[0.06785416603088379, 0.10879111289978027]",119693,"[5745264, 177640, 323464]","[48.0, 1.4841302331798851, 2.7024470938150102]",1737127680
"[1737127679.1434898, 1737127679.3118026, 1737127679.585023, 1737127679.7409487, 1737127679.9102566]",1737127680.235322,1737127680.2354574,1737127681.0633209,1737127681.0697298,1737127681.0774877,1.0,5,0.1725459098815918,0.01950240135192871,0.04924201965332031,0.1351311206817627,0.26651501655578613,0.18696141242980957,"[0.06905770301818848, 0.11760425567626953]",117776,"[5653248, 182272, 331488]","[48.0, 1.5476158130688764, 2.814563238690395]",1737127681
"[1737127680.1552093, 1737127680.3888252, 1737127680.5615766, 1737127680.7369883, 1737127680.9791222]",1737127681.2178028,1737127681.217899,1737127682.0295737,1737127682.0445497,1737127682.0656455,1.0,5,0.18257737159729004,0.019340991973876953,0.043782949447631836,0.12413692474365234,0.24653315544128418,0.18551206588745117,"[0.06580090522766113, 0.11345100402832031]",125723,"[6034704, 181584, 331632]","[48.0, 1.4443180643159963, 2.6377989707531637]",1737127682
"[1737127681.1390383, 1737127681.3050826, 1737127681.5525694, 1737127681.7226381, 1737127681.9610596]",1737127682.2055798,1737127682.2056813,1737127683.006561,1737127683.0110848,1737127683.0246205,1.0,5,0.18368244171142578,0.020525217056274414,0.026260852813720703,0.12984967231750488,0.23914766311645508,0.17894697189331055,"[0.0688936710357666, 0.11528897285461426]",114874,"[5513952, 185400, 338008]","[48.0, 1.6139422323589323, 2.94242387311315]",1737127683
"[1737127682.1263258, 1737127682.2977624, 1737127682.5541945, 1737127682.719867, 1737127682.9485946]",1737127683.18599,1737127683.186067,1737127684.0084965,1737127684.013648,1737127684.0335407,1.0,5,0.1839916706085205,0.019867420196533203,0.024654865264892578,0.1333174705505371,0.24741315841674805,0.19022750854492188,"[0.07303214073181152, 0.11260008811950684]",117454,"[5637792, 182064, 333520]","[48.0, 1.5500876939056993, 2.839579750370358]",1737127684
"[1737127683.10854, 1737127683.2755382, 1737127683.540776, 1737127683.7158568, 1737127683.8796213]",1737127684.2123485,1737127684.2124443,1737127685.0653422,1737127685.074096,1737127685.0884438,1.0,5,0.20998549461364746,0.02179098129272461,0.037750244140625,0.13637495040893555,0.26308465003967285,0.18050384521484375,"[0.06893563270568848, 0.11244845390319824]",122199,"[5865552, 182480, 332112]","[48.0, 1.493301909180926, 2.7177963813124495]",1737127685
"[1737127684.1362658, 1737127684.3082616, 1737127684.5808055, 1737127684.7438545, 1737127684.9095376]",1737127685.1723597,1737127685.1724946,1737127686.0589445,1737127686.064845,1737127686.0782464,1.0,5,0.22167086601257324,0.020349502563476562,0.05271148681640625,0.13878870010375977,0.2783973217010498,0.18571782112121582,"[0.06840109825134277, 0.11577701568603516]",124820,"[5991360, 186200, 338552]","[48.0, 1.491748117288896, 2.712321743310367]",1737127686
