timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737033436.2994246, 1737033436.5138876, 1737033436.7285068, 1737033436.8683403, 1737033437.0680847]",1737033437.335271,1737033437.335407,1737033438.0927854,1737033438.0977283,1737033439.0108774,1.0,5,0.2355179786682129,0.01505899429321289,0.04730033874511719,0.15004825592041016,0.24355244636535645,0.10138964653015137,"[0.0569300651550293, 0.09916448593139648]",86988,"[4175424, 168768, 291360]","[48.0, 1.9401296730583528, 3.3494275072423783]",1737033439
"[1737033437.3320858, 1737033437.5453222, 1737033437.7588851, 1737033437.904909, 1737033438.1115408]",1737033438.312716,1737033438.3128731,1737033439.1523628,1737033439.1567252,1737033440.01022,1.0,5,0.23654723167419434,0.012980222702026367,0.054201602935791016,0.125108003616333,0.2539482116699219,0.15856003761291504,"[0.06993293762207031, 0.10069012641906738]",91018,"[4368864, 171800, 295032]","[48.0, 1.8875387286031335, 3.2414687204728736]",1737033440
"[1737033438.3090591, 1737033438.528328, 1737033438.7447402, 1737033438.9016392, 1737033439.1097126]",1737033439.3159316,1737033439.3160734,1737033440.1523507,1737033440.1582823,1737033441.011412,1.0,5,0.22412395477294922,0.014247894287109375,0.04132080078125,0.13472795486450195,0.25144004821777344,0.16695404052734375,"[0.07182002067565918, 0.10141873359680176]",91007,"[4368336, 173240, 299448]","[48.0, 1.9035898337490522, 3.29038425615612]",1737033441
"[1737033439.3128686, 1737033439.5260973, 1737033439.738948, 1737033439.8879461, 1737033440.09759]",1737033440.2979996,1737033440.2981443,1737033441.1335654,1737033441.1380663,1737033442.0109468,1.0,5,0.21219372749328613,0.021023988723754883,0.04135608673095703,0.14388084411621094,0.2649369239807129,0.16240310668945312,"[0.0713961124420166, 0.10310745239257812]",90205,"[4329840, 163232, 282464]","[48.0, 1.8095670971675628, 3.131356354969237]",1737033442
"[1737033440.2948039, 1737033440.5071855, 1737033440.7164505, 1737033440.926439, 1737033441.126626]",1737033441.3293476,1737033441.3294876,1737033442.162015,1737033442.1674023,1737033443.010662,1.0,5,0.20255279541015625,0.01702094078063965,0.05134296417236328,0.15691423416137695,0.28950047492980957,0.15947890281677246,"[0.060311079025268555, 0.09768033027648926]",88558,"[4250784, 164576, 286784]","[48.0, 1.858397886131123, 3.2383748503805414]",1737033443
"[1737033441.326052, 1737033441.5392613, 1737033441.747592, 1737033441.900504, 1737033442.0959256]",1737033442.2981524,1737033442.2983031,1737033443.1075208,1737033443.112787,1737033444.0116353,1.0,5,0.21471858024597168,0.0200040340423584,0.039891719818115234,0.1361391544342041,0.2580418586730957,0.14626193046569824,"[0.07113432884216309, 0.09796929359436035]",88079,"[4227792, 166424, 290168]","[48.0, 1.8894855754493125, 3.294406158108062]",1737033444
"[1737033442.2953372, 1737033442.5066648, 1737033442.712038, 1737033442.9187155, 1737033443.1142936]",1737033443.3218787,1737033443.3220391,1737033444.1374042,1737033444.1424186,1737033445.012323,1.0,5,0.21025490760803223,0.018787384033203125,0.02988266944885254,0.14502787590026855,0.2581048011779785,0.15819358825683594,"[0.0708611011505127, 0.09923577308654785]",87543,"[4202064, 167344, 291792]","[48.0, 1.9115634602423952, 3.3331277200918406]",1737033445
"[1737033443.317784, 1737033443.5319042, 1737033443.7368152, 1737033443.9473515, 1737033444.1411717]",1737033444.3451936,1737033444.345342,1737033445.1803174,1737033445.1864104,1737033446.010352,1.0,5,0.21609187126159668,0.021471738815307617,0.05340075492858887,0.14503216743469238,0.28554725646972656,0.14946675300598145,"[0.0666053295135498, 0.09850835800170898]",90254,"[4332192, 162360, 283384]","[48.0, 1.7989230394220754, 3.1398497573514748]",1737033446
"[1737033444.341735, 1737033444.55818, 1737033444.7745655, 1737033444.9229949, 1737033445.1318178]",1737033445.3426516,1737033445.3427525,1737033446.1956496,1737033446.2009099,1737033447.0102348,1.0,5,0.2177574634552002,0.02379131317138672,0.040953874588012695,0.1552262306213379,0.283172607421875,0.17083024978637695,"[0.06733322143554688, 0.09734106063842773]",89972,"[4318656, 163440, 286608]","[48.0, 1.8165651536033434, 3.1855243853643356]",1737033447
"[1737033445.3406835, 1737033445.5659328, 1737033445.7132213, 1737033445.943097, 1737033446.153295]",1737033446.2912116,1737033446.2913733,1737033447.1352453,1737033447.1432137,1737033448.011014,1.0,5,0.24953985214233398,0.013011932373046875,0.03557252883911133,0.130507230758667,0.24585390090942383,0.1659083366394043,"[0.06259584426879883, 0.1005868911743164]",92946,"[4461408, 172904, 298696]","[48.0, 1.8602629483786284, 3.213650937103264]",1737033448
"[1737033446.2870667, 1737033446.4975715, 1737033446.7021823, 1737033446.8543787, 1737033447.054475]",1737033447.3192165,1737033447.3193612,1737033448.1454241,1737033448.150603,1737033449.0124466,1.0,5,0.2208571434020996,0.012806415557861328,0.032510995864868164,0.15387415885925293,0.26492905616760254,0.15508055686950684,"[0.06592011451721191, 0.09848213195800781]",85645,"[4110960, 166176, 289376]","[48.0, 1.9402883997898301, 3.378784517484967]",1737033449
"[1737033447.3159041, 1737033447.5219228, 1737033447.7307856, 1737033447.8868918, 1737033448.1478312]",1737033448.3390982,1737033448.3392334,1737033449.1109061,1737033449.1166852,1737033450.0121033,1.0,5,0.2091200351715088,0.02104926109313965,0.04417085647583008,0.13846731185913086,0.25490641593933105,0.1322040557861328,"[0.06075096130371094, 0.09383583068847656]",91045,"[4370160, 161576, 280840]","[48.0, 1.7746828491405349, 3.0846284804217694]",1737033450
"[1737033448.3356526, 1737033448.53741, 1737033448.73637, 1737033448.934918, 1737033449.118926]",1737033449.304596,1737033449.3047585,1737033450.1015012,1737033450.10645,1737033451.0145571,1.0,5,0.19795894622802734,0.018937110900878906,0.055403947830200195,0.16123437881469727,0.3046910762786865,0.13059020042419434,"[0.055129289627075195, 0.0890035629272461]",75753,"[3636144, 152032, 264448]","[48.0, 2.0069436193946113, 3.490924451836891]",1737033451
"[1737033449.301173, 1737033449.5054657, 1737033449.6969936, 1737033449.8964837, 1737033450.0969875]",1737033450.3010762,1737033450.301182,1737033450.91288,1737033450.916124,1737033452.0095737,1.0,5,0.16430354118347168,0.019036293029785156,0.02533888816833496,0.11141157150268555,0.21925973892211914,0.09312868118286133,"[0.044280052185058594, 0.07304811477661133]",62382,"[2994336, 124280, 213016]","[48.0, 1.9922413516719566, 3.414702959186945]",1737033452
"[1737033450.2985227, 1737033450.4968975, 1737033450.6979315, 1737033450.896721, 1737033451.0972257]",1737033451.3000934,1737033451.3002985,1737033451.9982386,1737033452.0025098,1737033453.0059643,1.0,5,0.18427515029907227,0.017148256301879883,0.04212641716003418,0.11145353317260742,0.23530077934265137,0.13141202926635742,"[0.05487513542175293, 0.0726771354675293]",52789,"[2533872, 103024, 174640]","[48.0, 1.9516187084430467, 3.308264979446476]",1737033453
"[1737033451.2972803, 1737033451.4970803, 1737033451.6979437, 1737033451.8971682, 1737033452.0971704]",1737033452.3019803,1737033452.3021305,1737033452.9819202,1737033452.9848375,1737033454.0097272,1.0,5,0.18475580215454102,0.01692485809326172,0.037384748458862305,0.11719632148742676,0.23647308349609375,0.12067890167236328,"[0.0500185489654541, 0.06762075424194336]",53474,"[2566752, 104808, 178600]","[48.0, 1.959980551295957, 3.339940905860792]",1737033454
"[1737033452.2984498, 1737033452.4983866, 1737033452.698945, 1737033452.8980339, 1737033453.099141]",1737033453.3018527,1737033453.301997,1737033453.9639292,1737033453.9681182,1737033455.0112207,1.0,5,0.19220733642578125,0.01794910430908203,0.04092216491699219,0.11733293533325195,0.2420048713684082,0.10507607460021973,"[0.042708396911621094, 0.06198453903198242]",59097,"[2836656, 106160, 181168]","[48.0, 1.796368681997394, 3.065604006971589]",1737033455
"[1737033453.2989762, 1737033453.4984841, 1737033453.6995943, 1737033453.8975317, 1737033454.0981324]",1737033454.301248,1737033454.3014202,1737033454.967776,1737033454.9722092,1737033456.0108976,1.0,5,0.19050049781799316,0.0182492733001709,0.03830361366271973,0.11438798904418945,0.2380352020263672,0.10826992988586426,"[0.048110008239746094, 0.06452703475952148]",57067,"[2739216, 110072, 187640]","[48.0, 1.9288205092259976, 3.2880649061629312]",1737033456
"[1737033454.298098, 1737033454.500781, 1737033454.700194, 1737033454.9097962, 1737033455.098147]",1737033455.3016644,1737033455.3018084,1737033455.9942195,1737033456.000064,1737033457.0095665,1.0,5,0.19024109840393066,0.012214183807373047,0.03174400329589844,0.14337992668151855,0.24593305587768555,0.09225583076477051,"[0.05195760726928711, 0.08885979652404785]",80261,"[3852528, 149432, 261080]","[48.0, 1.8618257933491982, 3.2528874546791093]",1737033457
"[1737033455.2982943, 1737033455.507363, 1737033455.702142, 1737033455.9049416, 1737033456.100313]",1737033456.3015628,1737033456.3017054,1737033457.0950315,1737033457.102271,1737033458.0113962,1.0,5,0.23299694061279297,0.012278079986572266,0.0299532413482666,0.1402721405029297,0.24983501434326172,0.1320056915283203,"[0.0643775463104248, 0.09448051452636719]",85040,"[4081920, 162624, 278624]","[48.0, 1.912323612417686, 3.276387582314205]",1737033458
"[1737033456.2984276, 1737033456.5047617, 1737033456.710788, 1737033456.910973, 1737033457.118641]",1737033457.3388252,1737033457.338964,1737033458.148736,1737033458.1530557,1737033459.0109847,1.0,5,0.2412869930267334,0.014127254486083984,0.05107450485229492,0.14723563194274902,0.2451951503753662,0.13607501983642578,"[0.0669856071472168, 0.09747910499572754]",87370,"[4193760, 166944, 287808]","[48.0, 1.9107702872839647, 3.294128419365915]",1737033459
"[1737033457.3354676, 1737033457.549149, 1737033457.7584817, 1737033457.903488, 1737033458.1656594]",1737033458.3031867,1737033458.303333,1737033459.0245578,1737033459.031867,1737033460.0107217,1.0,5,0.2103738784790039,0.016434431076049805,0.05333065986633301,0.14218497276306152,0.2399585247039795,0.09248709678649902,"[0.05791497230529785, 0.09798836708068848]",85449,"[4101552, 167840, 289312]","[48.0, 1.9642125712413252, 3.3857856733256093]",1737033460
"[1737033458.2998638, 1737033458.5087824, 1737033458.7048109, 1737033458.8994946, 1737033459.099266]",1737033459.3041687,1737033459.3043153,1737033460.1195614,1737033460.1246777,1737033461.0103347,1.0,5,0.2113800048828125,0.01434636116027832,0.05200028419494629,0.15700984001159668,0.2846691608428955,0.14342021942138672,"[0.05732083320617676, 0.09706830978393555]",83378,"[4002144, 165456, 283056]","[48.0, 1.9844083571205833, 3.3948523591355033]",1737033461
"[1737033459.300537, 1737033459.5108943, 1737033459.7227786, 1737033459.9306211, 1737033460.132352]",1737033460.3378155,1737033460.3379464,1737033461.1154878,1737033461.1209812,1737033462.0105848,1.0,5,0.2141735553741455,0.011627435684204102,0.0425717830657959,0.1346585750579834,0.24789047241210938,0.14245200157165527,"[0.05868029594421387, 0.0914764404296875]",80023,"[3841104, 158152, 270344]","[48.0, 1.9763318046061757, 3.3783287304899843]",1737033462
"[1737033460.3346472, 1737033460.5371964, 1737033460.7400703, 1737033460.9530683, 1737033461.1485584]",1737033461.3423424,1737033461.342499,1737033462.1320748,1737033462.1355622,1737033463.0108073,1.0,5,0.2017223834991455,0.013290643692016602,0.036516427993774414,0.1446065902709961,0.2586667537689209,0.15162038803100586,"[0.0641627311706543, 0.09168744087219238]",81544,"[3914112, 159920, 273392]","[48.0, 1.9611498086922399, 3.3526930246247426]",1737033463
"[1737033461.338842, 1737033461.5470111, 1737033461.7489684, 1737033461.9719539, 1737033462.1665957]",1737033462.3039045,1737033462.3041024,1737033463.148925,1737033463.153888,1737033464.0071692,1.0,5,0.23425793647766113,0.012198209762573242,0.048723697662353516,0.14224720001220703,0.2701900005340576,0.1573488712310791,"[0.06738638877868652, 0.0969233512878418]",81181,"[3896688, 163088, 280432]","[48.0, 2.0089429792685483, 3.4544043556989936]",1737033464
"[1737033462.2998824, 1737033462.509471, 1737033462.7034855, 1737033462.9072337, 1737033463.0994494]",1737033463.3032477,1737033463.303401,1737033464.105213,1737033464.1088448,1737033465.010002,1.0,5,0.20107173919677734,0.017986059188842773,0.05009579658508301,0.14246606826782227,0.27419281005859375,0.14743375778198242,"[0.06686878204345703, 0.09087300300598145]",80793,"[3878064, 155600, 266288]","[48.0, 1.9259094228460387, 3.2959291027688042]",1737033465
"[1737033463.2998073, 1737033463.5103056, 1737033463.7096968, 1737033463.9235306, 1737033464.1138275]",1737033464.31192,1737033464.3120635,1737033465.102983,1737033465.1090357,1737033466.006613,1.0,5,0.2085270881652832,0.015323400497436523,0.0408477783203125,0.1458590030670166,0.265347957611084,0.13431072235107422,"[0.06592488288879395, 0.09296870231628418]",86269,"[4140912, 162024, 276328]","[48.0, 1.8781253984629473, 3.203097288713211]",1737033466
"[1737033464.3084288, 1737033464.5142746, 1737033464.717429, 1737033464.9232426, 1737033465.1248467]",1737033465.3156765,1737033465.3158205,1737033466.059997,1737033466.064877,1737033467.006081,1.0,5,0.20484471321105957,0.014422893524169922,0.031295061111450195,0.1342313289642334,0.2432112693786621,0.1194925308227539,"[0.05505776405334473, 0.09518671035766602]",80525,"[3865200, 159960, 275288]","[48.0, 1.9864638311083513, 3.4186650108661905]",1737033467
"[1737033465.3127844, 1737033465.513612, 1737033465.7222342, 1737033465.922409, 1737033466.1069543]",1737033466.303499,1737033466.3036366,1737033467.116443,1737033467.1209552,1737033468.010498,1.0,5,0.2279524803161621,0.013566970825195312,0.031186342239379883,0.15044713020324707,0.26203107833862305,0.14946413040161133,"[0.06140756607055664, 0.09249186515808105]",83410,"[4003680, 156336, 270128]","[48.0, 1.874307636973984, 3.238556527994245]",1737033468
"[1737033466.3003771, 1737033466.5113983, 1737033466.707881, 1737033466.912927, 1737033467.106015]",1737033467.3050265,1737033467.305184,1737033468.1075952,1737033468.1126845,1737033469.0077298,1.0,5,0.23286962509155273,0.02087545394897461,0.051087379455566406,0.15502285957336426,0.2570230960845947,0.14042305946350098,"[0.05819964408874512, 0.09201574325561523]",80089,"[3844272, 158264, 271672]","[48.0, 1.9761015869844798, 3.392126259536266]",1737033469
"[1737033467.3016586, 1737033467.511091, 1737033467.7044442, 1737033467.905145, 1737033468.1005986]",1737033468.3046596,1737033468.3048635,1737033469.1766856,1737033469.181354,1737033470.0063837,1.0,5,0.24060654640197754,0.022051095962524414,0.052208900451660156,0.14221858978271484,0.27292728424072266,0.16394495964050293,"[0.07310295104980469, 0.1019129753112793]",78832,"[3783936, 160624, 276432]","[48.0, 2.037548203775117, 3.5065963060686016]",1737033470
"[1737033468.3016622, 1737033468.510965, 1737033468.7165513, 1737033468.9178545, 1737033469.1067786]",1737033469.306377,1737033469.3065312,1737033470.0807626,1737033470.0853543,1737033471.012507,1.0,5,0.22803688049316406,0.012018203735351562,0.02428722381591797,0.1314411163330078,0.24591803550720215,0.13093996047973633,"[0.05789685249328613, 0.09224438667297363]",79851,"[3832848, 159200, 273600]","[48.0, 1.993713291004496, 3.4263816357966714]",1737033471
"[1737033473.3154855, 1737033473.5090256, 1737033473.7045956, 1737033473.9012802, 1737033474.10119]",1737033474.3081918,1737033474.3084984,1737033475.536205,1737033475.5414598,1737033475.549826,1.0,5,0.2409193515777588,0.02534937858581543,0.04459095001220703,0.22433829307556152,0.3583383560180664,0.15367674827575684,"[0.06774377822875977, 0.10068225860595703]",83932,"[4028736, 173336, 299608]","[48.0, 2.0651956345613116, 3.56965162274222]",1737033475
"[1737033474.3020508, 1737033474.509955, 1737033474.7158267, 1737033474.919972, 1737033475.1025054]",1737033475.3131435,1737033475.3133602,1737033476.3111732,1737033476.3156173,1737033476.3308225,1.0,5,0.19116663932800293,0.01954174041748047,0.05434370040893555,0.1650993824005127,0.3019754886627197,0.11529278755187988,"[0.06151890754699707, 0.09777665138244629]",78519,"[3768912, 170192, 293424]","[48.0, 2.1675263312064597, 3.7369808581362474]",1737033476
"[1737033475.3028393, 1737033475.5149863, 1737033475.717062, 1737033475.9321575, 1737033476.1292324]",1737033476.3267164,1737033476.3267806,1737033477.1604874,1737033477.1650362,1737033477.1779766,1.0,5,0.21293091773986816,0.02258467674255371,0.04244637489318848,0.15912532806396484,0.2871510982513428,0.14962553977966309,"[0.06993627548217773, 0.09901547431945801]",78903,"[3787344, 171680, 296000]","[48.0, 2.1758361532514607, 3.7514416435370013]",1737033477
"[1737033476.3250473, 1737033476.530681, 1737033476.7395902, 1737033476.9557648, 1737033477.15584]",1737033477.2933602,1737033477.2935016,1737033478.1343894,1737033478.1390514,1737033478.1478329,1.0,5,0.23892664909362793,0.015418052673339844,0.03819417953491211,0.13577818870544434,0.2595710754394531,0.16237282752990723,"[0.0658724308013916, 0.09718489646911621]",81062,"[3890976, 168432, 288400]","[48.0, 2.0778169795958648, 3.5577705953467715]",1737033478
"[1737033477.2900043, 1737033477.4977016, 1737033477.7075186, 1737033477.7826214, 1737033478.2090485]",1737033478.308443,1737033478.3086421,1737033479.0741572,1737033479.079026,1737033479.0870736,1.0,5,0.208388090133667,0.015698671340942383,0.034856557846069336,0.1474590301513672,0.2625765800476074,0.11983752250671387,"[0.060606956481933594, 0.0962677001953125]",84046,"[4034208, 164184, 281752]","[48.0, 1.9535016538562215, 3.3523546629226852]",1737033479
"[1737033478.3047693, 1737033478.5185375, 1737033478.7170293, 1737033478.9137113, 1737033479.1120727]",1737033479.3117986,1737033479.3119488,1737033480.1624084,1737033480.16731,1737033480.1777492,1.0,5,0.24597573280334473,0.022426128387451172,0.041774749755859375,0.14930033683776855,0.2815132141113281,0.14014077186584473,"[0.06265425682067871, 0.10176467895507812]",87533,"[4201584, 171080, 292328]","[48.0, 1.9544628882821335, 3.3396319102509913]",1737033480
"[1737033479.3082364, 1737033479.5194368, 1737033479.7373023, 1737033479.8796003, 1737033480.0872128]",1737033480.2924387,1737033480.2925706,1737033481.1073027,1737033481.1111226,1737033481.1217377,1.0,5,0.20334672927856445,0.019714832305908203,0.04088950157165527,0.14585518836975098,0.2735757827758789,0.1472187042236328,"[0.07040977478027344, 0.09966731071472168]",86792,"[4166016, 170680, 291512]","[48.0, 1.9665406949949304, 3.358742741266476]",1737033481
"[1737033480.289263, 1737033480.4994829, 1737033480.7117784, 1737033480.9171739, 1737033481.1119595]",1737033481.3103335,1737033481.310484,1737033482.067632,1737033482.0715275,1737033482.0830288,1.0,5,0.20419883728027344,0.02004837989807129,0.0416259765625,0.1374661922454834,0.26535606384277344,0.11555099487304688,"[0.05942821502685547, 0.09481692314147949]",81369,"[3905712, 163656, 280424]","[48.0, 2.0112819378387345, 3.446324767417567]",1737033482
"[1737033481.307808, 1737033481.5161743, 1737033481.7266188, 1737033481.9380674, 1737033482.1326864]",1737033482.3327289,1737033482.332876,1737033483.1625345,1737033483.1667433,1737033483.1776156,1.0,5,0.22542905807495117,0.013105154037475586,0.05133795738220215,0.13962936401367188,0.27369070053100586,0.1468653678894043,"[0.06111931800842285, 0.09758186340332031]",84659,"[4063632, 165752, 282872]","[48.0, 1.9578780755737724, 3.3413104336219424]",1737033483
