timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736610426.6078076, 1736610426.7807932, 1736610426.8776932, 1736610427.044901, 1736610427.135669, 1736610427.317013, 1736610427.5021558]",1736610430.7128713,1736610430.7129452,1736610436.4544604,1736610436.4611804,1736610436.4778986,1.0,7,0.4330580234527588,0.06295537948608398,0.291210412979126,0.32976794242858887,0.49356842041015625,"[0.5221881866455078, 0.5517392158508301]","[0.11892509460449219, 0.1606760025024414]",110565,"[16, 16, 16]","[0.00014471125582236693, 0.00014471125582236693, 0.00014471125582236693]",1736610436
"[1736610427.594871, 1736610427.6975403, 1736610427.8242414, 1736610428.0456307, 1736610428.1487439, 1736610428.3426182, 1736610428.4287896]",1736610432.2454295,1736610432.2456145,1736610438.169126,1736610438.182939,1736610438.2038374,1.0,7,0.5969979763031006,0.04384970664978027,0.19710373878479004,0.2667043209075928,0.3192415237426758,"[0.7319965362548828, 0.5682234764099121]","[0.17418408393859863, 0.23386669158935547]",187265,"[16, 16, 16]","[8.544041865805142e-05, 8.544041865805142e-05, 8.544041865805142e-05]",1736610438
"[1736610428.5951726, 1736610428.7756486, 1736610428.8528857, 1736610429.0603964, 1736610429.1337752, 1736610429.3171453, 1736610429.4119372]",1736610433.6719003,1736610433.6719923,1736610439.6318033,1736610439.6417036,1736610439.6631618,1.0,7,0.4374871253967285,0.03045368194580078,0.37491893768310547,0.2624967098236084,0.45603275299072266,"[0.6078345775604248, 0.5414631366729736]","[0.12253856658935547, 0.1878349781036377]",152876,"[16, 16, 16]","[0.00010465998587090191, 0.00010465998587090191, 0.00010465998587090191]",1736610439
"[1736610429.6044748, 1736610429.7034354, 1736610429.9321709, 1736610430.0771136, 1736610430.1760075, 1736610430.2805934, 1736610430.478274]",1736610435.0989807,1736610435.0990438,1736610441.2759972,1736610441.2913837,1736610441.3052495,1.0,7,0.4485771656036377,0.15885019302368164,0.1106271743774414,0.30891942977905273,0.5891492366790771,"[0.6749436855316162, 0.5230538845062256]","[0.18260836601257324, 0.25755858421325684]",210275,"[16, 16, 16]","[7.609083343240994e-05, 7.609083343240994e-05, 7.609083343240994e-05]",1736610441
"[1736610430.5734856, 1736610430.6678631, 1736610430.8919148, 1736610431.0289853, 1736610431.114355, 1736610431.2801487, 1736610431.4579916]",1736610436.4582858,1736610436.4583502,1736610442.7273378,1736610442.7396896,1736610442.7640731,1.0,7,0.5415694713592529,0.02400994300842285,0.3804972171783447,0.3148922920227051,0.5647969245910645,"[0.55653977394104, 0.5168569087982178]","[0.15197134017944336, 0.22088336944580078]",178403,"[16, 16, 16]","[8.968459050576504e-05, 8.968459050576504e-05, 8.968459050576504e-05]",1736610442
"[1736610431.6476777, 1736610431.738077, 1736610431.9616523, 1736610432.0452783, 1736610432.2012262, 1736610432.353152, 1736610432.5155497]",1736610438.1773562,1736610438.177451,1736610444.1418648,1736610444.1490805,1736610444.1678345,1.0,7,0.4341754913330078,0.058655738830566406,0.3278834819793701,0.25862550735473633,0.4536018371582031,"[0.5951416492462158, 0.47586536407470703]","[0.13667798042297363, 0.20015501976013184]",154351,"[16, 16, 16]","[0.00010365984023427124, 0.00010365984023427124, 0.00010365984023427124]",1736610444
"[1736610432.600592, 1736610432.789948, 1736610432.8767526, 1736610433.001834, 1736610433.1662111, 1736610433.327907, 1736610433.4751678]",1736610439.6373484,1736610439.6374311,1736610445.340724,1736610445.3488374,1736610445.3698971,1.0,7,0.45921945571899414,0.04644060134887695,0.37611985206604004,0.2948882579803467,0.5376267433166504,"[0.463303804397583, 0.416367769241333]","[0.12037348747253418, 0.1923224925994873]",143694,"[16, 16, 16]","[0.00011134772502679304, 0.00011134772502679304, 0.00011134772502679304]",1736610445
"[1736610433.6216445, 1736610433.7968874, 1736610433.9232144, 1736610434.0007856, 1736610434.206542, 1736610434.3606567, 1736610434.4426749]",1736610441.283191,1736610441.283345,1736610446.3824155,1736610446.3878448,1736610446.4018831,1.0,7,0.40130019187927246,0.019882678985595703,0.32931065559387207,0.28934240341186523,0.48107409477233887,"[0.3599240779876709, 0.4151291847229004]","[0.10937213897705078, 0.1532750129699707]",125873,"[16, 16, 16]","[0.0001271122480595521, 0.0001271122480595521, 0.0001271122480595521]",1736610446
"[1736610434.6068232, 1736610434.7923114, 1736610434.894664, 1736610435.0501573, 1736610435.1393418, 1736610435.3074698, 1736610435.470346]",1736610442.7333367,1736610442.7334175,1736610447.2703454,1736610447.279135,1736610447.2911894,1.0,7,0.4126601219177246,0.018399477005004883,0.34008097648620605,0.2692067623138428,0.4268636703491211,"[0.31719160079956055, 0.32453227043151855]","[0.08766341209411621, 0.15402960777282715]",130880,"[16, 16, 16]","[0.00012224938875305622, 0.00012224938875305622, 0.00012224938875305622]",1736610447
"[1736610435.6319244, 1736610435.80998, 1736610435.912157, 1736610436.012, 1736610436.1890337, 1736610436.3392293, 1736610436.4982967]",1736610444.1458066,1736610444.1458714,1736610448.5014899,1736610448.50802,1736610448.5254645,1.0,7,0.34716320037841797,0.04233956336975098,0.22683501243591309,0.22952651977539062,0.3734159469604492,"[0.6281328201293945, 0.37354159355163574]","[0.08691644668579102, 0.14034819602966309]",118215,"[16, 16, 16]","[0.00013534661421985366, 0.00013534661421985366, 0.00013534661421985366]",1736610448
"[1736610436.5766768, 1736610436.758663, 1736610436.8433416, 1736610437.0132053, 1736610437.1730962, 1736610437.2536483, 1736610437.414813]",1736610445.3463352,1736610445.3464863,1736610449.4972606,1736610449.5028691,1736610449.5137203,1.0,7,0.45667099952697754,0.026494741439819336,0.15976262092590332,0.1991283893585205,0.25936317443847656,"[0.3199787139892578, 0.45066165924072266]","[0.07697677612304688, 0.14206624031066895]",123989,"[16, 16, 16]","[0.00012904370549000316, 0.00012904370549000316, 0.00012904370549000316]",1736610449
"[1736610437.5786328, 1736610437.7711923, 1736610437.8538253, 1736610438.0446317, 1736610438.125363, 1736610438.29253, 1736610438.4577832]",1736610446.3856175,1736610446.3858144,1736610450.2214196,1736610450.2279294,1736610450.240205,1.0,7,0.4637019634246826,0.025523900985717773,0.15558314323425293,0.360973596572876,0.40928006172180176,"[0.2507193088531494, 0.2617921829223633]","[0.07473254203796387, 0.13164377212524414]",138580,"[16, 16, 16]","[0.00011545677586953385, 0.00011545677586953385, 0.00011545677586953385]",1736610450
"[1736610438.619321, 1736610438.8002071, 1736610438.8976228, 1736610439.0769215, 1736610439.172032, 1736610439.3348632, 1736610439.4934244]",1736610447.278915,1736610447.2791145,1736610450.8508766,1736610450.8577147,1736610451.007371,1.0,7,0.3339090347290039,0.04043984413146973,0.2145862579345703,0.20448803901672363,0.34067416191101074,"[0.20885205268859863, 0.25542426109313965]","[0.05894351005554199, 0.10392141342163086]",109041,"[16, 16, 16]","[0.00014673379737896753, 0.00014673379737896753, 0.00014673379737896753]",1736610451
"[1736610439.5730703, 1736610439.753838, 1736610439.8312187, 1736610440.0280776, 1736610440.166363, 1736610440.3277552, 1736610440.4069276]",1736610448.5049775,1736610448.5051847,1736610451.303513,1736610451.308138,1736610452.0124032,1.0,7,0.3935413360595703,0.02858448028564453,0.12517046928405762,0.1783745288848877,0.35645341873168945,"[0.14825057983398438, 0.14928793907165527]","[0.05319499969482422, 0.0989999771118164]",92082,"[16, 16, 16]","[0.0001737581720640299, 0.0001737581720640299, 0.0001737581720640299]",1736610452
"[1736610440.5553033, 1736610440.7040625, 1736610440.8793697, 1736610440.9952414, 1736610441.1102135, 1736610441.2444222, 1736610441.3821037]",1736610449.5005367,1736610449.5005984,1736610451.5705817,1736610451.5742443,1736610453.0055535,1.0,7,0.1788640022277832,0.01694512367248535,0.14298224449157715,0.10983085632324219,0.3075063228607178,"[0.11661124229431152, 0.11949992179870605]","[0.00987696647644043, 0.017127037048339844]",11645,"[16, 16, 16]","[0.0013739802490339201, 0.0013739802490339201, 0.0013739802490339201]",1736610453
"[1736610441.5840933, 1736610441.7365215, 1736610441.9088972, 1736610441.9837444, 1736610442.125262, 1736610442.329058, 1736610442.443677]",1736610450.2251909,1736610450.2252748,1736610451.8209255,1736610451.8219004,1736610454.0050142,1.0,7,0.17909598350524902,0.014090776443481445,0.12479496002197266,0.09912991523742676,0.2697603702545166,"[0.11553597450256348, 0.1125946044921875]","[0.006869792938232422, 0.010853290557861328]",5753,"[16, 16, 16]","[0.0027811576568746743, 0.0027811576568746743, 0.0027811576568746743]",1736610454
