timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737127358.6862695, 1737127358.9049456, 1737127359.0766964, 1737127359.2425046, 1737127359.5091913]",1737127359.7761142,1737127359.7762904,1737127361.0863216,1737127361.09788,1737127361.2290099,1.0,5,0.5736815929412842,0.05031704902648926,0.09075260162353516,0.13017988204956055,0.20977473258972168,0.24585533142089844,"[0.0622563362121582, 0.11416840553283691]",130403,"[6259344, 191424, 345664]","[48.0, 1.4679416884580876, 2.6507365628091377]",1737127361
"[1737127359.6928027, 1737127359.8676548, 1737127360.057663, 1737127360.3350582, 1737127360.5226874]",1737127360.8065596,1737127360.80677,1737127361.9035234,1737127361.912739,1737127362.014945,1.0,5,0.18337249755859375,0.019883394241333008,0.03814530372619629,0.12070131301879883,0.2448577880859375,0.19534945487976074,"[0.06993365287780762, 0.11516642570495605]",133134,"[6390432, 187168, 339264]","[48.0, 1.4058617633361876, 2.548289693091171]",1737127362
"[1737127360.7098083, 1737127360.899508, 1737127361.0757434, 1737127361.3230574, 1737127361.5087895]",1737127361.9002771,1737127361.9030983,1737127362.790729,1737127362.79975,1737127363.012869,1.0,5,0.2156977653503418,0.02894878387451172,0.03566288948059082,0.14366698265075684,0.27135276794433594,0.19369244575500488,"[0.07037162780761719, 0.11542558670043945]",132007,"[6336336, 192696, 348024]","[48.0, 1.4597407713227328, 2.636405645155181]",1737127363
"[1737127361.7678154, 1737127361.9563534, 1737127362.1424232, 1737127362.40982, 1737127362.5790863]",1737127362.8561332,1737127362.8562348,1737127363.6783113,1737127363.685959,1737127364.013482,1.0,5,0.21373367309570312,0.01973438262939453,0.05138421058654785,0.13908076286315918,0.23387551307678223,0.16927886009216309,"[0.06694269180297852, 0.12024188041687012]",132431,"[6356688, 198672, 356048]","[48.0, 1.5001925531031255, 2.688554794572268]",1737127364
"[1737127362.7624516, 1737127362.9492157, 1737127363.1356037, 1737127363.3284743, 1737127363.6036747]",1737127363.7790353,1737127363.779132,1737127364.6161654,1737127364.6269197,1737127365.0147612,1.0,5,0.2247457504272461,0.020369529724121094,0.0520017147064209,0.13280963897705078,0.2714569568634033,0.1317276954650879,"[0.06963276863098145, 0.12273645401000977]",142060,"[6818880, 205208, 369880]","[48.0, 1.4445164015204843, 2.6036885822891738]",1737127365
"[1737127363.6900127, 1737127363.87315, 1737127364.0654624, 1737127364.2626975, 1737127364.4470928]",1737127364.8124106,1737127364.8125114,1737127365.6327693,1737127365.6384249,1737127366.0132768,1.0,5,0.21467113494873047,0.02108287811279297,0.03699660301208496,0.14531517028808594,0.2659320831298828,0.12886452674865723,"[0.06853365898132324, 0.12267637252807617]",131995,"[6335760, 201968, 367248]","[48.0, 1.5301185650971627, 2.7822872078487824]",1737127366
"[1737127364.712999, 1737127364.905915, 1737127365.0989163, 1737127365.2893326, 1737127365.5566068]",1737127365.8156264,1737127365.8157187,1737127366.7020192,1737127366.707833,1737127367.0141404,1.0,5,0.21607589721679688,0.021104097366333008,0.04966259002685547,0.12523126602172852,0.2681586742401123,0.1938612461090088,"[0.07021522521972656, 0.12228107452392578]",134894,"[6474912, 202064, 363632]","[48.0, 1.4979465357984787, 2.695686983853989]",1737127367
"[1737127365.726779, 1737127365.91478, 1737127366.089696, 1737127366.3523169, 1737127366.5172918]",1737127366.8087986,1737127366.80888,1737127367.6839726,1737127367.6928751,1737127368.0134864,1.0,5,0.23421764373779297,0.02120041847229004,0.05225086212158203,0.12863469123840332,0.23292756080627441,0.2023179531097412,"[0.06993508338928223, 0.11914229393005371]",127197,"[6105456, 198456, 359672]","[48.0, 1.5602254770159674, 2.827676753382548]",1737127368
"[1737127366.743681, 1737127366.9736145, 1737127367.1397076, 1737127367.372608, 1737127367.51765]",1737127367.81322,1737127367.8133128,1737127368.5709522,1737127368.576174,1737127369.0097044,1.0,5,0.19373488426208496,0.01907038688659668,0.051242828369140625,0.1293022632598877,0.23089814186096191,0.1581254005432129,"[0.0581507682800293, 0.10230493545532227]",112023,"[5377104, 169984, 307680]","[48.0, 1.5174026762361301, 2.746578827562197]",1737127369
"[1737127367.7469664, 1737127367.9799204, 1737127368.1262283, 1737127368.3628922, 1737127368.5782452]",1737127368.792094,1737127368.7921872,1737127369.5685816,1737127369.5741484,1737127370.006794,1.0,5,0.18458032608032227,0.01902318000793457,0.0671682357788086,0.1287832260131836,0.24857807159423828,0.16612529754638672,"[0.061905622482299805, 0.09922504425048828]",98470,"[4726560, 163192, 292792]","[48.0, 1.6572763278155784, 2.9734132223012084]",1737127370
