timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737032723.9397056, 1737032724.479967]",1737032725.0637913,1737032725.0640917,1737032726.0335362,1737032726.0344374,1737032726.1397674,1.0,2,0.5612492561340332,0.0646209716796875,0.01638340950012207,0.10562372207641602,0.05869770050048828,0.144028902053833,"[0.0051555633544921875, 0.001871347427368164]",489,"[23472, 3976, 5320]","[48.0, 8.130879345603272, 10.879345603271984]",1737032726
"[1737032724.9974349, 1737032725.4839525]",1737032726.0145142,1737032726.0147083,1737032726.2967048,1737032726.2978826,1737032727.0043573,1.0,2,0.12186527252197266,0.00748133659362793,0.010885953903198242,0.06889176368713379,0.057920217514038086,0.04715156555175781,"[0.0022187232971191406, 0.0022287368774414062]",437,"[20976, 3696, 4912]","[48.0, 8.45766590389016, 11.240274599542333]",1737032727
"[1737032725.9653533, 1737032726.4484859]",1737032727.0235717,1737032727.0236642,1737032727.3416328,1737032727.342634,1737032728.0043917,1.0,2,0.14094185829162598,0.009420394897460938,0.027487516403198242,0.03368830680847168,0.0716543197631836,0.07592105865478516,"[0.003704071044921875, 0.0041348934173583984]",354,"[16992, 3792, 5104]","[48.0, 10.711864406779661, 14.418079096045197]",1737032728
"[1737032726.961347, 1737032727.4495447]",1737032728.0383751,1737032728.0385165,1737032728.342249,1737032728.3439522,1737032729.0052342,1.0,2,0.15553951263427734,0.008990287780761719,0.02953934669494629,0.0339202880859375,0.06989765167236328,0.06025099754333496,"[0.0037763118743896484, 0.003926515579223633]",441,"[21168, 3928, 5368]","[48.0, 8.90702947845805, 12.17233560090703]",1737032729
"[1737032727.9827073, 1737032728.4488845]",1737032729.0603359,1737032729.0604832,1737032729.3474586,1737032729.3485007,1737032730.0062487,1.0,2,0.11792254447937012,0.00832223892211914,0.023235082626342773,0.03615212440490723,0.06693077087402344,0.07278180122375488,"[0.0030982494354248047, 0.0037200450897216797]",417,"[20016, 3664, 4944]","[48.0, 8.786570743405276, 11.856115107913668]",1737032730
"[1737032728.9936445, 1737032729.5231538]",1737032730.0069861,1737032730.0071244,1737032730.281854,1737032730.282811,1737032731.0043023,1.0,2,0.11919808387756348,0.007468700408935547,0.02346205711364746,0.03457808494567871,0.06111550331115723,0.05861520767211914,"[0.0029273033142089844, 0.003586292266845703]",368,"[17664, 3696, 4880]","[48.0, 10.043478260869565, 13.26086956521739]",1737032731
"[1737032729.944484, 1737032730.4282248]",1737032731.0236447,1737032731.0237424,1737032731.309405,1737032731.3109384,1737032732.1244235,1.0,2,0.08088278770446777,0.04874062538146973,0.012714862823486328,0.07630634307861328,0.06507992744445801,0.0529170036315918,"[0.0031249523162841797, 0.0036535263061523438]",520,"[24960, 3832, 5144]","[48.0, 7.369230769230769, 9.892307692307693]",1737032732
"[1737032730.982854, 1737032731.495202]",1737032732.13173,1737032732.1318638,1737032732.3976166,1737032732.3987179,1737032733.0053184,1.0,2,0.09398221969604492,0.009404420852661133,0.015787839889526367,0.05083823204040527,0.06000041961669922,0.06661653518676758,"[0.003591775894165039, 0.004270076751708984]",447,"[21456, 3928, 5240]","[48.0, 8.787472035794183, 11.722595078299776]",1737032733
"[1737032732.0689054, 1737032732.5523088]",1737032733.053867,1737032733.0540068,1737032733.3652625,1737032733.366293,1737032734.0056036,1.0,2,0.11526203155517578,0.028899431228637695,0.017052888870239258,0.05441403388977051,0.06667542457580566,0.06578254699707031,"[0.0034770965576171875, 0.004031181335449219]",537,"[25776, 4184, 5848]","[48.0, 7.791433891992551, 10.890130353817504]",1737032734
"[1737032732.9905143, 1737032733.5196252]",1737032734.0124102,1737032734.012554,1737032734.310522,1737032734.3120563,1737032735.0057383,1.0,2,0.12331271171569824,0.024359941482543945,0.017671585083007812,0.05549287796020508,0.06919717788696289,0.05074286460876465,"[0.0018987655639648438, 0.0023195743560791016]",620,"[29760, 4384, 5888]","[48.0, 7.070967741935484, 9.496774193548386]",1737032735
"[1737032733.9475827, 1737032734.4772232]",1737032735.0624025,1737032735.0625412,1737032735.3596053,1737032735.3605433,1737032736.004481,1.0,2,0.1173546314239502,0.009688138961791992,0.02101755142211914,0.0710899829864502,0.061919212341308594,0.04968762397766113,"[0.002646207809448242, 0.003002643585205078]",470,"[22560, 3968, 5344]","[48.0, 8.442553191489361, 11.370212765957447]",1737032736
"[1737032734.9930732, 1737032735.5251057]",1737032736.031566,1737032736.0316665,1737032736.3355894,1737032736.3365157,1737032737.0047967,1.0,2,0.08872365951538086,0.05109906196594238,0.015095710754394531,0.05864286422729492,0.06829667091369629,0.07638669013977051,"[0.003240823745727539, 0.003520965576171875]",376,"[18048, 3744, 4992]","[48.0, 9.957446808510639, 13.27659574468085]",1737032737
"[1737032735.9843934, 1737032736.4522421]",1737032737.0589113,1737032737.0590332,1737032737.35045,1737032737.3515813,1737032738.0053809,1.0,2,0.12988948822021484,0.009966373443603516,0.012305259704589844,0.04827523231506348,0.06780219078063965,0.06333637237548828,"[0.002208709716796875, 0.0028731822967529297]",463,"[22224, 4000, 5248]","[48.0, 8.639308855291576, 11.334773218142548]",1737032738
"[1737032736.9914782, 1737032737.4692454]",1737032738.0291827,1737032738.0293024,1737032738.2712686,1737032738.2727137,1737032739.005456,1.0,2,0.0751798152923584,0.010535717010498047,0.014456987380981445,0.057909250259399414,0.06378006935119629,0.05610799789428711,"[0.002851247787475586, 0.003217935562133789]",416,"[19968, 3736, 5048]","[48.0, 8.98076923076923, 12.134615384615385]",1737032739
"[1737032737.9642045, 1737032738.4468179]",1737032739.0576339,1737032739.057762,1737032739.3511038,1737032739.352046,1737032740.0049255,1.0,2,0.1427767276763916,0.008417844772338867,0.018020153045654297,0.026502132415771484,0.06096172332763672,0.06043100357055664,"[0.0030324459075927734, 0.003462076187133789]",435,"[20880, 3848, 5256]","[48.0, 8.845977011494252, 12.082758620689654]",1737032740
