timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736609181.9902213, 1736609182.1237745, 1736609182.205085, 1736609182.3470812, 1736609182.4834738, 1736609182.62418, 1736609182.747388, 1736609182.8669512]",1736609184.9734457,1736609184.9735992,1736609189.2374732,1736609189.245593,1736609189.265316,1.0,8,0.4086790084838867,0.032254934310913086,0.1386873722076416,0.25954723358154297,0.2919635772705078,"[0.3116438388824463, 0.5010595321655273]","[0.10003304481506348, 0.17229294776916504]",100546,"[16, 16, 16]","[0.0001591311439540111, 0.0001591311439540111, 0.0001591311439540111]",1736609189
"[1736609182.990089, 1736609183.1227498, 1736609183.2739105, 1736609183.334154, 1736609183.456156, 1736609183.608965, 1736609183.724879, 1736609183.8570447]",1736609186.063185,1736609186.0636916,1736609190.159829,1736609190.1652944,1736609190.182644,1.0,8,0.2714214324951172,0.03374671936035156,0.1785728931427002,0.21053409576416016,0.4782693386077881,"[0.3158242702484131, 0.4046332836151123]","[0.07338166236877441, 0.1253032684326172]",83415,"[16, 16, 16]","[0.00019181202421626807, 0.00019181202421626807, 0.00019181202421626807]",1736609190
"[1736609183.990634, 1736609184.1243515, 1736609184.2573211, 1736609184.3908608, 1736609184.5228853, 1736609184.5919232, 1736609184.727611, 1736609184.8574877]",1736609187.0950615,1736609187.0951464,1736609191.0840905,1736609191.091482,1736609191.1039526,1.0,8,0.3320770263671875,0.11562204360961914,0.08964252471923828,0.20386314392089844,0.464005708694458,"[0.25168275833129883, 0.4809083938598633]","[0.0654001235961914, 0.12242865562438965]",75768,"[16, 16, 16]","[0.00021117094287825995, 0.00021117094287825995, 0.00021117094287825995]",1736609191
"[1736609184.989106, 1736609185.131145, 1736609185.26094, 1736609185.3921387, 1736609185.467461, 1736609185.592009, 1736609185.7263024, 1736609185.8574097]",1736609188.156088,1736609188.15619,1736609192.071401,1736609192.0782952,1736609192.0863843,1.0,8,0.40122509002685547,0.024645566940307617,0.16324996948242188,0.21884918212890625,0.4093151092529297,"[0.35070180892944336, 0.44528770446777344]","[0.07819128036499023, 0.10668230056762695]",74755,"[16, 16, 16]","[0.00021403250618687712, 0.00021403250618687712, 0.00021403250618687712]",1736609192
"[1736609185.9907, 1736609186.1248446, 1736609186.2651725, 1736609186.38946, 1736609186.456262, 1736609186.5893307, 1736609186.7225363, 1736609186.855659]",1736609189.2426014,1736609189.2427595,1736609192.9941366,1736609193.002747,1736609193.0108218,1.0,8,0.275252103805542,0.023745059967041016,0.1591806411743164,0.19982528686523438,0.44871020317077637,"[0.3531680107116699, 0.4033327102661133]","[0.06582903861999512, 0.09608316421508789]",62025,"[16, 16, 16]","[0.00025796049979846835, 0.00025796049979846835, 0.00025796049979846835]",1736609193
"[1736609186.9912913, 1736609187.1335843, 1736609187.2233567, 1736609187.3534908, 1736609187.498535, 1736609187.6090274, 1736609187.7229002, 1736609187.8562021]",1736609190.1626234,1736609190.162684,1736609193.9650831,1736609193.970091,1736609194.0104775,1.0,8,0.3203890323638916,0.026496171951293945,0.157517671585083,0.1971759796142578,0.39308905601501465,"[0.44094109535217285, 0.3572423458099365]","[0.07557892799377441, 0.09435915946960449]",64572,"[16, 16, 16]","[0.00024778541782816084, 0.00024778541782816084, 0.00024778541782816084]",1736609194
"[1736609187.990306, 1736609188.1301982, 1736609188.2559922, 1736609188.3898609, 1736609188.4615219, 1736609188.6059558, 1736609188.725976, 1736609188.8564267]",1736609191.0888007,1736609191.0892487,1736609194.9663265,1736609194.9745288,1736609195.0081098,1.0,8,0.2556436061859131,0.02914118766784668,0.1985306739807129,0.19111418724060059,0.4725217819213867,"[0.3343803882598877, 0.47786545753479004]","[0.07251405715942383, 0.1118934154510498]",74942,"[16, 16, 16]","[0.00021349843879266633, 0.00021349843879266633, 0.00021349843879266633]",1736609195
"[1736609188.9902384, 1736609189.1284578, 1736609189.2768245, 1736609189.3504696, 1736609189.4799078, 1736609189.623109, 1736609189.739046, 1736609189.857151]",1736609192.0761395,1736609192.0762796,1736609196.0548172,1736609196.0601752,1736609196.0717645,1.0,8,0.1930530071258545,0.023623228073120117,0.2142047882080078,0.20906615257263184,0.34128904342651367,"[0.46210479736328125, 0.42455124855041504]","[0.09113883972167969, 0.10362720489501953]",70169,"[16, 16, 16]","[0.00022802092091949436, 0.00022802092091949436, 0.00022802092091949436]",1736609196
"[1736609189.9901485, 1736609190.129185, 1736609190.2736163, 1736609190.3459406, 1736609190.4823277, 1736609190.598483, 1736609190.7233155, 1736609190.8569682]",1736609192.9986646,1736609192.998878,1736609197.1015232,1736609197.1081324,1736609197.1176405,1.0,8,0.2531158924102783,0.028522968292236328,0.24664068222045898,0.1829204559326172,0.36974501609802246,"[0.3752729892730713, 0.48110342025756836]","[0.07631659507751465, 0.10698556900024414]",67074,"[16, 16, 16]","[0.00023854250529266183, 0.00023854250529266183, 0.00023854250529266183]",1736609197
"[1736609190.990669, 1736609191.1299806, 1736609191.2604713, 1736609191.3916144, 1736609191.470275, 1736609191.5910137, 1736609191.7238545, 1736609191.8581417]",1736609193.9674077,1736609193.9677596,1736609197.9675457,1736609197.974809,1736609198.0075023,1.0,8,0.2938079833984375,0.028865575790405273,0.23511409759521484,0.20384478569030762,0.3658134937286377,"[0.31506824493408203, 0.3777005672454834]","[0.0722348690032959, 0.09777545928955078]",67754,"[16, 16, 16]","[0.00023614841928151843, 0.00023614841928151843, 0.00023614841928151843]",1736609198
"[1736609191.9917264, 1736609192.1320534, 1736609192.2586217, 1736609192.3919303, 1736609192.4627213, 1736609192.590951, 1736609192.7348156, 1736609192.8962233]",1736609194.9705024,1736609194.9709911,1736609198.84214,1736609198.8474658,1736609199.0122519,1.0,8,0.28771376609802246,0.03358650207519531,0.2419579029083252,0.20345664024353027,0.4889366626739502,"[0.3999936580657959, 0.29664134979248047]","[0.07573533058166504, 0.09971356391906738]",81516,"[16, 16, 16]","[0.00019628048481279748, 0.00019628048481279748, 0.00019628048481279748]",1736609199
"[1736609193.0518358, 1736609193.218452, 1736609193.3102787, 1736609193.454572, 1736609193.520831, 1736609193.653343, 1736609193.8122559, 1736609193.9283903]",1736609196.05768,1736609196.0577445,1736609199.6427662,1736609199.6514704,1736609200.0085435,1.0,8,0.27649426460266113,0.0309295654296875,0.23034906387329102,0.1882789134979248,0.5415408611297607,"[0.30005788803100586, 0.3515748977661133]","[0.05625438690185547, 0.08895397186279297]",102175,"[16, 16, 16]","[0.0001565940787863959, 0.0001565940787863959, 0.0001565940787863959]",1736609200
"[1736609193.9918444, 1736609194.1251662, 1736609194.259538, 1736609194.3924265, 1736609194.4667957, 1736609194.6005375, 1736609194.7236054, 1736609194.857106]",1736609197.10618,1736609197.106328,1736609200.3119493,1736609200.3165412,1736609201.010912,1.0,8,0.17025136947631836,0.02634453773498535,0.2004837989807129,0.15655899047851562,0.3933260440826416,"[0.26865243911743164, 0.3229222297668457]","[0.02655816078186035, 0.04590630531311035]",67443,"[16, 16, 16]","[0.00023723737081683793, 0.00023723737081683793, 0.00023723737081683793]",1736609201
"[1736609194.9905381, 1736609195.1326485, 1736609195.275124, 1736609195.3445597, 1736609195.479144, 1736609195.6227412, 1736609195.7415495, 1736609195.8600986]",1736609197.9722147,1736609197.972358,1736609200.683053,1736609200.6883757,1736609202.0102503,1.0,8,0.1885995864868164,0.020874500274658203,0.14874720573425293,0.21530365943908691,0.40659046173095703,"[0.1491224765777588, 0.14780092239379883]","[0.02538895606994629, 0.04481792449951172]",70006,"[16, 16, 16]","[0.00022855183841385024, 0.00022855183841385024, 0.00022855183841385024]",1736609202
"[1736609195.9912853, 1736609196.130813, 1736609196.268502, 1736609196.3918893, 1736609196.4652061, 1736609196.605324, 1736609196.7244222, 1736609196.8577278]",1736609198.8448873,1736609198.8452938,1736609201.054854,1736609201.0596173,1736609203.0102732,1.0,8,0.2677288055419922,0.016521930694580078,0.13756108283996582,0.17413663864135742,0.36406993865966797,"[0.15003347396850586, 0.14858126640319824]","[0.02529001235961914, 0.045058250427246094]",69325,"[16, 16, 16]","[0.00023079697078975839, 0.00023079697078975839, 0.00023079697078975839]",1736609203
"[1736609196.9911387, 1736609197.1336188, 1736609197.2234836, 1736609197.337056, 1736609197.4838889, 1736609197.600049, 1736609197.7251213, 1736609197.8595319]",1736609199.6462364,1736609199.646298,1736609201.4234746,1736609201.4277565,1736609204.0102274,1.0,8,0.2364203929901123,0.016485214233398438,0.10817313194274902,0.1500089168548584,0.3390171527862549,"[0.1510145664215088, 0.14626789093017578]","[0.02464437484741211, 0.04395556449890137]",65808,"[16, 16, 16]","[0.00024313153415998054, 0.00024313153415998054, 0.00024313153415998054]",1736609204
