timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736610335.4981961, 1736610335.6453075, 1736610335.8019605, 1736610335.9717638, 1736610336.1536677, 1736610336.317949]",1736610336.5711339,1736610336.5712895,1736610340.03789,1736610340.051414,1736610340.148527,1.0,6,0.5991630554199219,0.04829144477844238,0.32889866828918457,0.35108041763305664,0.2509334087371826,"[0.7542428970336914, 0.7154676914215088]","[0.0956583023071289, 0.15094447135925293]",84397,"[16, 16, 16]","[0.00018958019834828253, 0.00018958019834828253, 0.00018958019834828253]",1736610340
"[1736610336.567674, 1736610336.7480035, 1736610336.9481683, 1736610337.0383751, 1736610337.235418, 1736610337.39497]",1736610337.570643,1736610337.5708504,1736610341.4848788,1736610341.4971824,1736610341.5070894,1.0,6,0.5220701694488525,0.04694628715515137,0.2668795585632324,0.20973682403564453,0.3241307735443115,"[0.391390323638916, 0.7389271259307861]","[0.11793088912963867, 0.19542860984802246]",132462,"[16, 16, 16]","[0.00012078935845751989, 0.00012078935845751989, 0.00012078935845751989]",1736610341
"[1736610337.5665617, 1736610337.754589, 1736610337.9228852, 1736610338.0895867, 1736610338.2600803, 1736610338.4267588]",1736610338.5121138,1736610338.5125408,1736610343.188293,1736610343.2004724,1736610343.2173467,1.0,6,0.5107290744781494,0.039998531341552734,0.1501309871673584,0.2651839256286621,0.28880763053894043,"[0.8150384426116943, 0.5477540493011475]","[0.13031864166259766, 0.19330286979675293]",142258,"[16, 16, 16]","[0.00011247170633637475, 0.00011247170633637475, 0.00011247170633637475]",1736610343
"[1736610338.507731, 1736610338.6874576, 1736610338.8612835, 1736610338.9602582, 1736610339.1707199, 1736610339.3439429]",1736610339.5178287,1736610339.518015,1736610344.4772427,1736610344.4903944,1736610344.5074835,1.0,6,0.5468451976776123,0.04407620429992676,0.11626720428466797,0.4148998260498047,0.23564696311950684,"[0.4135627746582031, 0.5715827941894531]","[0.1194610595703125, 0.18461322784423828]",129544,"[16, 16, 16]","[0.00012351015871055394, 0.00012351015871055394, 0.00012351015871055394]",1736610344
"[1736610339.513233, 1736610339.7094376, 1736610339.8086672, 1736610340.0103426, 1736610340.1962745, 1736610340.3763778]",1736610340.558007,1736610340.5580943,1736610345.9725664,1736610345.9829535,1736610346.0042074,1.0,6,0.4940338134765625,0.03514456748962402,0.43636250495910645,0.37471985816955566,0.5365142822265625,"[0.5421242713928223, 0.6237883567810059]","[0.1346893310546875, 0.18623995780944824]",148908,"[16, 16, 16]","[0.0001074488946194966, 0.0001074488946194966, 0.0001074488946194966]",1736610345
"[1736610340.555445, 1736610340.7450113, 1736610340.8347125, 1736610341.0490558, 1736610341.220511, 1736610341.388293]",1736610341.5581083,1736610341.5581944,1736610347.2771437,1736610347.2885356,1736610347.3048851,1.0,6,0.6611642837524414,0.026487112045288086,0.30266237258911133,0.303372859954834,0.38488197326660156,"[0.5202128887176514, 0.485975980758667]","[0.11225652694702148, 0.17218780517578125]",141887,"[16, 16, 16]","[0.00011276579249684608, 0.00011276579249684608, 0.00011276579249684608]",1736610347
"[1736610341.5548685, 1736610341.7353752, 1736610341.908313, 1736610342.0748947, 1736610342.2373617, 1736610342.3992088]",1736610343.1933818,1736610343.1934776,1736610348.4900925,1736610348.5004776,1736610348.5135813,1.0,6,0.5057244300842285,0.04021573066711426,0.16376256942749023,0.30166029930114746,0.2832975387573242,"[0.44454264640808105, 0.49002599716186523]","[0.11023378372192383, 0.17171740531921387]",124513,"[16, 16, 16]","[0.00012850063848754748, 0.00012850063848754748, 0.00012850063848754748]",1736610348
"[1736610342.5620644, 1736610342.7471764, 1736610342.8538888, 1736610343.0606854, 1736610343.2753847, 1736610343.3635914]",1736610344.4824226,1736610344.4828818,1736610349.7532346,1736610349.7676995,1736610349.7851036,1.0,6,0.45909762382507324,0.03899574279785156,0.33852362632751465,0.32233381271362305,0.4515376091003418,"[0.4078867435455322, 0.5233933925628662]","[0.12106084823608398, 0.19566011428833008]",161254,"[16, 16, 16]","[9.922234487206518e-05, 9.922234487206518e-05, 9.922234487206518e-05]",1736610349
"[1736610343.5466185, 1736610343.7386377, 1736610343.9151459, 1736610344.015944, 1736610344.2223885, 1736610344.36544]",1736610345.9772627,1736610345.977326,1736610351.0731075,1736610351.0821178,1736610351.1000876,1.0,6,0.4461519718170166,0.050045013427734375,0.2198200225830078,0.28254151344299316,0.3940439224243164,"[0.46594977378845215, 0.5473678112030029]","[0.12165236473083496, 0.17126870155334473]",124622,"[16, 16, 16]","[0.00012838824605607358, 0.00012838824605607358, 0.00012838824605607358]",1736610351
"[1736610344.507814, 1736610344.680086, 1736610344.8506927, 1736610345.0318825, 1736610345.1768248, 1736610345.323306]",1736610347.2843661,1736610347.284466,1736610352.2483678,1736610352.2573094,1736610352.2756984,1.0,6,0.3598473072052002,0.04761242866516113,0.22310709953308105,0.2728414535522461,0.4079768657684326,"[0.4403040409088135, 0.4591848850250244]","[0.10158610343933105, 0.16247248649597168]",103450,"[16, 16, 16]","[0.00015466408893185114, 0.00015466408893185114, 0.00015466408893185114]",1736610352
"[1736610345.5507882, 1736610345.7237737, 1736610345.8927937, 1736610346.0786495, 1736610346.2599936, 1736610346.3532372]",1736610348.4959702,1736610348.4960322,1736610353.5839174,1736610353.5900953,1736610353.603793,1.0,6,0.3357689380645752,0.046930551528930664,0.24498629570007324,0.3050246238708496,0.39801526069641113,"[0.49416375160217285, 0.5749533176422119]","[0.11526298522949219, 0.15079331398010254]",93091,"[16, 16, 16]","[0.00017187483215348422, 0.00017187483215348422, 0.00017187483215348422]",1736610353
"[1736610346.5378516, 1736610346.767222, 1736610346.8914874, 1736610346.9886112, 1736610347.1913178, 1736610347.3717701]",1736610349.7602434,1736610349.7603507,1736610354.8360994,1736610354.8501656,1736610354.874723,1.0,6,0.5694875717163086,0.03915143013000488,0.14838361740112305,0.2559492588043213,0.2812373638153076,"[0.35374021530151367, 0.5295829772949219]","[0.12759184837341309, 0.2325279712677002]",163909,"[16, 16, 16]","[9.761514010823078e-05, 9.761514010823078e-05, 9.761514010823078e-05]",1736610354
"[1736610347.5381532, 1736610347.7186291, 1736610347.8878086, 1736610348.003377, 1736610348.1689231, 1736610348.3549178]",1736610351.0783606,1736610351.0784714,1736610356.1489944,1736610356.1572294,1736610356.1728735,1.0,6,0.38199687004089355,0.033797264099121094,0.20564746856689453,0.2569730281829834,0.36095690727233887,"[0.5054681301116943, 0.5095417499542236]","[0.11756372451782227, 0.17266035079956055]",131854,"[16, 16, 16]","[0.00012134633761584784, 0.00012134633761584784, 0.00012134633761584784]",1736610356
"[1736610348.5474553, 1736610348.7659478, 1736610348.8751514, 1736610349.0200942, 1736610349.223574, 1736610349.4212546]",1736610352.2540627,1736610352.2541556,1736610357.423948,1736610357.4399831,1736610357.4543133,1.0,6,0.5814259052276611,0.03472709655761719,0.18185877799987793,0.29457759857177734,0.31191015243530273,"[0.38016486167907715, 0.5013549327850342]","[0.14535808563232422, 0.23365068435668945]",179610,"[16, 16, 16]","[8.908189967151049e-05, 8.908189967151049e-05, 8.908189967151049e-05]",1736610357
"[1736610349.5164661, 1736610349.7306006, 1736610349.8348954, 1736610350.0573356, 1736610350.2231293, 1736610350.3101242]",1736610353.5870116,1736610353.5870755,1736610358.601655,1736610358.618769,1736610358.642442,1.0,6,0.4737074375152588,0.04567313194274902,0.19130492210388184,0.2853813171386719,0.2785308361053467,"[0.2976841926574707, 0.5079736709594727]","[0.1334531307220459, 0.23278498649597168]",153498,"[16, 16, 16]","[0.00010423588580958709, 0.00010423588580958709, 0.00010423588580958709]",1736610358
"[1736610350.5906582, 1736610350.792157, 1736610350.9046328, 1736610351.0669312, 1736610351.2203436, 1736610351.4585302]",1736610354.8420408,1736610354.8421085,1736610359.932043,1736610359.9418933,1736610359.9633946,1.0,6,0.42250657081604004,0.038336753845214844,0.26503801345825195,0.28337550163269043,0.35315895080566406,"[0.43483471870422363, 0.5468502044677734]","[0.1384270191192627, 0.19571924209594727]",133743,"[16, 16, 16]","[0.00011963242936078897, 0.00011963242936078897, 0.00011963242936078897]",1736610359
"[1736610351.5435724, 1736610351.7329285, 1736610351.8197331, 1736610352.021822, 1736610352.1923897, 1736610352.3462067]",1736610356.1522334,1736610356.1522949,1736610361.1406462,1736610361.1475444,1736610361.15898,1.0,6,0.5170142650604248,0.048933982849121094,0.12846636772155762,0.2539680004119873,0.2429332733154297,"[0.38820838928222656, 0.5118410587310791]","[0.11976814270019531, 0.18151426315307617]",124619,"[16, 16, 16]","[0.0001283913367945498, 0.0001283913367945498, 0.0001283913367945498]",1736610361
"[1736610352.564625, 1736610352.739868, 1736610352.866195, 1736610353.072427, 1736610353.2236123, 1736610353.3856554]",1736610357.4335268,1736610357.4336298,1736610362.2210288,1736610362.2289646,1736610362.2452881,1.0,6,0.4726254940032959,0.04456639289855957,0.14427566528320312,0.238386869430542,0.26833057403564453,"[0.3669097423553467, 0.4650874137878418]","[0.08513331413269043, 0.15563702583312988]",107101,"[16, 16, 16]","[0.00014939169568911587, 0.00014939169568911587, 0.00014939169568911587]",1736610362
"[1736610353.5498037, 1736610353.735292, 1736610353.9095237, 1736610354.0823224, 1736610354.2504504, 1736610354.4133265]",1736610358.6104023,1736610358.610556,1736610363.1814241,1736610363.187923,1736610363.200694,1.0,6,0.53159499168396,0.03112649917602539,0.1765751838684082,0.2507591247558594,0.3022308349609375,"[0.3373382091522217, 0.3770291805267334]","[0.09325051307678223, 0.14689397811889648]",112123,"[16, 16, 16]","[0.00014270042720940395, 0.00014270042720940395, 0.00014270042720940395]",1736610363
"[1736610354.574905, 1736610354.7529604, 1736610354.9549806, 1736610355.0613406, 1736610355.2048464, 1736610355.4412773]",1736610359.9375598,1736610359.937643,1736610364.0770438,1736610364.0839536,1736610364.1033628,1.0,6,0.4732632637023926,0.03478693962097168,0.16666936874389648,0.24617648124694824,0.27125048637390137,"[0.309218168258667, 0.38329195976257324]","[0.0657186508178711, 0.1272413730621338]",103943,"[16, 16, 16]","[0.00015393051961171025, 0.00015393051961171025, 0.00015393051961171025]",1736610364
"[1736610355.5196574, 1736610355.7016435, 1736610355.8862622, 1736610356.0396926, 1736610356.1966288, 1736610356.3577936]",1736610361.1443985,1736610361.14487,1736610364.9315,1736610364.9390802,1736610365.0125852,1.0,6,0.3123798370361328,0.1190028190612793,0.1665797233581543,0.24658560752868652,0.3210477828979492,"[0.28386521339416504, 0.3645501136779785]","[0.0713505744934082, 0.12775063514709473]",105952,"[16, 16, 16]","[0.00015101177891875566, 0.00015101177891875566, 0.00015101177891875566]",1736610365
"[1736610356.5216134, 1736610356.7141728, 1736610356.9001467, 1736610356.9876122, 1736610357.1530092, 1736610357.3174586]",1736610362.2260091,1736610362.2260926,1736610365.6028576,1736610365.610374,1736610366.0135608,1.0,6,0.4161372184753418,0.046222686767578125,0.08931994438171387,0.16005730628967285,0.20768380165100098,"[0.2665426731109619, 0.22136235237121582]","[0.06395077705383301, 0.11471009254455566]",119170,"[16, 16, 16]","[0.00013426197868591087, 0.00013426197868591087, 0.00013426197868591087]",1736610366
