timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
[1736609722.3588824],1736609723.3857307,1736609723.3860252,1736609723.9102793,1736609723.9119887,1736609724.0036952,1.0,1,0.1621265411376953,0.023029327392578125,0.024846792221069336,0.11778974533081055,0.0433192253112793,"[0.06828665733337402, 0.04636812210083008]","[0.031102418899536133, 0.03664135932922363]",20948,"[16, 16, 16]","[0.0007637960664502578, 0.0007637960664502578, 0.0007637960664502578]",1736609724
[1736609723.379935],1736609724.3710663,1736609724.371348,1736609724.8727949,1736609724.8744705,1736609725.0039895,1.0,1,0.1517620086669922,0.020232200622558594,0.02427530288696289,0.1113584041595459,0.04468274116516113,"[0.0646216869354248, 0.05599856376647949]","[0.02252030372619629, 0.026866674423217773]",16548,"[16, 16, 16]","[0.0009668842156151801, 0.0009668842156151801, 0.0009668842156151801]",1736609725
[1736609724.3651137],1736609725.3973665,1736609725.397678,1736609725.8857207,1736609725.8874002,1736609726.0139916,1.0,1,0.1687765121459961,0.016218900680541992,0.021634817123413086,0.08017086982727051,0.03782796859741211,"[0.06849026679992676, 0.04561042785644531]","[0.030678749084472656, 0.03318285942077637]",18569,"[16, 16, 16]","[0.0008616511389950993, 0.0008616511389950993, 0.0008616511389950993]",1736609726
[1736609725.390215],1736609726.340368,1736609726.3407164,1736609726.9001205,1736609726.9016066,1736609727.0070164,1.0,1,0.1960294246673584,0.019463300704956055,0.01862621307373047,0.1043388843536377,0.047879695892333984,"[0.06524348258972168, 0.059404611587524414]","[0.03184843063354492, 0.03745388984680176]",17154,"[16, 16, 16]","[0.0009327270607438498, 0.0009327270607438498, 0.0009327270607438498]",1736609727
[1736609726.3349674],1736609727.34417,1736609727.344486,1736609727.8797286,1736609727.8812346,1736609728.0061488,1.0,1,0.1953749656677246,0.018941164016723633,0.022045135498046875,0.10749053955078125,0.041640281677246094,"[0.06435060501098633, 0.05182695388793945]","[0.02155900001525879, 0.029997825622558594]",15463,"[16, 16, 16]","[0.0010347280605315916, 0.0010347280605315916, 0.0010347280605315916]",1736609728
[1736609727.3369234],1736609728.3802528,1736609728.3803658,1736609728.8743122,1736609728.8766448,1736609729.005879,1.0,1,0.14883899688720703,0.020556211471557617,0.02415180206298828,0.11403179168701172,0.04000973701477051,"[0.06588625907897949, 0.04723072052001953]","[0.031005859375, 0.029159069061279297]",21545,"[16, 16, 16]","[0.0007426317010907403, 0.0007426317010907403, 0.0007426317010907403]",1736609729
[1736609728.3776116],1736609729.3377132,1736609729.338054,1736609729.8584468,1736609729.8607345,1736609730.0042071,1.0,1,0.18199777603149414,0.02065134048461914,0.03076338768005371,0.10849738121032715,0.047538042068481445,"[0.06262993812561035, 0.05025029182434082]","[0.02029561996459961, 0.02351069450378418]",18048,"[16, 16, 16]","[0.0008865248226950354, 0.0008865248226950354, 0.0008865248226950354]",1736609730
[1736609729.3313608],1736609730.3189971,1736609730.3192818,1736609730.7949424,1736609730.796553,1736609731.008791,1.0,1,0.1749584674835205,0.018652677536010742,0.02273726463317871,0.09110903739929199,0.043575286865234375,"[0.05436301231384277, 0.05187630653381348]","[0.017412662506103516, 0.02056288719177246]",12180,"[16, 16, 16]","[0.0013136288998357964, 0.0013136288998357964, 0.0013136288998357964]",1736609731
[1736609730.3135939],1736609731.3468316,1736609731.3471339,1736609731.7708063,1736609731.7723725,1736609732.0046754,1.0,1,0.16802477836608887,0.017194032669067383,0.017885208129882812,0.06471490859985352,0.03928351402282715,"[0.0659639835357666, 0.049228668212890625]","[0.009974241256713867, 0.010028839111328125]",5378,"[16, 16, 16]","[0.0029750836742283376, 0.0029750836742283376, 0.0029750836742283376]",1736609732
[1736609731.3423839],1736609732.3460345,1736609732.3463447,1736609732.7138045,1736609732.715722,1736609733.0037374,1.0,1,0.14169788360595703,0.017597198486328125,0.02453923225402832,0.04383063316345215,0.04453468322753906,"[0.05983257293701172, 0.04929089546203613]","[0.005173206329345703, 0.005423307418823242]",841,"[16, 16, 16]","[0.019024970273483946, 0.019024970273483946, 0.019024970273483946]",1736609733
