timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737127324.2309012, 1737127324.4315553, 1737127324.6317785, 1737127324.8314497, 1737127325.0313478]",1737127325.2826426,1737127325.2827744,1737127325.930392,1737127325.9334948,1737127326.0074325,1.0,5,0.19797444343566895,0.02720499038696289,0.041887521743774414,0.11816287040710449,0.2129659652709961,0.12238931655883789,"[0.04277300834655762, 0.058807373046875]",51331,"[2463888, 101528, 171704]","[48.0, 1.977908086731215, 3.345035163936023]",1737127326
"[1737127325.231307, 1737127325.4322965, 1737127325.6339393, 1737127325.8306355, 1737127326.0306923]",1737127326.2820354,1737127326.2821407,1737127326.9393392,1737127326.942844,1737127327.0075371,1.0,5,0.17432165145874023,0.015182971954345703,0.03949689865112305,0.11404180526733398,0.22895336151123047,0.12848973274230957,"[0.05177474021911621, 0.06124424934387207]",48149,"[2311152, 102464, 172448]","[48.0, 2.1280608112318014, 3.581548941826414]",1737127327
"[1737127326.2306154, 1737127326.43457, 1737127326.6321313, 1737127326.830599, 1737127327.0309873]",1737127327.281652,1737127327.2817693,1737127327.926877,1737127327.9301233,1737127328.007871,1.0,5,0.15737700462341309,0.010831832885742188,0.028116703033447266,0.13094449043273926,0.22589802742004395,0.13303375244140625,"[0.04640603065490723, 0.06751036643981934]",48452,"[2325696, 105416, 178888]","[48.0, 2.175679022537769, 3.6920663749690417]",1737127328
"[1737127327.2308495, 1737127327.4291415, 1737127327.6319356, 1737127327.829858, 1737127328.0302145]",1737127328.283346,1737127328.2834392,1737127328.9334779,1737127328.9374146,1737127329.0084352,1.0,5,0.17234039306640625,0.015099763870239258,0.034168243408203125,0.1083822250366211,0.21433687210083008,0.13506102561950684,"[0.05213618278503418, 0.06434965133666992]",48143,"[2310864, 108304, 183664]","[48.0, 2.2496313067320277, 3.8149679081070977]",1737127329
"[1737127328.2306335, 1737127328.431024, 1737127328.633232, 1737127328.8306563, 1737127329.0305028]",1737127329.2833292,1737127329.2834582,1737127329.9258416,1737127329.9292352,1737127330.007818,1.0,5,0.1482841968536377,0.012484073638916016,0.04065275192260742,0.11643195152282715,0.22842836380004883,0.1310110092163086,"[0.04479718208312988, 0.06656575202941895]",47193,"[2265264, 101432, 172152]","[48.0, 2.1493018032335303, 3.647829127201068]",1737127330
"[1737127329.2309191, 1737127329.4294, 1737127329.6299381, 1737127329.8306386, 1737127330.030898]",1737127330.2825124,1737127330.2826173,1737127330.9196239,1737127330.9230552,1737127331.0047736,1.0,5,0.1730945110321045,0.015563011169433594,0.03354454040527344,0.10021734237670898,0.2062523365020752,0.1326611042022705,"[0.04504060745239258, 0.06571793556213379]",45310,"[2174880, 102816, 175264]","[48.0, 2.269167954094019, 3.868108585301258]",1737127331
"[1737127330.2307737, 1737127330.433947, 1737127330.6343374, 1737127330.830695, 1737127331.0315611]",1737127331.2845294,1737127331.2846096,1737127331.886618,1737127331.8908246,1737127332.005415,1.0,5,0.18253660202026367,0.016812562942504883,0.04277968406677246,0.10450983047485352,0.1928396224975586,0.11416840553283691,"[0.038836002349853516, 0.062021732330322266]",49570,"[2379360, 104824, 176504]","[48.0, 2.114666128706879, 3.560702037522695]",1737127332
"[1737127331.2317135, 1737127331.4324453, 1737127331.632034, 1737127331.8325174, 1737127332.0318484]",1737127332.2970202,1737127332.2970998,1737127332.895264,1737127332.900486,1737127333.0058594,1.0,5,0.17132091522216797,0.017070293426513672,0.04032588005065918,0.10623788833618164,0.22135663032531738,0.08966708183288574,"[0.039473533630371094, 0.06200742721557617]",54854,"[2632992, 107088, 184784]","[48.0, 1.9522368469026872, 3.3686513289823896]",1737127333
"[1737127332.2321827, 1737127332.4424424, 1737127332.6026123, 1737127332.843969, 1737127332.999916]",1737127333.3074653,1737127333.3075452,1737127334.048535,1737127334.0573704,1737127334.0682151,1.0,5,0.18117165565490723,0.019791364669799805,0.05585813522338867,0.12399172782897949,0.23018932342529297,0.16253280639648438,"[0.06081557273864746, 0.0912163257598877]",102595,"[4924560, 149632, 269856]","[48.0, 1.4584726351186705, 2.6303036210341633]",1737127334
"[1737127333.232366, 1737127333.469597, 1737127333.632214, 1737127333.8674798, 1737127334.0203264]",1737127334.3218405,1737127334.32192,1737127335.070731,1737127335.0830112,1737127335.0979414,1.0,5,0.22120881080627441,0.023120880126953125,0.027403831481933594,0.1423954963684082,0.25939130783081055,0.10606718063354492,"[0.05237174034118652, 0.09242486953735352]",112026,"[5377248, 154288, 277168]","[48.0, 1.377251709424598, 2.4741399318015462]",1737127335
"[1737127334.2490215, 1737127334.475697, 1737127334.622824, 1737127334.858309, 1737127335.0670824]",1737127335.2801397,1737127335.2802393,1737127335.9651837,1737127335.9713037,1737127336.0076854,1.0,5,0.18558979034423828,0.03083968162536621,0.04611682891845703,0.1485888957977295,0.2542576789855957,0.09866452217102051,"[0.04699397087097168, 0.08380603790283203]",98499,"[4727952, 140784, 251568]","[48.0, 1.4292936984131819, 2.554015776809917]",1737127336
"[1737127335.2070034, 1737127335.4218302, 1737127335.569173, 1737127335.7996378, 1737127336.0131528]",1737127336.2915857,1737127336.2916803,1737127337.0660505,1737127337.0712109,1737127337.0775895,1.0,5,0.19134044647216797,0.019382476806640625,0.0647287368774414,0.13544130325317383,0.24666571617126465,0.170379638671875,"[0.0618138313293457, 0.08760786056518555]",96273,"[4621104, 145184, 259104]","[48.0, 1.508044830845616, 2.691346483437724]",1737127337
"[1737127336.227762, 1737127336.4412534, 1737127336.5988436, 1737127336.8195398, 1737127337.0314019]",1737127337.3174036,1737127337.3175092,1737127338.0051646,1737127338.0098665,1737127338.021192,1.0,5,0.16697359085083008,0.01931452751159668,0.04369497299194336,0.1336345672607422,0.22381305694580078,0.14868712425231934,"[0.049199819564819336, 0.08365654945373535]",92614,"[4445472, 141416, 251848]","[48.0, 1.5269397715248234, 2.7193296909754463]",1737127338
"[1737127337.2526352, 1737127337.459859, 1737127337.6887145, 1737127337.8343654, 1737127338.0476646]",1737127338.3216147,1737127338.3217077,1737127339.056143,1737127339.0604098,1737127339.0712895,1.0,5,0.19212865829467773,0.019891023635864258,0.05003213882446289,0.12198805809020996,0.222489595413208,0.15971803665161133,"[0.057701826095581055, 0.08791899681091309]",94410,"[4531680, 146176, 258784]","[48.0, 1.5483105603219998, 2.741065565088444]",1737127339
"[1737127338.258059, 1737127338.453099, 1737127338.6304722, 1737127338.8302846, 1737127339.0305977]",1737127339.2857218,1737127339.2858245,1737127339.9834673,1737127339.987592,1737127340.0096,1.0,5,0.17317438125610352,0.010305166244506836,0.04217672348022461,0.12923169136047363,0.23992633819580078,0.1392345428466797,"[0.04811286926269531, 0.07438826560974121]",69247,"[3323856, 117672, 206536]","[48.0, 1.699308273282597, 2.9825985241237887]",1737127340
"[1737127339.2307506, 1737127339.4437099, 1737127339.6358438, 1737127339.831314, 1737127340.031004]",1737127340.2994096,1737127340.299504,1737127341.0117242,1737127341.0150468,1737127341.0298378,1.0,5,0.20138168334960938,0.028762102127075195,0.0349278450012207,0.1286637783050537,0.22245192527770996,0.14392781257629395,"[0.05011558532714844, 0.07931065559387207]",73538,"[3529824, 125872, 223184]","[48.0, 1.7116592781963067, 3.034947918083168]",1737127341
"[1737127340.235939, 1737127340.4489317, 1737127340.6582816, 1737127340.842389, 1737127341.0308316]",1737127341.2852113,1737127341.2853165,1737127341.949052,1737127341.9531,1737127342.0078392,1.0,5,0.1550900936126709,0.0183870792388916,0.040801048278808594,0.1285693645477295,0.24529266357421875,0.10743522644042969,"[0.04938769340515137, 0.08254861831665039]",80298,"[3854304, 138912, 245504]","[48.0, 1.7299559142195322, 3.057411143490498]",1737127342
"[1737127341.2315123, 1737127341.4306152, 1737127341.6319225, 1737127341.832012, 1737127342.0322754]",1737127342.2844095,1737127342.2844808,1737127342.94776,1737127342.9502587,1737127343.0085263,1.0,5,0.17369914054870605,0.015828371047973633,0.037615060806274414,0.12250709533691406,0.23992443084716797,0.11857414245605469,"[0.04781913757324219, 0.0721890926361084]",53788,"[2581824, 117352, 202056]","[48.0, 2.1817505763367295, 3.7565256190971965]",1737127343
"[1737127342.2325215, 1737127342.4320335, 1737127342.6346784, 1737127342.8324864, 1737127343.0327096]",1737127343.2851107,1737127343.285189,1737127343.9080489,1737127343.9113,1737127344.0087771,1.0,5,0.18128633499145508,0.017796993255615234,0.05274605751037598,0.11525917053222656,0.2125241756439209,0.11078643798828125,"[0.043503522872924805, 0.06389188766479492]",50957,"[2445936, 104736, 177984]","[48.0, 2.0553800262966817, 3.492827285750731]",1737127344
"[1737127343.232643, 1737127343.4366903, 1737127343.633355, 1737127343.8315742, 1737127344.0334349]",1737127344.2836523,1737127344.2837162,1737127344.8452172,1737127344.8479774,1737127345.0087545,1.0,5,0.16046524047851562,0.012675046920776367,0.04213833808898926,0.10917949676513672,0.1915428638458252,0.09271788597106934,"[0.04047226905822754, 0.06278204917907715]",49863,"[2393424, 103312, 176464]","[48.0, 2.0719170527244652, 3.538976796422197]",1737127345
"[1737127344.2330985, 1737127344.4304817, 1737127344.6325715, 1737127344.8315456, 1737127345.031557]",1737127345.2833567,1737127345.2834408,1737127345.81669,1737127345.82025,1737127346.0055852,1.0,5,0.16220951080322266,0.014565229415893555,0.01806473731994629,0.10925960540771484,0.1980268955230713,0.06365966796875,"[0.037253618240356445, 0.06243705749511719]",58553,"[2810544, 109264, 187792]","[48.0, 1.8660700561884105, 3.2072139770805936]",1737127346
"[1737127345.2315795, 1737127345.4333138, 1737127345.630494, 1737127345.8315892, 1737127346.0318027]",1737127346.284803,1737127346.2849054,1737127346.8033946,1737127346.8059783,1737127347.005151,1.0,5,0.11927461624145508,0.013353586196899414,0.019999265670776367,0.0808875560760498,0.20137858390808105,0.07224917411804199,"[0.037618160247802734, 0.06368398666381836]",57705,"[2769840, 110040, 190296]","[48.0, 1.906940473095919, 3.2977384975305433]",1737127347
"[1737127346.2315567, 1737127346.4324565, 1737127346.6312406, 1737127346.831592, 1737127347.031503]",1737127347.2848117,1737127347.2849014,1737127347.8176496,1737127347.8204887,1737127348.005088,1.0,5,0.12887167930603027,0.01274418830871582,0.025608539581298828,0.08078718185424805,0.2110295295715332,0.07399678230285645,"[0.0408778190612793, 0.06550455093383789]",54178,"[2600544, 107512, 184088]","[48.0, 1.9844217209937614, 3.3978367603086124]",1737127348
"[1737127347.2314053, 1737127347.4323833, 1737127347.631051, 1737127347.8316283, 1737127348.0316846]",1737127348.2845988,1737127348.2846825,1737127348.794573,1737127348.7979698,1737127349.0043504,1.0,5,0.10445046424865723,0.011958599090576172,0.0324559211730957,0.08939909934997559,0.21837759017944336,0.07639360427856445,"[0.038823604583740234, 0.06258106231689453]",53703,"[2577744, 105496, 182776]","[48.0, 1.9644340167215983, 3.4034597694728412]",1737127349
"[1737127348.2317271, 1737127348.4319143, 1737127348.6319501, 1737127348.8324244, 1737127349.0321724]",1737127349.2850585,1737127349.2851267,1737127349.8244991,1737127349.8278642,1737127350.0061343,1.0,5,0.16059041023254395,0.01484227180480957,0.024384021759033203,0.10331416130065918,0.19934487342834473,0.0677042007446289,"[0.03758645057678223, 0.06362318992614746]",57538,"[2761824, 108168, 186952]","[48.0, 1.8799402134241718, 3.249191838437207]",1737127350
