timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_comprresion,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736610497.0980911, 1736610497.1761537, 1736610497.3679767, 1736610497.4400966, 1736610497.6259525, 1736610497.7176845, 1736610497.8072965, 1736610497.9924393]",1736610502.5651474,1736610502.5652294,1736610509.3764153,1736610509.3846583,1736610509.3999147,1.0,8,0.3902871608734131,0.057004451751708984,0.380939245223999,0.32448816299438477,0.556847333908081,"[0.80743408203125, 0.5794801712036133]","[0.16266870498657227, 0.18619728088378906]",124481,"[16, 16, 16]","[0.00012853367180533576, 0.00012853367180533576, 0.00012853367180533576]",1736610509
"[1736610498.0851545, 1736610498.1878238, 1736610498.314525, 1736610498.4387903, 1736610498.5359142, 1736610498.7386208, 1736610498.8329017, 1736610498.919073]",1736610504.2136056,1736610504.2136786,1736610511.112232,1736610511.1226513,1736610511.1507063,1.0,8,0.5520648956298828,0.03256559371948242,0.3974764347076416,0.3457319736480713,0.585195779800415,"[0.7438874244689941, 0.5379359722137451]","[0.18230676651000977, 0.26532864570617676]",218946,"[16, 16, 16]","[7.30773798105469e-05, 7.30773798105469e-05, 7.30773798105469e-05]",1736610511
"[1736610499.0854561, 1736610499.167813, 1736610499.3431692, 1736610499.4351115, 1736610499.55068, 1736610499.716226, 1736610499.8074288, 1736610499.9964416]",1736610505.981451,1736610505.9815173,1736610512.672045,1736610512.6822927,1736610512.704995,1.0,8,0.4550645351409912,0.051935434341430664,0.41303467750549316,0.27806806564331055,0.5517115592956543,"[0.5917432308197021, 0.595285177230835]","[0.1483137607574463, 0.21678781509399414]",179132,"[16, 16, 16]","[8.931960788692137e-05, 8.931960788692137e-05, 8.931960788692137e-05]",1736610512
"[1736610500.0947583, 1736610500.193719, 1736610500.3132508, 1736610500.4224544, 1736610500.567397, 1736610500.770877, 1736610500.8710947, 1736610500.9685576]",1736610507.633024,1736610507.633112,1736610514.4860117,1736610514.5012395,1736610514.5163243,1.0,8,0.5825951099395752,0.06161642074584961,0.3536717891693115,0.32680654525756836,0.5300354957580566,"[0.7875685691833496, 0.5212986469268799]","[0.21359658241271973, 0.28616857528686523]",239397,"[16, 16, 16]","[6.683458857044992e-05, 6.683458857044992e-05, 6.683458857044992e-05]",1736610514
"[1736610501.063769, 1736610501.1581466, 1736610501.2779036, 1736610501.3821983, 1736610501.6046386, 1736610501.6846282, 1736610501.7704322, 1736610501.948275]",1736610509.3815823,1736610509.3816729,1736610515.8472867,1736610515.8596315,1736610515.880574,1.0,8,0.4559314250946045,0.05327415466308594,0.4139547348022461,0.2961709499359131,0.5339846611022949,"[0.4503052234649658, 0.5012476444244385]","[0.1498866081237793, 0.25599002838134766]",206532,"[16, 16, 16]","[7.746983518292565e-05, 7.746983518292565e-05, 7.746983518292565e-05]",1736610515
"[1736610502.1379611, 1736610502.2283604, 1736610502.33946, 1736610502.5355618, 1736610502.6142342, 1736610502.7676466, 1736610502.9240863, 1736610503.0058331]",1736610511.116836,1736610511.1168954,1736610517.090107,1736610517.1012354,1736610517.1191678,1.0,8,0.4614298343658447,0.03774213790893555,0.34841418266296387,0.2725963592529297,0.49643445014953613,"[0.41325998306274414, 0.45748233795166016]","[0.14214682579040527, 0.22672772407531738]",172279,"[16, 16, 16]","[9.287260780478178e-05, 9.287260780478178e-05, 9.287260780478178e-05]",1736610517
"[1736610503.0908754, 1736610503.1766055, 1736610503.367036, 1736610503.4921174, 1736610503.569125, 1736610503.7396927, 1736610503.8181906, 1736610503.9654512]",1736610512.6770253,1736610512.6772068,1736610518.4400783,1736610518.4512062,1736610518.4636564,1.0,8,0.4612259864807129,0.0600130558013916,0.4604651927947998,0.29069948196411133,0.5969164371490479,"[0.5840315818786621, 0.4024624824523926]","[0.1436598300933838, 0.21550726890563965]",169507,"[16, 16, 16]","[9.43913820668173e-05, 9.43913820668173e-05, 9.43913820668173e-05]",1736610518
"[1736610504.111928, 1736610504.287171, 1736610504.413498, 1736610504.491069, 1736610504.61973, 1736610504.7709153, 1736610504.8509402, 1736610505.0140793]",1736610514.4943979,1736610514.494496,1736610519.6410198,1736610519.6483688,1736610519.6637008,1.0,8,0.3266434669494629,0.0408482551574707,0.2697477340698242,0.2575981616973877,0.43798112869262695,"[0.497755765914917, 0.4074099063873291]","[0.11596441268920898, 0.17400884628295898]",146554,"[16, 16, 16]","[0.0001091747751681974, 0.0001091747751681974, 0.0001091747751681974]",1736610519
"[1736610505.0971067, 1736610505.1799564, 1736610505.3849475, 1736610505.4568267, 1736610505.6296253, 1736610505.7139845, 1736610505.8794627, 1736610505.9606295]",1736610515.8537102,1736610515.8538058,1736610520.9412901,1736610520.949084,1736610520.9673564,1.0,8,0.3476138114929199,0.038468360900878906,0.3011512756347656,0.19176197052001953,0.4365863800048828,"[0.6111536026000977, 0.4070706367492676]","[0.10223269462585449, 0.17339038848876953]",146801,"[16, 16, 16]","[0.0001089910831670084, 0.0001089910831670084, 0.0001089910831670084]",1736610520
"[1736610506.1222079, 1736610506.2006342, 1736610506.4024405, 1736610506.5022836, 1736610506.6086435, 1736610506.7521493, 1736610506.9090555, 1736610506.9885802]",1736610517.0978253,1736610517.09792,1736610522.2070873,1736610522.214641,1736610522.2276845,1.0,8,0.38925766944885254,0.05002999305725098,0.29024219512939453,0.19471454620361328,0.563117265701294,"[0.5688300132751465, 0.4266524314880371]","[0.11071324348449707, 0.15326833724975586]",139623,"[16, 16, 16]","[0.00011459430036598555, 0.00011459430036598555, 0.00011459430036598555]",1736610522
"[1736610507.0669603, 1736610507.1450126, 1736610507.333625, 1736610507.4335651, 1736610507.5869956, 1736610507.6633797, 1736610507.8247495, 1736610507.9050965]",1736610518.4477563,1736610518.44785,1736610523.217186,1736610523.2236948,1736610523.2389565,1.0,8,0.32387828826904297,0.04355335235595703,0.2509787082672119,0.19262480735778809,0.5284478664398193,"[0.4163093566894531, 0.3557620048522949]","[0.08297014236450195, 0.1484527587890625]",141224,"[16, 16, 16]","[0.00011329519061915821, 0.00011329519061915821, 0.00011329519061915821]",1736610523
"[1736610508.0689163, 1736610508.1536655, 1736610508.3441088, 1736610508.4474497, 1736610508.5349152, 1736610508.7003121, 1736610508.7828135, 1736610508.9480667]",1736610519.6454625,1736610519.6455278,1736610523.9994931,1736610524.009115,1736610524.018591,1.0,8,0.4097559452056885,0.058020591735839844,0.2604513168334961,0.2017052173614502,0.4228816032409668,"[0.29933857917785645, 0.23624706268310547]","[0.08749008178710938, 0.15381097793579102]",160570,"[16, 16, 16]","[9.964501463536153e-05, 9.964501463536153e-05, 9.964501463536153e-05]",1736610524
"[1736610509.1096046, 1736610509.191232, 1736610509.3879063, 1736610509.464064, 1736610509.567205, 1736610509.74534, 1736610509.8251467, 1736610509.983708]",1736610520.9454136,1736610520.9454784,1736610524.685627,1736610524.6933851,1736610525.0079792,1.0,8,0.36028361320495605,0.052680015563964844,0.2767057418823242,0.18337011337280273,0.40865397453308105,"[0.23259973526000977, 0.26529860496520996]","[0.06648135185241699, 0.11879920959472656]",125166,"[16, 16, 16]","[0.00012783024143936853, 0.00012783024143936853, 0.00012783024143936853]",1736610525
"[1736610510.0633538, 1736610510.1427145, 1736610510.3215022, 1736610510.4224944, 1736610510.5856552, 1736610510.6566465, 1736610510.8180387, 1736610510.9754806]",1736610522.2110865,1736610522.2112775,1736610525.1934364,1736610525.20017,1736610526.0077353,1.0,8,0.3117084503173828,0.03699541091918945,0.16615700721740723,0.17039012908935547,0.43674278259277344,"[0.17160558700561523, 0.16852951049804688]","[0.05972909927368164, 0.10503149032592773]",101869,"[16, 16, 16]","[0.00015706446514641352, 0.00015706446514641352, 0.00015706446514641352]",1736610526
"[1736610511.0455868, 1736610511.194346, 1736610511.290934, 1736610511.4453862, 1736610511.539974, 1736610511.6676009, 1736610511.8042786, 1736610511.9394236]",1736610523.220945,1736610523.2210069,1736610525.4943705,1736610525.4971616,1736610527.003459,1.0,8,0.1509842872619629,0.020430803298950195,0.07785916328430176,0.18986225128173828,0.34049320220947266,"[0.13742756843566895, 0.13079452514648438]","[0.011132955551147461, 0.019000768661499023]",12700,"[16, 16, 16]","[0.0012598425196850393, 0.0012598425196850393, 0.0012598425196850393]",1736610527
"[1736610512.0743768, 1736610512.226805, 1736610512.2759702, 1736610512.4740279, 1736610512.5449128, 1736610512.6846077, 1736610512.8193414, 1736610512.9339604]",1736610524.0063303,1736610524.006421,1736610525.7727222,1736610525.774233,1736610528.002339,1.0,8,0.1994457244873047,0.014092445373535156,0.13877105712890625,0.09134697914123535,0.327289342880249,"[0.12858891487121582, 0.1273939609527588]","[0.007635593414306641, 0.012053489685058594]",6509,"[16, 16, 16]","[0.0024581348901520973, 0.0024581348901520973, 0.0024581348901520973]",1736610528
