timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736609071.9719875,1736609071.9729397,1736609071.973049,1736609074.160575,1736609074.161425,"[1736609074.142857, 1736609074.2857144, 1736609074.4285715, 1736609074.5714285, 1736609074.7142856, 1736609074.857143, 1736609075.0]",1736609071,2,unified,0.0012803077697753906,0.16697907447814941,0.130082368850708,0.1303541660308838,0.702730655670166,1.0324680805206299
1736609072.6209192,1736609072.6219733,1736609072.6220875,1736609074.7785125,1736609074.7794812,"[1736609075.142857, 1736609075.2857144, 1736609075.4285715, 1736609075.5714285, 1736609075.7142856, 1736609075.857143, 1736609076.0]",1736609072,2,unified,0.3375222682952881,0.19022059440612793,0.06447458267211914,0.08602213859558105,0.36929869651794434,0.6248548030853271
1736609073.3137748,1736609073.314573,1736609073.3146873,1736609075.3092754,1736609075.3093474,"[1736609076.142857, 1736609076.2857144, 1736609076.4285715, 1736609076.5714285, 1736609076.7142856, 1736609076.857143, 1736609077.0]",1736609073,2,unified,0.0009207725524902344,0.43827247619628906,0.37935805320739746,0.09535479545593262,0.4908919334411621,0.5279371738433838
1736609074.3147075,1736609074.3223767,1736609074.3227065,1736609075.8231094,1736609075.8232186,"[1736609077.142857, 1736609077.2857144, 1736609077.4285715, 1736609077.5714285, 1736609077.7142856, 1736609077.857143, 1736609078.0]",1736609074,2,unified,0.0006990432739257812,0.462583065032959,0.06980586051940918,0.13219499588012695,0.3706519603729248,0.4421043395996094
1736609075.317665,1736609075.3203595,1736609075.3204803,1736609076.5360503,1736609076.5361252,"[1736609078.142857, 1736609078.2857144, 1736609078.4285715, 1736609078.5714285, 1736609078.7142856, 1736609078.857143, 1736609079.0]",1736609075,2,unified,0.008404970169067383,0.4417850971221924,0.06166410446166992,0.05727887153625488,0.1706550121307373,0.46567583084106445
1736609076.3173091,1736609076.3179562,1736609076.3180525,1736609077.5152216,1736609077.515289,"[1736609079.142857, 1736609079.2857144, 1736609079.4285715, 1736609079.5714285, 1736609079.7142856, 1736609079.857143, 1736609080.0]",1736609076,2,unified,0.020833969116210938,0.4844975471496582,0.04630303382873535,0.06153988838195801,0.1658799648284912,0.4090111255645752
1736609077.314655,1736609077.315173,1736609077.3154192,1736609078.547008,1736609078.547075,"[1736609080.142857, 1736609080.2857144, 1736609080.4285715, 1736609080.5714285, 1736609080.7142856, 1736609080.857143, 1736609081.0]",1736609077,2,unified,0.005053997039794922,0.5227341651916504,0.04247713088989258,0.056380271911621094,0.18341517448425293,0.412400484085083
1736609078.3139827,1736609078.3146207,1736609078.3147004,1736609079.9824007,1736609079.982473,"[1736609081.142857, 1736609081.2857144, 1736609081.4285715, 1736609081.5714285, 1736609081.7142856, 1736609081.857143, 1736609082.0]",1736609078,2,unified,0.002660989761352539,0.5088279247283936,0.04561018943786621,0.08490204811096191,0.2149639129638672,0.7894315719604492
1736609079.31816,1736609079.3188157,1736609079.3188956,1736609080.9596393,1736609080.959715,"[1736609082.142857, 1736609082.2857144, 1736609082.4285715, 1736609082.5714285, 1736609082.7142856, 1736609082.857143, 1736609083.0]",1736609079,2,unified,0.008966445922851562,0.5318171977996826,0.12968730926513672,0.09006571769714355,0.1899566650390625,0.6777594089508057
1736609080.623228,1736609080.6238005,1736609080.6238873,1736609081.9731166,1736609081.9731827,"[1736609083.142857, 1736609083.2857144, 1736609083.4285715, 1736609083.5714285, 1736609083.7142856, 1736609083.857143, 1736609084.0]",1736609080,2,unified,0.02696824073791504,0.47820019721984863,0.043747901916503906,0.0870053768157959,0.18794727325439453,0.5137901306152344
1736609081.623409,1736609081.6240141,1736609081.6240885,1736609083.0285215,1736609083.0286174,"[1736609084.142857, 1736609084.2857144, 1736609084.4285715, 1736609084.5714285, 1736609084.7142856, 1736609084.857143, 1736609085.0]",1736609081,2,unified,0.0006525516510009766,0.5088436603546143,0.03746676445007324,0.08382678031921387,0.18578386306762695,0.569411039352417
