timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1737129755.4228394,1737129761.402227,1737129761.4031322,1737129764.6782687,1737129764.6787746,"[1737129764.8911157, 1737129765.0911157, 1737129765.2911155, 1737129765.4911156, 1737129765.6911156]",1737129755,2,unified,0.0021500587463378906,0.17017865180969238,0.15357685089111328,0.26035451889038086,0.7512798309326172,1.9194395542144775
1737129756.7032497,1737129761.403373,1737129761.4040244,1737129765.5823436,1737129765.583204,"[1737129765.788859, 1737129765.988859, 1737129766.1888587, 1737129766.3888588, 1737129766.5888588]",1737129756,2,unified,0.003248929977416992,0.17587900161743164,0.13544917106628418,0.8309998512268066,0.3519706726074219,0.9087867736816406
1737129757.7029946,1737129761.4047253,1737129761.4052575,1737129766.3139656,1737129766.3143735,"[1737129766.5193872, 1737129766.7193873, 1737129766.919387, 1737129767.1193871, 1737129767.3193872]",1737129757,2,unified,0.010959148406982422,0.25519847869873047,0.6876797676086426,0.44943714141845703,0.2651638984680176,0.7289419174194336
1737129758.702031,1737129764.6834438,1737129764.6835535,1737129767.3107433,1737129767.3117335,"[1737129767.518436, 1737129767.718436, 1737129767.9184358, 1737129768.1184359, 1737129768.318436]",1737129758,2,unified,0.0019507408142089844,0.17336058616638184,0.05841255187988281,0.14414262771606445,0.42963123321533203,0.9806251525878906
1737129760.0524957,1737129765.585792,1737129765.5858889,1737129768.351032,1737129768.351664,"[1737129768.5637503, 1737129768.7637503, 1737129768.9637501, 1737129769.1637502, 1737129769.3637502]",1737129760,2,unified,0.000713348388671875,0.1422712802886963,0.06392693519592285,0.3866393566131592,0.12645959854125977,0.9680793285369873
1737129761.0166183,1737129766.3169308,1737129766.3172698,1737129768.899785,1737129768.9003663,"[1737129769.1063027, 1737129769.3063028, 1737129769.5063026, 1737129769.7063026, 1737129769.9063027]",1737129761,2,unified,0.0008819103240966797,0.13600826263427734,0.08484959602355957,0.6415829658508301,0.11957669258117676,0.5741267204284668
1737129762.358615,1737129767.3169792,1737129767.3171527,1737129769.3421137,1737129769.3431716,"[1737129769.5500374, 1737129769.7500374, 1737129769.9500372, 1737129770.1500373, 1737129770.3500373]",1737129762,2,unified,0.0008606910705566406,0.1440129280090332,0.08098435401916504,0.6464719772338867,0.1334681510925293,0.5033004283905029
1737129763.7041664,1737129768.358877,1737129768.3589823,1737129770.0254543,1737129770.0259113,"[1737129770.2302768, 1737129770.4302769, 1737129770.6302767, 1737129770.8302767, 1737129771.0302768]",1737129763,2,unified,0.0031626224517822266,0.1374053955078125,0.01940608024597168,0.27599024772644043,0.08815169334411621,0.6855461597442627
1737129764.7043507,1737129768.9042504,1737129768.904341,1737129770.5428476,1737129770.5434647,"[1737129770.7472959, 1737129770.947296, 1737129771.1472957, 1737129771.3472958, 1737129771.5472958]",1737129764,2,unified,0.0007390975952148438,0.14286017417907715,0.22981762886047363,0.08768868446350098,0.10833120346069336,0.5153117179870605
1737129765.7006543,1737129769.3468382,1737129769.346965,1737129771.2090867,1737129771.2096052,"[1737129771.4135344, 1737129771.6135345, 1737129771.8135343, 1737129772.0135343, 1737129772.2135344]",1737129765,2,unified,0.013517141342163086,0.1847536563873291,0.05907917022705078,0.2346515655517578,0.1550590991973877,0.6179463863372803
