timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1737366827.8723586,1737366828.338063,1737366828.3382466,1737366834.5719643,1737366834.5723758,"[1737366834.7099795, 1737366834.8349795, 1737366834.9599795, 1737366835.0849795, 1737366835.2099795, 1737366835.3349795, 1737366835.4599795, 1737366835.5849795]",1737366827,2,unified,0.003265857696533203,2.1770617961883545,0.12511539459228516,0.4116840362548828,0.7379181385040283,2.7510416507720947
1737366828.8963118,1737366828.8983319,1737366828.8986046,1737366836.3834429,1737366836.3838723,"[1737366836.5236168, 1737366836.6486168, 1737366836.7736168, 1737366836.8986168, 1737366837.0236168, 1737366837.1486168, 1737366837.2736168, 1737366837.3986168]",1737366828,2,unified,0.0007064342498779297,0.27356481552124023,0.20883870124816895,0.9959712028503418,0.4261014461517334,1.8001322746276855
1737366829.6739924,1737366829.6761801,1737366829.676475,1737366838.2021773,1737366838.2022483,"[1737366838.339434, 1737366838.464434, 1737366838.589434, 1737366838.714434, 1737366838.839434, 1737366838.964434, 1737366839.089434, 1737366839.214434]",1737366829,2,unified,0.0013148784637451172,0.383760929107666,0.4965336322784424,0.5618879795074463,0.23139548301696777,1.8282599449157715
1737366830.6758919,1737366834.5789332,1737366834.5790677,1737366841.5295858,1737366841.5300107,"[1737366841.662846, 1737366841.787846, 1737366841.912846, 1737366842.037846, 1737366842.162846, 1737366842.287846, 1737366842.412846, 1737366842.537846]",1737366830,2,unified,0.0007565021514892578,4.930181503295898,0.0408320426940918,0.22681641578674316,0.12938761711120605,1.599672555923462
1737366831.6751404,1737366836.3916855,1737366836.3918023,1737366842.7261195,1737366842.7266405,"[1737366842.858732, 1737366842.983732, 1737366843.108732, 1737366843.233732, 1737366843.358732, 1737366843.483732, 1737366843.608732, 1737366843.733732]",1737366831,2,unified,0.0007939338684082031,0.33964967727661133,0.04688596725463867,0.24683237075805664,0.1341242790222168,1.178847312927246
1737366832.5614789,1737366838.2085376,1737366838.2086284,1737366843.9085288,1737366843.9089437,"[1737366844.041016, 1737366844.166016, 1737366844.291016, 1737366844.416016, 1737366844.541016, 1737366844.666016, 1737366844.791016, 1737366844.916016]",1737366832,2,unified,0.0010294914245605469,0.43162012100219727,0.18411850929260254,0.6474792957305908,0.2594306468963623,1.1325664520263672
1737366833.57276,1737366841.5335672,1737366841.5336437,1737366845.1213982,1737366845.123161,"[1737366845.2548726, 1737366845.3798726, 1737366845.5048726, 1737366845.6298726, 1737366845.7548726, 1737366845.8798726, 1737366846.0048726, 1737366846.1298726]",1737366833,2,unified,0.0009179115295410156,0.26152873039245605,0.1935422420501709,0.5581834316253662,0.1635723114013672,1.1859095096588135
1737366834.449234,1737366842.7299147,1737366842.7299893,1737366846.1111944,1737366846.1117184,"[1737366846.2425025, 1737366846.3675025, 1737366846.4925025, 1737366846.6175025, 1737366846.7425025, 1737366846.8675025, 1737366846.9925025, 1737366847.1175025]",1737366834,2,unified,0.012651443481445312,0.26015543937683105,0.1988966464996338,0.5449979305267334,0.14802122116088867,1.0849339962005615
1737366835.3470466,1737366843.9121118,1737366843.912202,1737366847.0968037,1737366847.0968812,"[1737366847.2274938, 1737366847.3524938, 1737366847.4774938, 1737366847.6024938, 1737366847.7274938, 1737366847.8524938, 1737366847.9774938, 1737366848.1024938]",1737366835,2,unified,0.012967824935913086,0.276383638381958,0.5034382343292236,0.25532007217407227,0.1616058349609375,0.9887828826904297
1737366836.4481633,1737366845.1270444,1737366845.1271358,1737366849.4910011,1737366849.4911048,"[1737366849.6268246, 1737366849.7518246, 1737366849.8768246, 1737366850.0018246, 1737366850.1268246, 1737366850.2518246, 1737366850.3768246, 1737366850.5018246]",1737366836,2,unified,0.001039266586303711,2.856410026550293,0.036208152770996094,0.1613774299621582,0.11859965324401855,1.1583714485168457
