timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736608676.8651502,1736608676.8660507,1736608676.8661506,1736608678.4578798,1736608678.458383,"[1736608679.3333333, 1736608679.6666667, 1736608680.0]",1736608676,2,unified,0.0008361339569091797,0.07888603210449219,0.1251697540283203,0.11502575874328613,0.59759521484375,0.6643664836883545
1736608677.3149955,1736608677.316045,1736608677.3161569,1736608678.758698,1736608678.7592034,"[1736608680.3333333, 1736608680.6666667, 1736608681.0]",1736608677,2,unified,0.4129493236541748,0.07589864730834961,0.07669925689697266,0.04322957992553711,0.1582779884338379,0.3038980960845947
1736608678.3184536,1736608678.31935,1736608678.3194542,1736608678.9639418,1736608678.9640076,"[1736608681.3333333, 1736608681.6666667, 1736608682.0]",1736608678,2,unified,0.01577591896057129,0.07680273056030273,0.05021929740905762,0.05642056465148926,0.1714019775390625,0.20602726936340332
1736608679.3250299,1736608679.325519,1736608679.3255835,1736608679.7534964,1736608679.7535646,"[1736608682.3333333, 1736608682.6666667, 1736608683.0]",1736608679,2,unified,0.0007469654083251953,0.07552695274353027,0.02041912078857422,0.04434823989868164,0.07219290733337402,0.21006202697753906
1736608680.3235514,1736608680.3240156,1736608680.3240912,1736608680.7738154,1736608680.773879,"[1736608683.3333333, 1736608683.6666667, 1736608684.0]",1736608680,2,unified,0.0007452964782714844,0.07469463348388672,0.01978302001953125,0.04148077964782715,0.07505393028259277,0.23219823837280273
1736608681.313197,1736608681.3137698,1736608681.3138556,1736608681.7451627,1736608681.7452314,"[1736608684.3333333, 1736608684.6666667, 1736608685.0]",1736608681,2,unified,0.0007646083831787109,0.07378506660461426,0.01946544647216797,0.04511833190917969,0.07775449752807617,0.21025562286376953
1736608682.3132987,1736608682.3138275,1736608682.3139002,1736608682.729107,1736608682.7291777,"[1736608685.3333333, 1736608685.6666667, 1736608686.0]",1736608682,2,unified,0.0008823871612548828,0.07419228553771973,0.019308090209960938,0.04132699966430664,0.07123398780822754,0.20418262481689453
1736608683.3168094,1736608683.3173668,1736608683.3174381,1736608683.9253492,1736608683.9254205,"[1736608686.3333333, 1736608686.6666667, 1736608687.0]",1736608683,2,unified,0.0008246898651123047,0.08037328720092773,0.02370738983154297,0.05295991897583008,0.09918498992919922,0.3457965850830078
1736608684.3152158,1736608684.3158937,1736608684.3159719,1736608684.8666644,1736608684.866746,"[1736608687.3333333, 1736608687.6666667, 1736608688.0]",1736608684,2,unified,0.0008304119110107422,0.07215189933776855,0.019811391830444336,0.051343441009521484,0.0880885124206543,0.3131437301635742
1736608685.3162682,1736608685.3168225,1736608685.316895,1736608685.8259494,1736608685.8260114,"[1736608688.3333333, 1736608688.6666667, 1736608689.0]",1736608685,2,unified,0.0028209686279296875,0.07625389099121094,0.027046918869018555,0.04893636703491211,0.08851456642150879,0.2592036724090576
