timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1737032728.127901,1737032728.128741,1737032728.1288393,1737032729.2447886,1737032729.24485,"[1737032731.0, 1737032731.5]",1737032728,2,unified,0.00189971923828125,0.051728248596191406,0.0870060920715332,0.05430889129638672,0.5277111530303955,0.390899658203125
1737032729.1473823,1737032729.1483655,1737032729.1484623,1737032729.3701432,1737032729.370223,"[1737032732.0, 1737032732.5]",1737032729,2,unified,0.0036640167236328125,0.04676175117492676,0.009315729141235352,0.044016122817993164,0.02399301528930664,0.09179902076721191
1737032730.1491811,1737032730.1496475,1737032730.1497154,1737032730.3322325,1737032730.3322928,"[1737032733.0, 1737032733.5]",1737032730,2,unified,0.0006558895111083984,0.04753923416137695,0.008821249008178711,0.024908781051635742,0.023151397705078125,0.07549905776977539
1737032732.2324147,1737032732.232889,1737032732.2329493,1737032732.4125366,1737032732.412597,"[1737032735.0, 1737032735.5]",1737032732,2,unified,0.0007021427154541016,0.04805111885070801,0.009428024291992188,0.024417638778686523,0.02440643310546875,0.0687251091003418
1737032734.119988,1737032734.1204784,1737032734.1205401,1737032734.3049798,1737032734.3050444,"[1737032737.0, 1737032737.5]",1737032734,2,unified,0.0006716251373291016,0.0485684871673584,0.014057636260986328,0.024868011474609375,0.02348160743713379,0.07046651840209961
1737032735.1483707,1737032735.1488032,1737032735.1488652,1737032735.3292742,1737032735.3293364,"[1737032738.0, 1737032738.5]",1737032735,2,unified,0.0006496906280517578,0.048346757888793945,0.009065628051757812,0.025850772857666016,0.021845579147338867,0.07088327407836914
1737032737.1234045,1737032737.1239395,1737032737.1240106,1737032737.304878,1737032737.3049521,"[1737032740.0, 1737032740.5]",1737032737,2,unified,0.0026521682739257812,0.049844980239868164,0.007453203201293945,0.02461075782775879,0.02355170249938965,0.0701751708984375
1737032738.148061,1737032738.1484973,1737032738.1485612,1737032738.3311164,1737032738.3311749,"[1737032741.0, 1737032741.5]",1737032738,2,unified,0.0006539821624755859,0.047736167907714844,0.007937908172607422,0.02737903594970703,0.024770498275756836,0.07200264930725098
1737032739.1471324,1737032739.1475594,1737032739.1476278,1737032739.330497,1737032739.3305583,"[1737032742.0, 1737032742.5]",1737032739,2,unified,0.0006694793701171875,0.04987049102783203,0.008958578109741211,0.024565935134887695,0.019879817962646484,0.07700109481811523
1737032740.1493618,1737032740.1498191,1737032740.149891,1737032740.3297515,1737032740.3298118,"[1737032743.0, 1737032743.5]",1737032740,2,unified,0.0006449222564697266,0.047171592712402344,0.007218122482299805,0.027131319046020508,0.019534587860107422,0.0735476016998291
1737032741.1484988,1737032741.1489434,1737032741.149016,1737032741.321333,1737032741.321396,"[1737032744.0, 1737032744.5]",1737032741,2,unified,0.0006499290466308594,0.04726576805114746,0.007433891296386719,0.027415752410888672,0.019707202911376953,0.06738495826721191
1737032742.1481822,1737032742.148604,1737032742.148668,1737032742.3319075,1737032742.3319683,"[1737032745.0, 1737032745.5]",1737032742,2,unified,0.0006492137908935547,0.04861307144165039,0.008697748184204102,0.02539801597595215,0.02289891242980957,0.07499575614929199
1737032743.1457717,1737032743.1462193,1737032743.146277,1737032743.3228915,1737032743.3229578,"[1737032746.0, 1737032746.5]",1737032743,2,unified,0.0006740093231201172,0.04930901527404785,0.006444692611694336,0.029408693313598633,0.019876480102539062,0.06854867935180664
1737032744.1485457,1737032744.1489837,1737032744.1490464,1737032744.3312905,1737032744.3313503,"[1737032747.0, 1737032747.5]",1737032744,2,unified,0.0006651878356933594,0.04885053634643555,0.009777545928955078,0.024891376495361328,0.021485567092895508,0.07448530197143555
1737032745.1488717,1737032745.1492984,1737032745.1493633,1737032745.330883,1737032745.330946,"[1737032748.0, 1737032748.5]",1737032745,2,unified,0.0006768703460693359,0.047658681869506836,0.008652210235595703,0.026814937591552734,0.021626949310302734,0.07412981986999512
1737032746.1511936,1737032746.151631,1737032746.151692,1737032746.3467164,1737032746.3467765,"[1737032749.0, 1737032749.5]",1737032746,2,unified,0.0006549358367919922,0.047158002853393555,0.01187443733215332,0.022629261016845703,0.024301767349243164,0.08468317985534668
1737032747.148557,1737032747.1489825,1737032747.1490474,1737032747.3462312,1737032747.3462894,"[1737032750.0, 1737032750.5]",1737032747,2,unified,0.0006639957427978516,0.04865622520446777,0.012698888778686523,0.021311521530151367,0.02369999885559082,0.08655738830566406
