timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736608989.351754,1736608989.3526018,1736608989.352734,1736608991.3585148,1736608991.35929,"[1736608992.1666667, 1736608992.3333333, 1736608992.5, 1736608992.6666667, 1736608992.8333333, 1736608993.0]",1736608989,2,unified,0.0010917186737060547,0.1458725929260254,0.13712501525878906,0.13235211372375488,0.6794471740722656,0.8995842933654785
1736608990.3158371,1736608990.3167393,1736608990.3168454,1736608991.8774214,1736608991.877492,"[1736608993.1666667, 1736608993.3333333, 1736608993.5, 1736608993.6666667, 1736608993.8333333, 1736608994.0]",1736608990,2,unified,0.007009983062744141,0.14635133743286133,0.08435225486755371,0.06786751747131348,0.3158442974090576,0.5133693218231201
1736608991.3139038,1736608991.3147898,1736608991.3148968,1736608992.4052296,1736608992.4053056,"[1736608994.1666667, 1736608994.3333333, 1736608994.5, 1736608994.6666667, 1736608994.8333333, 1736608995.0]",1736608991,2,unified,0.004604339599609375,0.14699459075927734,0.04572582244873047,0.33512377738952637,0.1651909351348877,0.3797454833984375
1736608992.314499,1736608992.3150847,1736608992.3151703,1736608993.1029265,1736608993.102997,"[1736608995.1666667, 1736608995.3333333, 1736608995.5, 1736608995.6666667, 1736608995.8333333, 1736608996.0]",1736608992,2,unified,0.028238773345947266,0.14533114433288574,0.030705690383911133,0.05287504196166992,0.15274477005004883,0.370175838470459
1736608993.3140202,1736608993.3145823,1736608993.3146584,1736608994.1133792,1736608994.113456,"[1736608996.1666667, 1736608996.3333333, 1736608996.5, 1736608996.6666667, 1736608996.8333333, 1736608997.0]",1736608993,2,unified,0.0009095668792724609,0.1517624855041504,0.03576183319091797,0.053380489349365234,0.15244507789611816,0.3971445560455322
1736608994.3146522,1736608994.315253,1736608994.3153229,1736608995.0474,1736608995.0474765,"[1736608997.1666667, 1736608997.3333333, 1736608997.5, 1736608997.6666667, 1736608997.8333333, 1736608998.0]",1736608994,2,unified,0.0008375644683837891,0.14176702499389648,0.03373074531555176,0.05778908729553223,0.14224934577941895,0.34675145149230957
1736608995.3151703,1736608995.3158517,1736608995.316063,1736608996.405435,1736608996.405504,"[1736608998.1666667, 1736608998.3333333, 1736608998.5, 1736608998.6666667, 1736608998.8333333, 1736608999.0]",1736608995,2,unified,0.0008864402770996094,0.15117478370666504,0.04104185104370117,0.07756924629211426,0.16349172592163086,0.6449258327484131
1736608996.3144753,1736608996.3151574,1736608996.3152368,1736608997.3238947,1736608997.323964,"[1736608999.1666667, 1736608999.3333333, 1736608999.5, 1736608999.6666667, 1736608999.8333333, 1736609000.0]",1736608996,2,unified,0.013515472412109375,0.1518855094909668,0.034995079040527344,0.07155728340148926,0.1629946231842041,0.5630159378051758
1736608997.3151078,1736608997.3160572,1736608997.3162403,1736608998.2202377,1736608998.2203135,"[1736609000.1666667, 1736609000.3333333, 1736609000.5, 1736609000.6666667, 1736609000.8333333, 1736609001.0]",1736608997,2,unified,0.0006940364837646484,0.15118145942687988,0.03904247283935547,0.08036470413208008,0.1684255599975586,0.4545624256134033
1736608998.315105,1736608998.31584,1736608998.3159244,1736608999.2264621,1736608999.2265337,"[1736609001.1666667, 1736609001.3333333, 1736609001.5, 1736609001.6666667, 1736609001.8333333, 1736609002.0]",1736608998,2,unified,0.0008614063262939453,0.14998745918273926,0.03164958953857422,0.07007217407226562,0.16486191749572754,0.48302507400512695
