timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736609465.267206,1736609465.2680879,1736609465.2681904,1736609466.7264926,1736609466.7274787,"[1736609468.5, 1736609469.0]",1736609465,2,unified,0.0007774829864501953,0.050838470458984375,0.11938834190368652,0.0755462646484375,0.6361150741577148,0.5708179473876953
1736609466.3193004,1736609466.32017,1736609466.3202672,1736609466.909457,1736609466.9095185,"[1736609469.5, 1736609470.0]",1736609466,2,unified,0.0012886524200439453,0.051282405853271484,0.09285306930541992,0.07466316223144531,0.15559101104736328,0.1832714080810547
1736609467.3149683,1736609467.3154957,1736609467.3155777,1736609467.6778407,1736609467.6779044,"[1736609470.5, 1736609471.0]",1736609467,2,unified,0.0013606548309326172,0.05500054359436035,0.01703810691833496,0.03557729721069336,0.060073137283325195,0.18995308876037598
1736609468.3139303,1736609468.3144546,1736609468.3145273,1736609468.6296,1736609468.6296897,"[1736609471.5, 1736609472.0]",1736609468,2,unified,0.0011641979217529297,0.05194497108459473,0.012345314025878906,0.03731369972229004,0.05427980422973633,0.15468358993530273
1736609469.3236663,1736609469.324176,1736609469.324253,1736609469.6460633,1736609469.6461368,"[1736609472.5, 1736609473.0]",1736609469,2,unified,0.0007104873657226562,0.05180621147155762,0.018577098846435547,0.03906083106994629,0.052231550216674805,0.15586304664611816
1736609470.3147035,1736609470.315207,1736609470.3154237,1736609470.6368487,1736609470.6369138,"[1736609473.5, 1736609474.0]",1736609470,2,unified,0.0033829212188720703,0.05364847183227539,0.016277790069580078,0.032145023345947266,0.05475044250488281,0.1580362319946289
1736609471.3182244,1736609471.3187323,1736609471.318816,1736609471.6428318,1736609471.6428905,"[1736609474.5, 1736609475.0]",1736609471,2,unified,0.0008807182312011719,0.05265378952026367,0.015801191329956055,0.03590106964111328,0.05402541160583496,0.16152572631835938
1736609472.3220553,1736609472.3226,1736609472.3226693,1736609472.729164,1736609472.7292292,"[1736609475.5, 1736609476.0]",1736609472,2,unified,0.000823974609375,0.055184125900268555,0.02022409439086914,0.03916192054748535,0.05372738838195801,0.23205113410949707
1736609473.3141847,1736609473.314734,1736609473.314807,1736609473.710192,1736609473.710255,"[1736609476.5, 1736609477.0]",1736609473,2,unified,0.0010683536529541016,0.05556774139404297,0.018713951110839844,0.0437774658203125,0.05423116683959961,0.21793794631958008
1736609474.312861,1736609474.3134034,1736609474.31348,1736609474.6746275,1736609474.6746907,"[1736609477.5, 1736609478.0]",1736609474,2,unified,0.000736236572265625,0.04926276206970215,0.016356229782104492,0.04509568214416504,0.05886697769165039,0.18723177909851074
1736609475.3148272,1736609475.315568,1736609475.3156323,1736609475.7113724,1736609475.7114441,"[1736609478.5, 1736609479.0]",1736609475,2,unified,0.0014998912811279297,0.054184913635253906,0.01665663719177246,0.04295158386230469,0.059136152267456055,0.21750545501708984
1736609476.3136578,1736609476.3142214,1736609476.3142946,1736609476.6653435,1736609476.665408,"[1736609479.5, 1736609480.0]",1736609476,2,unified,0.0007359981536865234,0.05285930633544922,0.021405935287475586,0.039836883544921875,0.05540060997009277,0.17724204063415527
1736609477.3124735,1736609477.3130329,1736609477.3131053,1736609477.6596603,1736609477.659725,"[1736609480.5, 1736609481.0]",1736609477,2,unified,0.0007402896881103516,0.05265951156616211,0.01596975326538086,0.041452884674072266,0.05308938026428223,0.17716360092163086
1736609478.3157566,1736609478.3162577,1736609478.3163345,1736609478.6586926,1736609478.6587577,"[1736609481.5, 1736609482.0]",1736609478,2,unified,0.0007295608520507812,0.0513455867767334,0.016167402267456055,0.04342770576477051,0.05696725845336914,0.17049360275268555
