timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736610665.7104027,1736610665.7116258,1736610665.7117767,1736610669.0926154,1736610669.0927017,"[1736610668.1, 1736610668.2, 1736610668.3, 1736610668.4, 1736610668.5, 1736610668.6, 1736610668.7, 1736610668.8, 1736610668.9, 1736610669.0]",1736610665,2,unified,0.0014901161193847656,0.2460634708404541,0.15613293647766113,0.2131354808807373,0.778038501739502,1.9551403522491455
1736610667.5486054,1736610667.5498338,1736610667.550004,1736610672.5252712,1736610672.5253468,"[1736610670.1, 1736610670.2, 1736610670.3, 1736610670.4, 1736610670.5, 1736610670.6, 1736610670.7, 1736610670.8, 1736610670.9, 1736610671.0]",1736610667,2,unified,0.006009578704833984,0.27836155891418457,1.2145509719848633,0.17081809043884277,0.34822511672973633,2.8984296321868896
1736610669.8592844,1736610669.8600597,1736610669.8601432,1736610676.3562846,1736610676.3580859,"[1736610672.1, 1736610672.2, 1736610672.3, 1736610672.4, 1736610672.5, 1736610672.6, 1736610672.7, 1736610672.8, 1736610672.9, 1736610673.0]",1736610669,2,unified,0.04491233825683594,0.2842428684234619,2.193779468536377,0.2613339424133301,0.5645608901977539,3.0063278675079346
1736610671.8604798,1736610671.861581,1736610671.861729,1736610679.0101469,1736610679.0115576,"[1736610674.1, 1736610674.2, 1736610674.3, 1736610674.4, 1736610674.5, 1736610674.6, 1736610674.7, 1736610674.8, 1736610674.9, 1736610675.0]",1736610671,2,unified,0.0018835067749023438,0.3109767436981201,0.12942004203796387,0.240142822265625,0.6444153785705566,2.7460548877716064
1736610674.165869,1736610674.1665082,1736610674.166581,1736610682.4101605,1736610682.412483,"[1736610677.1, 1736610677.2, 1736610677.3, 1736610677.4, 1736610677.5, 1736610677.6, 1736610677.7, 1736610677.8, 1736610677.9, 1736610678.0]",1736610674,2,unified,0.4656362533569336,0.269683837890625,1.3429474830627441,0.2791633605957031,2.449716567993164,3.303419828414917
1736610676.2419307,1736610676.244356,1736610676.2448328,1736610685.1098273,1736610685.1112769,"[1736610679.1, 1736610679.2, 1736610679.3, 1736610679.4, 1736610679.5, 1736610679.6, 1736610679.7, 1736610679.8, 1736610679.9, 1736610680.0]",1736610676,2,unified,0.0016291141510009766,0.34028029441833496,0.35384654998779297,1.8932156562805176,2.865175724029541,2.7600181102752686
1736610677.9315941,1736610677.9322526,1736610677.9323332,1736610687.537393,1736610687.5390975,"[1736610680.1, 1736610680.2, 1736610680.3, 1736610680.4, 1736610680.5, 1736610680.6, 1736610680.7, 1736610680.8, 1736610680.9, 1736610681.0]",1736610677,2,unified,0.13143610954284668,0.6603245735168457,0.42934679985046387,0.2138838768005371,1.1741745471954346,2.431779146194458
1736610681.6238332,1736610681.6245682,1736610681.6246428,1736610690.0478013,1736610690.0517638,"[1736610684.1, 1736610684.2, 1736610684.3, 1736610684.4, 1736610684.5, 1736610684.6, 1736610684.7, 1736610684.8, 1736610684.9, 1736610685.0]",1736610681,2,unified,0.10764884948730469,0.29162120819091797,0.32201552391052246,0.31906938552856445,2.548851490020752,2.524580717086792
1736610683.5499327,1736610683.5505903,1736610683.5506682,1736610691.94229,1736610691.9476378,"[1736610686.1, 1736610686.2, 1736610686.3, 1736610686.4, 1736610686.5, 1736610686.6, 1736610686.7, 1736610686.8, 1736610686.9, 1736610687.0]",1736610683,2,unified,0.14275121688842773,0.27405643463134766,1.1080131530761719,0.27927684783935547,2.291374444961548,1.921741247177124
1736610685.8583307,1736610685.8589644,1736610685.8590314,1736610694.497233,1736610694.4988024,"[1736610688.1, 1736610688.2, 1736610688.3, 1736610688.4, 1736610688.5, 1736610688.6, 1736610688.7, 1736610688.8, 1736610688.9, 1736610689.0]",1736610685,2,unified,0.42395615577697754,0.2624490261077881,0.9735348224639893,0.32979297637939453,2.290055990219116,2.5461647510528564
1736610687.5485,1736610687.5491405,1736610687.5492232,1736610697.619871,1736610697.6225812,"[1736610690.1, 1736610690.2, 1736610690.3, 1736610690.4, 1736610690.5, 1736610690.6, 1736610690.7, 1736610690.8, 1736610690.9, 1736610691.0]",1736610687,2,unified,0.020884037017822266,0.33435964584350586,0.8313605785369873,1.180356740951538,1.6956796646118164,3.1034955978393555
1736610689.2414455,1736610690.058963,1736610690.059062,1736610700.1722279,1736610700.1900525,"[1736610692.1, 1736610692.2, 1736610692.3, 1736610692.4, 1736610692.5, 1736610692.6, 1736610692.7, 1736610692.8, 1736610692.9, 1736610693.0]",1736610689,2,unified,0.0017671585083007812,0.3313732147216797,1.068342924118042,0.3863224983215332,0.677962064743042,2.5730392932891846
