timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736609543.2176108,1736609545.125178,1736609545.1253695,1736609546.3389983,1736609546.3393276,[1736609547.0],1736609543,2,unified,0.0030112266540527344,0.02423238754272461,0.11727142333984375,0.06990218162536621,0.5652661323547363,0.4297924041748047
1736609544.3219042,1736609545.1254752,1736609545.1258347,1736609546.5159447,1736609546.5163236,[1736609548.0],1736609544,2,unified,0.0003750324249267578,0.02434563636779785,0.024843454360961914,0.12257528305053711,0.11811566352844238,0.17659902572631836
1736609545.3160279,1736609545.3186445,1736609545.3188396,1736609546.6661382,1736609546.6665413,[1736609549.0],1736609545,2,unified,0.0002925395965576172,0.023303747177124023,0.045368194580078125,0.557952880859375,0.029866933822631836,0.14986324310302734
1736609546.3207374,1736609546.321816,1736609546.321936,1736609546.7801085,1736609546.780166,[1736609550.0],1736609546,2,unified,0.0012824535369873047,0.027623414993286133,0.04965686798095703,0.05035758018493652,0.04975247383117676,0.11538577079772949
1736609547.3196473,1736609547.3201792,1736609547.3202515,1736609547.5301552,1736609547.5302167,[1736609551.0],1736609547,2,unified,0.0007479190826416016,0.02848052978515625,0.011620759963989258,0.03293728828430176,0.027701854705810547,0.10585713386535645
1736609548.3231046,1736609548.3236122,1736609548.3236747,1736609548.5303578,1736609548.5304203,[1736609552.0],1736609548,2,unified,0.0006864070892333984,0.028578996658325195,0.009835958480834961,0.030945539474487305,0.030771493911743164,0.10336041450500488
1736609549.3222725,1736609549.3227732,1736609549.3228447,1736609549.5441477,1736609549.5442085,[1736609553.0],1736609549,2,unified,0.0006833076477050781,0.02919602394104004,0.010035991668701172,0.03245973587036133,0.03180885314941406,0.11460661888122559
1736609550.3240464,1736609550.3245473,1736609550.3246136,1736609550.5474916,1736609550.5475516,[1736609554.0],1736609550,2,unified,0.0006937980651855469,0.029155492782592773,0.008263587951660156,0.03327131271362305,0.03604698181152344,0.11203837394714355
1736609551.3228028,1736609551.323313,1736609551.3233795,1736609551.556542,1736609551.5566032,[1736609555.0],1736609551,2,unified,0.0013856887817382812,0.030861854553222656,0.011597871780395508,0.03412795066833496,0.031258583068847656,0.12100553512573242
1736609552.3242953,1736609552.3247817,1736609552.3248422,1736609552.6088402,1736609552.6089003,[1736609556.0],1736609552,2,unified,0.0008778572082519531,0.02643871307373047,0.014743566513061523,0.03310227394104004,0.03447389602661133,0.17121648788452148
1736609553.3220735,1736609553.322598,1736609553.322659,1736609553.5718906,1736609553.5719495,[1736609557.0],1736609553,2,unified,0.0007536411285400391,0.03007364273071289,0.012678384780883789,0.03520536422729492,0.03363776206970215,0.1341233253479004
1736609554.3220851,1736609554.3225894,1736609554.3226552,1736609554.5596774,1736609554.5597334,[1736609558.0],1736609554,2,unified,0.0006957054138183594,0.029312849044799805,0.012958049774169922,0.03310990333557129,0.03042912483215332,0.12800049781799316
1736609555.3241827,1736609555.3247344,1736609555.3247967,1736609555.5700274,1736609555.570086,[1736609559.0],1736609555,2,unified,0.0006678104400634766,0.030701160430908203,0.013208150863647461,0.03310418128967285,0.03278994560241699,0.13209152221679688
1736609556.3202777,1736609556.3208067,1736609556.3208709,1736609556.556871,1736609556.5569322,[1736609560.0],1736609556,2,unified,0.00077056884765625,0.03120136260986328,0.010115385055541992,0.03605175018310547,0.02998971939086914,0.125502347946167
1736609557.322835,1736609557.3233688,1736609557.3234334,1736609557.5437396,1736609557.5437987,[1736609561.0],1736609557,2,unified,0.0006983280181884766,0.029337406158447266,0.012143135070800781,0.026050806045532227,0.030715465545654297,0.11891508102416992
1736609558.3221138,1736609558.3226907,1736609558.322757,1736609558.5865626,1736609558.5866222,[1736609562.0],1736609558,2,unified,0.0007677078247070312,0.030574798583984375,0.01218271255493164,0.03572416305541992,0.03294038772583008,0.1488025188446045
1736609559.3221295,1736609559.3226764,1736609559.3227406,1736609559.577238,1736609559.577301,[1736609563.0],1736609559,2,unified,0.0006923675537109375,0.03087306022644043,0.011698007583618164,0.03628373146057129,0.03245735168457031,0.13980865478515625
1736609560.3249764,1736609560.3255122,1736609560.325577,1736609560.5746477,1736609560.574709,[1736609564.0],1736609560,2,unified,0.0007004737854003906,0.029573678970336914,0.012640953063964844,0.033661603927612305,0.03143906593322754,0.1383662223815918
1736609561.3229797,1736609561.3235,1736609561.3235638,1736609561.5773811,1736609561.5774577,[1736609565.0],1736609561,2,unified,0.0006856918334960938,0.025300979614257812,0.008405685424804688,0.03494524955749512,0.039910316467285156,0.1416947841644287
