timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736610514.5463932,1736610514.5472195,1736610514.547308,1736610522.4985154,1736610522.5006292,"[1736610517.125, 1736610517.25, 1736610517.375, 1736610517.5, 1736610517.625, 1736610517.75, 1736610517.875, 1736610518.0]",1736610514,2,unified,0.07166409492492676,0.23636198043823242,0.2691779136657715,0.4365086555480957,2.437283992767334,3.0210649967193604
1736610515.9309845,1736610515.9316232,1736610515.9317174,1736610524.6879764,1736610524.6905074,"[1736610518.125, 1736610518.25, 1736610518.375, 1736610518.5, 1736610518.625, 1736610518.75, 1736610518.875, 1736610519.0]",1736610515,2,unified,0.26271915435791016,0.21955084800720215,1.0528979301452637,0.246063232421875,1.7171592712402344,2.2133727073669434
1736610517.2374237,1736610517.4927554,1736610517.4928436,1736610526.6229672,1736610526.624167,"[1736610520.125, 1736610520.25, 1736610520.375, 1736610520.5, 1736610520.625, 1736610520.75, 1736610520.875, 1736610521.0]",1736610517,2,unified,0.0024166107177734375,0.2537355422973633,0.24952340126037598,1.3268394470214844,2.817291498184204,1.93809175491333
1736610518.624356,1736610519.4739654,1736610519.48512,1736610528.4559379,1736610528.4571562,"[1736610521.125, 1736610521.25, 1736610521.375, 1736610521.5, 1736610521.625, 1736610521.75, 1736610521.875, 1736610522.0]",1736610518,2,unified,0.002735137939453125,0.2865104675292969,0.4668097496032715,2.1208698749542236,1.9368691444396973,1.815047264099121
1736610519.6213636,1736610522.5080318,1736610522.5083604,1736610529.926666,1736610529.9287508,"[1736610522.125, 1736610522.25, 1736610522.375, 1736610522.5, 1736610522.625, 1736610522.75, 1736610522.875, 1736610523.0]",1736610519,2,unified,0.0009672641754150391,0.23369741439819336,0.7698173522949219,1.0861668586730957,1.2044944763183594,1.4916789531707764
1736610520.9274623,1736610524.6970255,1736610524.6971498,1736610531.4878922,1736610531.4925404,"[1736610523.125, 1736610523.25, 1736610523.375, 1736610523.5, 1736610523.625, 1736610523.75, 1736610523.875, 1736610524.0]",1736610520,2,unified,0.0035736560821533203,0.2654132843017578,0.8426907062530518,0.7358310222625732,0.5646729469299316,1.5398428440093994
1736610522.236457,1736610526.6281903,1736610526.628279,1736610532.8954551,1736610532.8972473,"[1736610525.125, 1736610525.25, 1736610525.375, 1736610525.5, 1736610525.625, 1736610525.75, 1736610525.875, 1736610526.0]",1736610522,2,unified,0.005114316940307617,0.27266716957092285,0.5733058452606201,0.8575780391693115,0.5170159339904785,1.4068822860717773
1736610523.3153458,1736610528.462511,1736610528.4625957,1736610534.3098688,1736610534.3116696,"[1736610526.125, 1736610526.25, 1736610526.375, 1736610526.5, 1736610526.625, 1736610526.75, 1736610526.875, 1736610527.0]",1736610523,2,unified,0.010130882263183594,0.24910306930541992,0.14641928672790527,0.9671745300292969,0.4452986717224121,1.4196257591247559
1736610524.3148174,1736610529.9339788,1736610529.9340622,1736610535.7854574,1736610535.7898128,"[1736610527.125, 1736610527.25, 1736610527.375, 1736610527.5, 1736610527.625, 1736610527.75, 1736610527.875, 1736610528.0]",1736610524,2,unified,0.0060961246490478516,0.28991174697875977,0.5422074794769287,0.6146464347839355,0.49251723289489746,1.4904439449310303
1736610525.3145905,1736610531.4959269,1736610531.496009,1736610536.840454,1736610536.8419292,"[1736610528.125, 1736610528.25, 1736610528.375, 1736610528.5, 1736610528.625, 1736610528.75, 1736610528.875, 1736610529.0]",1736610525,2,unified,0.024147748947143555,0.23537993431091309,0.5071513652801514,0.5427353382110596,0.43185901641845703,1.0583868026733398
1736610526.3137176,1736610532.902798,1736610532.9028757,1736610537.651261,1736610537.6530519,"[1736610529.125, 1736610529.25, 1736610529.375, 1736610529.5, 1736610529.625, 1736610529.75, 1736610529.875, 1736610530.0]",1736610526,2,unified,0.018564224243164062,0.24205994606018066,0.5098140239715576,0.5507969856262207,0.48953771591186523,0.8135457038879395
1736610528.2336793,1736610534.3149934,1736610534.3150728,1736610537.8015044,1736610537.8015645,"[1736610531.125, 1736610531.25, 1736610531.375, 1736610531.5, 1736610531.625, 1736610531.75, 1736610531.875, 1736610532.0]",1736610528,2,unified,0.0011010169982910156,0.22785377502441406,0.164564847946167,0.9943342208862305,0.36112332344055176,0.16053438186645508
