timestamps_client_received,timestamps_decoder_received,timestamps_codec_start,timestamps_codec_end,timestamps_decoder_finished,timestamps_playout,ID,quality,codec_info,time_measurements_bitstream_reading,time_measurements_geometry_decompression,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_guassian_model,time_measurements_synthesis_transform
1736608895.4379535,1736608895.4388633,1736608895.438969,1736608897.2596083,1736608897.2617586,"[1736608898.2, 1736608898.4, 1736608898.6, 1736608898.8, 1736608899.0]",1736608895,2,unified,0.0008816719055175781,0.12161993980407715,0.12851929664611816,0.12277460098266602,0.6383655071258545,0.8004307746887207
1736608896.3146658,1736608896.3156016,1736608896.3157084,1736608897.6445763,1736608897.644684,"[1736608899.2, 1736608899.4, 1736608899.6, 1736608899.8, 1736608900.0]",1736608896,2,unified,0.03914141654968262,0.1216738224029541,0.07724189758300781,0.0638570785522461,0.2992677688598633,0.37746357917785645
1736608897.3140628,1736608897.3149514,1736608897.31501,1736608898.1348095,1736608898.134883,"[1736608900.2, 1736608900.4, 1736608900.6, 1736608900.8, 1736608901.0]",1736608897,2,unified,0.0009446144104003906,0.1261899471282959,0.19159936904907227,0.06922745704650879,0.12209129333496094,0.3036065101623535
1736608898.3132353,1736608898.3138707,1736608898.3139431,1736608898.983541,1736608898.9836316,"[1736608901.2, 1736608901.4, 1736608901.6, 1736608901.8, 1736608902.0]",1736608898,2,unified,0.0008552074432373047,0.11878800392150879,0.026181697845458984,0.05442643165588379,0.12362384796142578,0.33934926986694336
1736608899.319786,1736608899.3203204,1736608899.3203948,1736608899.951007,1736608899.9510815,"[1736608902.2, 1736608902.4, 1736608902.6, 1736608902.8, 1736608903.0]",1736608899,2,unified,0.0013744831085205078,0.11775064468383789,0.02547764778137207,0.04923367500305176,0.12468910217285156,0.3056619167327881
1736608900.3134606,1736608900.3140209,1736608900.314097,1736608900.96668,1736608900.9667695,"[1736608903.2, 1736608903.4, 1736608903.6, 1736608903.8, 1736608904.0]",1736608900,2,unified,0.0008242130279541016,0.1203608512878418,0.030302762985229492,0.049173593521118164,0.12438511848449707,0.320859432220459
1736608901.3125014,1736608901.3130589,1736608901.3131416,1736608901.958137,1736608901.958203,"[1736608904.2, 1736608904.4, 1736608904.6, 1736608904.8, 1736608905.0]",1736608901,2,unified,0.0008673667907714844,0.11775660514831543,0.029512882232666016,0.05568742752075195,0.1220693588256836,0.3120887279510498
1736608902.3139017,1736608902.3144622,1736608902.3145316,1736608903.270475,1736608903.2705474,"[1736608905.2, 1736608905.4, 1736608905.6, 1736608905.8, 1736608906.0]",1736608902,2,unified,0.0009729862213134766,0.1202080249786377,0.0374150276184082,0.0675511360168457,0.15821337699890137,0.5632548332214355
1736608903.3137646,1736608903.3143098,1736608903.3143854,1736608904.1682453,1736608904.1683211,"[1736608906.2, 1736608906.4, 1736608906.6, 1736608906.8, 1736608907.0]",1736608903,2,unified,0.0008268356323242188,0.12432050704956055,0.04123067855834961,0.06036019325256348,0.13773441314697266,0.4807443618774414
1736608904.3147738,1736608904.3154209,1736608904.3154929,1736608905.111398,1736608905.1114872,"[1736608907.2, 1736608907.4, 1736608907.6, 1736608907.8, 1736608908.0]",1736608904,2,unified,0.0008323192596435547,0.12488627433776855,0.029761791229248047,0.0723886489868164,0.1387617588043213,0.4214920997619629
1736608905.3139904,1736608905.314564,1736608905.3146381,1736608906.1016054,1736608906.1017022,"[1736608908.2, 1736608908.4, 1736608908.6, 1736608908.8, 1736608909.0]",1736608905,2,unified,0.003057718276977539,0.12493085861206055,0.03627276420593262,0.0697028636932373,0.1331956386566162,0.41170620918273926
1736608906.3134723,1736608906.3140285,1736608906.3140962,1736608907.024765,1736608907.0248325,"[1736608909.2, 1736608909.4, 1736608909.6, 1736608909.8, 1736608910.0]",1736608906,2,unified,0.0009350776672363281,0.12957024574279785,0.033362627029418945,0.0622255802154541,0.12669610977172852,0.3512241840362549
1736608907.3132944,1736608907.3139884,1736608907.314189,1736608908.052395,1736608908.052471,"[1736608910.2, 1736608910.4, 1736608910.6, 1736608910.8, 1736608911.0]",1736608907,2,unified,0.0008246898651123047,0.1240236759185791,0.029607534408569336,0.061945438385009766,0.14071202278137207,0.37400031089782715
1736608908.3132753,1736608908.313963,1736608908.3140407,1736608908.9740877,1736608908.9741528,"[1736608911.2, 1736608911.4, 1736608911.6, 1736608911.8, 1736608912.0]",1736608908,2,unified,0.0008351802825927734,0.1253976821899414,0.02535867691040039,0.058637380599975586,0.12293076515197754,0.31994175910949707
1736608909.3141308,1736608909.3146973,1736608909.3147693,1736608910.0662308,1736608910.0663028,"[1736608912.2, 1736608912.4, 1736608912.6, 1736608912.8, 1736608913.0]",1736608909,2,unified,0.0009436607360839844,0.11892819404602051,0.03279995918273926,0.06416726112365723,0.15094804763793945,0.3762681484222412
1736608910.3167002,1736608910.3173647,1736608910.3174381,1736608911.187361,1736608911.1874287,"[1736608913.2, 1736608913.4, 1736608913.6, 1736608913.8, 1736608914.0]",1736608910,2,unified,0.000957489013671875,0.12073969841003418,0.03368663787841797,0.07388663291931152,0.14063024520874023,0.4917166233062744
1736608911.3137429,1736608911.314384,1736608911.3144631,1736608912.1158257,1736608912.1159186,"[1736608914.2, 1736608914.4, 1736608914.6, 1736608914.8, 1736608915.0]",1736608911,2,unified,0.0008368492126464844,0.12729859352111816,0.03138613700866699,0.06850123405456543,0.13783669471740723,0.4259951114654541
1736608912.313709,1736608912.3142247,1736608912.3142936,1736608913.1211038,1736608913.1211808,"[1736608915.2, 1736608915.4, 1736608915.6, 1736608915.8, 1736608916.0]",1736608912,2,unified,0.001056671142578125,0.1269237995147705,0.03524065017700195,0.06350970268249512,0.1372380256652832,0.434523344039917
1736608913.3134413,1736608913.3140304,1736608913.314096,1736608914.2619755,1736608914.2620494,"[1736608916.2, 1736608916.4, 1736608916.6, 1736608916.8, 1736608917.0]",1736608913,2,unified,0.0008800029754638672,0.1278395652770996,0.038608551025390625,0.06627273559570312,0.16173410415649414,0.5445470809936523
1736608914.3214543,1736608914.3220167,1736608914.322085,1736608915.182703,1736608915.1827748,"[1736608917.2, 1736608917.4, 1736608917.6, 1736608917.8, 1736608918.0]",1736608914,2,unified,0.0008509159088134766,0.13430428504943848,0.03524661064147949,0.07552361488342285,0.15421342849731445,0.45084309577941895
1736608915.313519,1736608915.314109,1736608915.3141787,1736608916.115086,1736608916.1151557,"[1736608918.2, 1736608918.4, 1736608918.6, 1736608918.8, 1736608919.0]",1736608915,2,unified,0.0008282661437988281,0.12412476539611816,0.0341794490814209,0.06737494468688965,0.13583874702453613,0.4290175437927246
1736608916.3135757,1736608916.3141534,1736608916.3142216,1736608917.093919,1736608917.093988,"[1736608919.2, 1736608919.4, 1736608919.6, 1736608919.8, 1736608920.0]",1736608916,2,unified,0.0008211135864257812,0.12244701385498047,0.03323984146118164,0.06821107864379883,0.13540887832641602,0.40921831130981445
1736608917.3144157,1736608917.3149405,1736608917.315009,1736608918.0461378,1736608918.046203,"[1736608920.2, 1736608920.4, 1736608920.6, 1736608920.8, 1736608921.0]",1736608917,2,unified,0.0008728504180908203,0.12443995475769043,0.03223586082458496,0.05601215362548828,0.1380932331085205,0.3707120418548584
1736608918.3145354,1736608918.3150437,1736608918.3151126,1736608919.035902,1736608919.0359738,"[1736608921.2, 1736608921.4, 1736608921.6, 1736608921.8, 1736608922.0]",1736608918,2,unified,0.000896453857421875,0.12437033653259277,0.029796838760375977,0.06115150451660156,0.13306570053100586,0.3643360137939453
1736608919.3142948,1736608919.3148382,1736608919.3149068,1736608920.0409982,1736608920.0410655,"[1736608922.2, 1736608922.4, 1736608922.6, 1736608922.8, 1736608923.0]",1736608919,2,unified,0.0008780956268310547,0.12385869026184082,0.03405618667602539,0.06634092330932617,0.13290619850158691,0.35939693450927734
1736608920.313354,1736608920.313928,1736608920.313997,1736608921.1081538,1736608921.1082218,"[1736608923.2, 1736608923.4, 1736608923.6, 1736608923.8, 1736608924.0]",1736608920,2,unified,0.0008575916290283203,0.12534189224243164,0.031389713287353516,0.06609416007995605,0.1431441307067871,0.41985249519348145
1736608921.3154504,1736608921.316092,1736608921.316177,1736608922.2424936,1736608922.2425623,"[1736608924.2, 1736608924.4, 1736608924.6, 1736608924.8, 1736608925.0]",1736608921,2,unified,0.0009167194366455078,0.12249088287353516,0.031313180923461914,0.07476258277893066,0.1481184959411621,0.5393106937408447
1736608922.313961,1736608922.314482,1736608922.3145552,1736608923.0927236,1736608923.0927892,"[1736608925.2, 1736608925.4, 1736608925.6, 1736608925.8, 1736608926.0]",1736608922,2,unified,0.0008814334869384766,0.12537312507629395,0.029233694076538086,0.05817008018493652,0.13787293434143066,0.41878700256347656
1736608923.313497,1736608923.3140547,1736608923.3141203,1736608924.0678053,1736608924.0678844,"[1736608926.2, 1736608926.4, 1736608926.6, 1736608926.8, 1736608927.0]",1736608923,2,unified,0.0022966861724853516,0.1228187084197998,0.025393962860107422,0.05716657638549805,0.13980460166931152,0.3986022472381592
1736608924.3134668,1736608924.3139749,1736608924.3140478,1736608925.0749767,1736608925.0750425,"[1736608927.2, 1736608927.4, 1736608927.6, 1736608927.8, 1736608928.0]",1736608924,2,unified,0.0008783340454101562,0.12389826774597168,0.03195691108703613,0.06359004974365234,0.13086628913879395,0.4014735221862793
1736608925.3147225,1736608925.3152869,1736608925.3153546,1736608926.1721025,1736608926.1721697,"[1736608928.2, 1736608928.4, 1736608928.6, 1736608928.8, 1736608929.0]",1736608925,2,unified,0.0009171962738037109,0.12564969062805176,0.038719892501831055,0.06991887092590332,0.1549208164215088,0.45853519439697266
1736608926.3139076,1736608926.314463,1736608926.3145387,1736608927.0640495,1736608927.0641162,"[1736608929.2, 1736608929.4, 1736608929.6, 1736608929.8, 1736608930.0]",1736608926,2,unified,0.0008606910705566406,0.1263267993927002,0.03443455696105957,0.06135082244873047,0.1345229148864746,0.3838012218475342
1736608927.3131962,1736608927.3137453,1736608927.3138146,1736608927.9995103,1736608927.9995878,"[1736608930.2, 1736608930.4, 1736608930.6, 1736608930.8, 1736608931.0]",1736608927,2,unified,0.0008151531219482422,0.12278509140014648,0.030951976776123047,0.05406475067138672,0.1269986629486084,0.34308862686157227
1736608929.2367623,1736608929.2372682,1736608929.2373385,1736608929.876606,1736608929.8766723,"[1736608932.2, 1736608932.4, 1736608932.6, 1736608932.8, 1736608933.0]",1736608929,2,unified,0.0008528232574462891,0.12619829177856445,0.033046722412109375,0.05344653129577637,0.12390756607055664,0.2928764820098877
1736608930.313839,1736608930.3143997,1736608930.314476,1736608930.9611447,1736608930.9612265,"[1736608933.2, 1736608933.4, 1736608933.6, 1736608933.8, 1736608934.0]",1736608930,2,unified,0.0008890628814697266,0.1168982982635498,0.03339219093322754,0.05736517906188965,0.1276552677154541,0.30265188217163086
1736608931.3150349,1736608931.3156216,1736608931.3157072,1736608931.998723,1736608931.9988184,"[1736608934.2, 1736608934.4, 1736608934.6, 1736608934.8, 1736608935.0]",1736608931,2,unified,0.0009069442749023438,0.1257624626159668,0.02719402313232422,0.058394432067871094,0.12914371490478516,0.3345193862915039
1736608932.3134582,1736608932.3140795,1736608932.3141537,1736608932.979542,1736608932.979607,"[1736608935.2, 1736608935.4, 1736608935.6, 1736608935.8, 1736608936.0]",1736608932,2,unified,0.0009243488311767578,0.12072253227233887,0.027254581451416016,0.05589127540588379,0.13829398155212402,0.31404638290405273
1736608933.314025,1736608933.3145514,1736608933.3146324,1736608933.966197,1736608933.966274,"[1736608936.2, 1736608936.4, 1736608936.6, 1736608936.8, 1736608937.0]",1736608933,2,unified,0.0009186267852783203,0.12082695960998535,0.03326416015625,0.05019259452819824,0.12888288497924805,0.3107767105102539
1736608935.2401028,1736608935.2406282,1736608935.2407022,1736608935.9333286,1736608935.9334023,"[1736608938.2, 1736608938.4, 1736608938.6, 1736608938.8, 1736608939.0]",1736608935,2,unified,0.0026543140411376953,0.1251516342163086,0.030009746551513672,0.05302286148071289,0.1265125274658203,0.34723830223083496
1736608936.3146393,1736608936.3151762,1736608936.3152497,1736608937.0736878,1736608937.0737514,"[1736608939.2, 1736608939.4, 1736608939.6, 1736608939.8, 1736608940.0]",1736608936,2,unified,0.0008389949798583984,0.12555694580078125,0.030529499053955078,0.0632181167602539,0.1363997459411621,0.3935706615447998
1736608938.2414663,1736608938.2419477,1736608938.242011,1736608938.8655074,1736608938.8655767,"[1736608941.2, 1736608941.4, 1736608941.6, 1736608941.8, 1736608942.0]",1736608938,2,unified,0.0017170906066894531,0.12118792533874512,0.029233217239379883,0.05064892768859863,0.12587928771972656,0.2880978584289551
1736608939.3145828,1736608939.3151212,1736608939.3151994,1736608939.9317489,1736608939.9318237,"[1736608942.2, 1736608942.4, 1736608942.6, 1736608942.8, 1736608943.0]",1736608939,2,unified,0.0008411407470703125,0.1218717098236084,0.028441667556762695,0.04834794998168945,0.12109589576721191,0.2893056869506836
1736608940.3137333,1736608940.314253,1736608940.3143334,1736608940.9281094,1736608940.92818,"[1736608943.2, 1736608943.4, 1736608943.6, 1736608943.8, 1736608944.0]",1736608940,2,unified,0.000978708267211914,0.1179499626159668,0.02843499183654785,0.05252432823181152,0.12170743942260742,0.28469014167785645
